Frequency16,Magnitude16,Phase16,Nyquist_Real16,Nyquist_Imag16
0,5695.0973873924,-3.1415926536,-5695.0973873924,-1.04101885521422E-012
39.839050237,307179.363025852,-2.5381400254,-252925.712230137,-174320.811040581
79.6781004741,79487.0841698497,0.4867836542,70254.0224755591,37182.9110725398
119.5171507111,250248.819249729,-0.335532287,236293.737960716,-82399.8843229518
159.3562009482,743761.601081133,-0.2961394487,711385.835687477,-217051.864829585
199.1952511852,93433.7758003304,0.0426870848,93348.6618104306,3987.2043474433
239.0343014223,60848.225942457,-0.3699222447,56732.1757063779,-21999.2463499311
278.8733516593,78035.3224940977,-0.4234181033,71144.0108092917,-32063.0828637112
318.7124018963,90663.1544727958,0.2689536374,87403.7657020707,24091.2706193669
358.5514521334,66918.424437988,-0.2368573106,65050.0755747015,-15702.3309412438
398.3905023704,45904.5202935556,-0.0792202418,45760.550745011,-3632.7646351956
438.2295526075,218940.773080126,0.0161968081,218912.055619887,3545.9866326143
478.0686028445,60992.7148307898,-0.342304042,57454.1490188427,-20472.7141080674
517.9076530816,51189.8664450498,0.0294690521,51167.640772815,1508.298513624
557.7467033186,92312.9377887033,-0.5784843921,77292.9099962829,-50472.6118552182
597.5857535557,89538.3205258842,-0.6687587362,70251.0382744481,-55514.8850666017
637.4248037927,102739.747310534,-0.4795455718,91151.1842945211,-47401.6590336104
677.2638540297,80811.7342497528,-0.6030167492,66558.8456195897,-45830.737090301
717.1029042668,81445.6322817955,-0.9949078778,44353.6750902864,-68309.1686654636
756.9419545038,57904.2909199039,-1.1741040806,22372.4562448784,-53407.6783665782
796.7810047409,84621.8077955323,-0.5467421691,72285.8794205892,-43995.476937704
836.6200549779,54497.8805516727,-1.028382386,28132.075688744,-46675.5321562289
876.459105215,33079.3475183669,-1.0242938587,17191.4131990163,-28261.2551819903
916.298155452,52923.0132515191,-0.6732091375,41376.5244493855,-32997.402263055
956.137205689,43221.2938340076,-0.8280233784,29231.9895628808,-31836.630268941
995.9762559261,33735.5505014807,-0.9712004641,19037.2706638593,-27850.8472637533
1035.8153061631,51113.2585953073,-0.9185900416,31022.7486054,-40622.0909505765
1075.6543564002,59622.4905530519,-0.8199808729,40676.5612828894,-43591.9573080643
1115.4934066372,47056.6802884624,-0.927082994,28241.9967816089,-37639.3514497548
1155.3324568743,48567.1336596907,-1.0412016921,24535.3168786319,-41914.0155268304
1195.1715071113,64402.4742850808,-1.0411696715,32536.8501255013,-55579.0615065706
1235.0105573484,66173.3414316516,-1.3586182114,13935.4219908025,-64689.374167387
1274.8496075854,38833.7423867569,-1.1753551861,14959.3526068585,-35836.8151116233
1314.6886578224,47187.9251234527,-1.3552835262,10091.0620167852,-46096.3202959843
1354.5277080595,45578.7262419523,-1.5275195259,1971.8858092313,-45536.0511264886
1394.3667582965,35730.1648249334,-1.1378012392,14992.0684725691,-32432.7390352821
1434.2058085336,36696.027302122,-1.2619362256,11154.5969042738,-34959.5965031242
1474.0448587706,47444.0377280487,-1.3082035858,12315.7740038098,-45817.6650062789
1513.8839090077,35331.2705787701,-1.1552592081,14262.5767118517,-32324.5662963761
1553.7229592447,33927.4337836739,-1.0673242193,16368.9589204115,-29717.4687180362
1593.5620094818,38974.6288415081,-1.1494602015,15939.84720913,-35566.0366681882
1633.4010597188,35222.1953947766,-1.2093035644,12457.0659624981,-32945.7820674179
1673.2401099558,34956.5729010786,-0.9823596399,19403.0416052082,-29077.2069747936
1713.0791601929,36692.262410158,-1.0023073549,19753.6206012471,-30921.1350683942
1752.9182104299,37696.0492592212,-1.1630957053,14946.4634851998,-34606.2907437248
1792.757260667,35758.734577687,-1.0803885062,16841.8520129071,-31544.2406688258
1832.596310904,34692.3673463494,-1.1744456395,13393.1451247987,-32002.8751170911
1872.4353611411,36941.5114590213,-1.2970293828,9987.507283843,-35565.7836569389
1912.2744113781,27430.7859324523,-1.2421070384,8854.7334555375,-25962.3133080126
1952.1134616151,27864.0771049606,-1.2102310366,9830.5364101086,-26072.3483177239
1991.9525118522,29009.1686646646,-1.2584497828,8914.2995892161,-27605.5633785775
2031.7915620892,24519.912099096,-1.2406183491,7949.6349737619,-23195.4606147697
2071.6306123263,25277.7713392748,-1.172854585,9795.6858688479,-23302.5805918468
2111.4696625633,23584.4805872825,-1.2406910902,7644.7345000594,-22311.1129035623
2151.3087128004,24051.3940433676,-1.2975658324,6490.1122508178,-23159.1882068677
2191.1477630374,24497.6139781677,-1.2075998421,8703.1205369127,-22899.5367539015
2230.9868132744,23221.8469424217,-1.2307843182,7744.4491078377,-21892.411549059
2270.8258635115,24357.249755385,-1.2670711688,7284.6914158103,-23242.3941671813
2310.6649137485,24610.0780532011,-1.3083374749,6385.2319733412,-23767.3043156197
2350.5039639856,25061.8474728424,-1.2275575378,8434.282098827,-23599.980598073
2390.3430142226,25723.875875813,-1.3689580195,5156.8823142926,-25201.6736521758
2430.1820644597,25204.2331412865,-1.4214207513,3750.9113795475,-24923.5637913824
2470.0211146967,26659.9147048439,-1.3223909359,6554.5695394754,-25841.6073459399
2509.8601649338,23548.4566678867,-1.3921617934,4184.2311004869,-23173.7355973752
2549.6992151708,23623.4284369983,-1.4352464996,3192.3547225039,-23406.7349804215
2589.5382654078,26828.7493116354,-1.4692680397,2719.1997554056,-26690.5927681792
2629.3773156449,21642.9389826702,-1.3509021304,4720.8956824645,-21121.7885550176
2669.2163658819,20524.29226382,-1.3551942474,4390.8769218311,-20049.1090272868
2709.055416119,21011.906801307,-1.4019806761,3530.3145566251,-20713.2109185923
2748.894466356,19486.92917193,-1.2573057172,6009.3986249681,-18537.1933344303
2788.7335165931,19992.9738456788,-1.2189551424,6890.1142713907,-18768.1999275683
2828.5725668301,17241.5041808295,-1.3012737211,4590.91786339,-16619.0535106296
2868.4116170671,18306.3421430871,-1.2766314042,5307.7544793915,-17519.9858746023
2908.2506673042,18503.1950670643,-1.2372254119,6058.3011768749,-17483.2838603081
2948.0897175412,14955.6522617147,-1.2414965525,4836.3663935339,-14152.0703319631
2987.9287677783,16753.2690127009,-1.2867604595,4694.8034148749,-16082.0037155699
3027.7678180153,17474.558260557,-1.2912358942,4821.8103112473,-16796.1403817648
3067.6068682524,15493.5730216858,-1.2362570511,5087.0671488974,-14634.6353832584
3107.4459184894,16720.7470713596,-1.3840856973,3103.8338770594,-16430.142966146
3147.2849687264,17548.1481493355,-1.3824713121,3285.2552900123,-17237.8827339808
3187.1240189635,17439.0207424793,-1.2935679635,4772.9011763054,-16773.1588801229
3226.9630692005,16250.6298851837,-1.3565758299,3454.6532755813,-15879.1795257419
3266.8021194376,16889.2329657726,-1.3909877098,3020.4920275793,-16616.9437046489
3306.6411696746,17526.0089034882,-1.3912493002,3129.8630224151,-17244.2728332066
3346.4802199117,15633.0337429935,-1.3893728528,2820.6662073255,-15376.4620819103
3386.3192701487,15014.5301590948,-1.3648886205,3069.8074105339,-14697.3602514397
3426.1583203858,17105.1609188701,-1.47698458,1602.3123796166,-17029.9478888976
3465.9973706228,14983.7090248584,-1.4079308004,2429.5555925842,-14785.4251127306
3505.8364208598,14046.6939613108,-1.3517412372,3052.4504046309,-13711.0232211164
3545.6754710969,16308.6052748902,-1.4353261929,2202.5774791251,-16159.1849565696
3585.5145213339,14986.6066235053,-1.3859062483,2755.1150805985,-14731.1818595913
3625.353571571,14170.0542468182,-1.3677392867,2857.5969132445,-13878.9256514755
3665.192621808,13516.6329430845,-1.3969150053,2338.4644988191,-13312.8114951666
3705.0316720451,15008.1355250724,-1.4478917806,1839.9277304206,-14894.9252393482
3744.8707222821,14279.078016195,-1.4753688192,1360.5496767493,-14214.1117756151
3784.7097725191,12097.8752818894,-1.3678996635,2437.8115904144,-11849.7114304861
3824.5488227562,13809.1812141256,-1.4045508886,2285.153337852,-13618.7943676033
3864.3878729932,14446.2456524069,-1.4728864318,1412.1716070752,-14377.0575849809
3904.2269232303,11331.0212360769,-1.3506909389,2473.9298504513,-11057.6540616657
3944.0659734673,13130.6883502153,-1.3760953268,2540.436202471,-12882.5913717565
3983.9050237044,13275.2058190592,-1.4107070183,2116.1524202621,-13105.4564389266
4023.7440739414,11927.6534777345,-1.3725501728,2349.1530254604,-11694.0325614341
4063.5831241785,11612.2825407511,-1.3850805378,2144.2086830935,-11412.6015846335
4103.4221744155,11907.0577860799,-1.4046296063,1969.4641911811,-11743.0505372625
4143.2612246525,12503.797681018,-1.3570067055,2652.8652447706,-12219.1350938158
4183.1002748896,10632.3269707285,-1.387653841,1936.3636317069,-10454.5144649708
4222.9393251266,10616.0926776334,-1.3658709906,2160.3117888257,-10393.9634747849
4262.7783753637,12803.9512089889,-1.4013601195,2159.0874852947,-12620.5985512975
4302.6174256007,11036.1573222885,-1.4030493522,1842.6119909034,-10881.2476073877
4342.4564758378,10743.8051604018,-1.3776336809,2062.4203427662,-10543.9922066749
4382.2955260748,12654.4054677979,-1.4066747601,2067.5497178139,-12484.3588504897
4422.1345763118,11858.0260737115,-1.4043239192,1964.9290197537,-11694.0940783009
4461.9736265489,11561.6948203712,-1.384600484,2140.3222064895,-11361.8575933606
4501.8126767859,11786.784762522,-1.3701319729,2349.3466289507,-11550.275557538
4541.651727023,12192.830106656,-1.3586105996,2567.7747708857,-11919.3808033714
4581.49077726,11641.1188479205,-1.3397641187,2665.6116609508,-11331.8207938713
4621.3298274971,10611.3790623302,-1.371394125,2101.9381839197,-10401.1163571724
4661.1688777341,11678.5903906325,-1.3408907959,2661.3818902761,-11371.302473608
4701.0079279711,11435.1536334268,-1.3708838459,2270.8334664307,-11207.4106727563
4740.8469782082,10121.5755355906,-1.4126344301,1594.1816773572,-9995.2426735044
4780.6860284452,10533.5281538749,-1.4282499374,1496.4365662467,-10426.6913722271
4820.5250786823,10616.2135417707,-1.4622512088,1150.0766678993,-10553.7345817691
4860.3641289193,10144.5864717947,-1.4261123518,1462.6435753789,-10038.5909596479
4900.2031791564,9982.1549962981,-1.4990384802,715.6833793887,-9956.4660231723
4940.0422293934,9724.2674234908,-1.4832392012,850.3414427937,-9687.0168965596
4979.8812796305,9930.9972651245,-1.4205507301,1486.4812730522,-9819.1180920068
5019.7203298675,9823.7598997853,-1.5085444532,611.1525484036,-9804.7310585864
5059.5593801045,9727.2966263396,-1.4764412295,916.4587517459,-9684.0282430994
5099.3984303416,10094.0589485502,-1.4325164141,1391.3615635149,-9997.7066898554
5139.2374805786,9488.8025657531,-1.4680462719,973.2603282228,-9438.7572521678
5179.0765308157,9109.8628752759,-1.4361860958,1222.5807492395,-9027.4524600199
