1mhz_calibration_wfm
0.4458844
-0.07809424
-0.60228136
-1.11755648
-1.6148196
-2.08515384
-2.519989
-2.91126332
-3.25158008
-3.53435628
-3.75396004
-3.905834
-3.98660188
-3.99415536
-3.92771968
-3.78789508
-3.57667336
-3.29742784
-2.95487656
-2.55501816
-2.1050412
-1.61320772
-1.08871256
-0.54152052
0.01781592
0.57835524
1.12897872
1.65861088
2.1564448
2.6121674
3.01618028
3.35981132
3.63551196
3.83703604
3.95959556
3.99998932
3.95670096
3.8299634
3.621787
3.3359502
2.97795128
2.55492148
2.07550008
1.54967304
0.98857816
0.40427944
-0.19048436
-0.78257272
-1.35873156
-1.90589128
-2.41146752
-2.86365764
-3.25172644
-3.56627364
-3.79947632
-3.94530036
-3.99967428
-3.96062064
-3.82834088
-3.60524944
-3.295956
-2.90719368
-2.44769428
-1.92801188
-1.36029748
-0.75802912
-0.13570332
0.4915064
1.10811528
1.69870916
2.24833352
2.74287904
3.1694548
3.51673808
3.77529196
3.9378408
3.99949616
3.9579246
3.81345276
3.56910416
3.23056556
2.80608148
2.30627804
1.74391888
1.13359816
0.49137704
-0.16562768
-0.81969248
-1.45296296
-2.04794292
-2.58798432
-3.05776412
-3.44373388
-3.73452928
-3.92132628
-3.99813268
-3.96200528
-3.8131836
-3.55513536
-3.19450892
-2.74099256
-2.20708196
-1.60776044
-0.960099
-0.28278684
0.40439664
1.081153
1.72726308
2.32319572
2.8507078
3.29341736
3.637332
3.87131412
3.98746832
3.9814358
3.85258512
3.60409024
3.2428908
2.77953328
2.22789452
1.60479408
0.92950496
0.22317588
-0.4918182
-1.19257824
-1.85641408
-2.46158512
-2.98802444
-3.41802228
-3.736845
-3.93326748
-3.99999904
-3.93398616
-3.7365788
-3.4135512
-2.97497368
-2.4349352
-1.81112404
-1.12427624
-0.39750904
0.34444124
1.07605172
1.7718892
2.40749976
2.96028076
3.41030416
3.74106048
3.94009532
3.99951248
3.91632344
3.6926262
3.33560344
2.857336
2.27443412
1.60749576
0.88040848
0.11951668
-0.64731772
-1.39172808
-2.08589376
-2.70358948
-3.22119384
-3.61861768
-3.88011568
-3.9949464
-3.95785368
-3.76934512
-3.43575384
-2.96907532
-2.38658124
-1.71022036
-0.9658254
-0.18215252
0.61021152
1.38003436
2.09667012
2.7312898
3.2580606
3.65522548
3.9060372
3.99950528
3.93092172
3.70213876
3.32158256
2.8039958
2.1699146
1.44489568
0.65852068
-0.156785
-0.96707376
-1.73828404
-2.43767788
-3.03524696
-3.50502656
-3.82625888
-3.9843528
-3.9715936
-3.78756792
-3.43927792
-2.94093452
-2.3134314
-1.58351632
-0.78269056
0.05412092
0.89007368
1.68801888
2.41215928
3.02967192
3.51222444
3.83731284
3.9893574
3.96050096
3.75106732
3.36965164
2.83283104
2.16450152
1.39486432
0.55910168
-0.30420172
-1.15482312
-1.9527716
-2.66017796
-3.24311472
-3.67325784
-3.92930844
-3.99810016
-3.87533384
-3.5658958
-3.08373644
-2.45130612
-1.69856768
-0.86162492
0.018972
0.90016804
1.73849908
2.49224168
3.12351028
3.60019568
3.89764476
3.99999108
3.90106284
3.60481388
3.12524632
2.48581928
1.71836388
0.86155132
-0.04101592
-0.9429974
-1.7976848
-2.56042748
-3.19098832
-3.65570476
-3.92933668
-3.99649864
-3.85259168
-3.50417624
-2.96875528
-2.27396892
-1.45623188
-0.55887772
0.37009928
1.28058956
2.12306724
2.85129836
3.42490948
3.81167332
3.98937936
3.94717836
3.6863166
3.22020732
2.57382344
1.782433
0.88973676
-0.05449788
-0.99718148
-1.88487692
-2.66683736
-3.29793548
-3.74131396
-3.97059868
-3.97153976
-3.74297436
-3.29704324
-2.658635
-1.86407692
-0.95913524
0.00356884
0.96758588
1.87593532
2.67448228
3.31519352
3.75907576
3.97861384
3.95955376
3.70191032
3.22012532
2.5423518
1.70889188
0.76987
-0.2177296
-1.1934898
-2.097248
-2.87282
-3.47153008
-3.85532288
-3.99925608
-3.89320608
-3.54266596
-2.96857
-2.20613868
-1.30280068
-0.31530916
0.69377832
1.66004016
2.52130624
3.22168548
3.71524324
3.9690848
3.96563276
3.70393748
3.19991716
2.4854944
1.60666724
0.62062452
-0.40791972
-1.4109418
-2.3216022
-3.07872164
-3.63093872
-3.9402642
-3.98478184
-3.76029896
-3.280817
-2.57777064
-1.69806704
-0.70103948
0.34549288
1.36980244
2.30116208
3.07475068
3.63621392
3.94555688
3.9800856
3.736175
3.2297206
2.49522
1.58352712
0.55841732
-0.50781212
-1.53940712
-2.46253588
-3.21060124
-3.72910216
-3.97968652
-3.94308856
-3.62071984
-3.03477628
-2.22682984
-1.25498348
-0.18977596
0.89088224
1.90738264
2.78429184
3.45599068
3.87165536
3.9991982
3.82785616
3.36921144
2.6565424
1.74252772
0.69545212
-0.40582184
-1.4777516
-2.43844496
-3.21394516
-3.74398556
-3.98676376
-3.92234988
-3.55444396
-2.9103206
-2.03893672
-1.0073222
0.10449004
1.20961924
2.22110796
3.05878464
3.65567448
3.9634424
3.95642024
3.63387404
3.02030348
2.16371948
1.13200728
0.00764112
-1.1188482
-2.15613984
-3.01954332
-3.6379696
-3.95987476
-3.95767336
-3.6302346
-3.00322708
-2.12725116
-1.07388056
0.07008848
1.20972704
2.24982992
3.10289068
3.696526
3.9797156
3.92731248
3.542415
2.85636852
1.92636012
0.83077812
-0.33730056
-1.47796176
-2.49298864
-3.29435136
-3.81191712
-3.9996988
-3.84007752
-3.34560084
-2.558164
-1.54560796
-0.395996
0.78996004
1.90768084
2.85794712
3.55575968
3.9380372
3.96944724
3.6458212
2.99481196
2.07369504
0.96447176
-0.23332236
-1.41148268
-2.46289236
-3.2912938
-3.82018068
-3.99998364
-3.8128644
-3.27464292
-2.43363892
-1.36649164
-0.17130264
1.04129672
2.15834956
3.07511236
3.7049446
3.98761004
3.895185
3.4349814
2.64916648
1.61106864
0.41847524
-0.81547936
-1.9729976
-2.94287048
-3.63122336
-3.97071264
-3.92726236
-3.50365496
-2.7395828
-1.70810784
-0.50882488
0.74164764
1.92095248
2.91296908
3.6193082
3.96918296
3.9266558
3.49450648
2.71428932
1.6625222
0.44333676
-0.82172184
-2.00575784
-2.98926052
-3.67223392
-3.98448464
-3.89299828
-3.405614
-2.57057308
-1.47193224
-0.2212562
1.05360652
2.22154688
3.16169756
3.7760222
3.9996738
3.80801456
3.2195214
2.2942188
1.12774372
-0.15839224
-1.429368
-2.55115772
-3.40470328
-3.8986528
-3.97929336
-3.63658164
-2.90557912
-1.8630762
-0.61970584
0.69166504
1.9300636
2.961565
3.6738446
3.98854076
3.87005528
3.32978468
2.42526132
1.25423176
-0.05574184
-1.36107148
-2.51784572
-3.397733
-3.90232592
-3.97431212
-3.60418732
-2.83170408
-1.74182636
-0.4555738
0.88328128
2.12421736
3.12689616
3.77711856
3.99998236
3.76870964
3.10808344
2.09203232
0.83556612
-0.51808444
-1.8137048
-2.90188168
-3.65630124
-3.9885512
-3.8586772
-3.280213
-2.31902848
-1.08605208
0.27535548
1.60596232
2.74926136
3.5699346
3.9700018
3.90071252
3.36871692
2.43571032
1.21151308
-0.15866848
-1.51134692
-2.684224
-3.53571464
-3.96217012
-3.91069192
-3.38592988
-2.44996532
-1.2152094
0.16890384
1.53387944
2.71263604
3.56001108
3.97077484
3.892903
3.33441004
2.36281956
1.09724756
-0.306006
-1.67264088
-2.83197696
-3.6383352
-3.98949344
-3.83986288
-3.20666048
-2.16821472
-0.85452376
0.56882888
1.92143744
3.03092696
3.75500472
3.99988012
3.73264804
2.9859736
1.85438304
0.48253996
-0.95307308
-2.266772
-3.28770156
-3.88216956
-3.97135092
-3.54199472
-2.6486486
-1.4070092
0.0208318
1.44739636
2.6843824
3.56757028
3.97877448
3.86188708
3.23080824
2.16810912
0.814499
-0.64959932
-2.02798272
-3.13495156
-3.82042648
-3.99048908
-3.62051116
-2.75900448
-1.52156016
-0.07558928
1.3821572
2.65229504
3.56012568
3.97981912
3.8520944
3.19288216
2.09166816
0.69962904
-0.79090856
-2.17292632
-3.25346728
-3.88069208
-3.96543028
-3.49413956
-2.53135352
-1.2111538
0.28125444
1.73536848
2.94503824
3.73777212
3.9995224
3.6913644
2.85559424
1.61025196
0.13272676
-1.36532088
-2.66820448
-3.5873146
-3.98858916
-3.81232864
-3.08239136
-1.9033124
-0.44563152
1.07855684
2.44635976
3.45670544
3.96005036
3.88076556
3.22881592
2.09888628
0.65694572
-0.88389408
-2.29475152
-3.36498096
-3.93376032
-3.91450476
-3.30836644
-2.20467092
-0.76808188
0.78571496
2.22225744
3.3236842
3.92190804
3.92451536
3.32936684
2.22554568
0.78036128
-0.78575192
-2.23271588
-3.33760904
-3.92914664
-3.91448928
-3.29414644
-2.16253556
-0.69395468
0.88400436
2.32558884
3.40516488
3.95268232
3.88072904
3.19883104
2.0126096
0.5077654
-1.07873836
-2.49586512
-3.51825184
-3.98221828
-3.81226016
-3.03369544
-1.7692926
-0.22025244
1.36556892
2.73321716
3.66168296
3.99981648
3.69124824
2.78415876
1.42415116
-0.16879164
-1.73567416
-3.02053212
-3.8123396
-3.97990608
-3.49395604
-2.43262156
-0.96926996
0.65550776
2.17327448
3.33207724
3.93841544
3.88983436
3.19260964
1.96141316
0.40082876
-1.2283688
-2.65266188
-3.63175024
-3.99929532
-3.69150932
-2.75862232
-1.35710628
0.27622052
1.8639852
3.13530276
3.87210336
3.9468052
3.34478092
2.1676022
0.61630632
-1.04263132
-2.5229156
-3.56786008
-3.9950906
-3.72870796
-2.8131828
-1.40637396
0.24732112
1.85918512
3.14651976
3.88234208
3.93568492
3.29529948
2.0724054
0.48179148
-1.19560056
-2.66214816
-3.65639328
-3.99987392
-3.6295166
-2.60965048
-1.12128508
0.5696498
2.15959784
3.36183516
3.95833344
3.83961988
3.02529292
1.66127628
-0.00591876
-1.67346272
-3.03711228
-3.84681636
-3.952846
-3.33388936
-2.10177048
-0.48169168
1.228596
2.71335632
3.69719784
3.99639004
3.55356168
2.44916064
0.88731076
-0.84154228
-2.41443416
-3.53620812
-3.99510056
-3.70308288
-2.71320916
-1.21047112
0.52236744
2.15772728
3.38509332
3.97013992
3.79981504
2.9046462
1.45378544
-0.2765214
-1.95524968
-3.25984572
-3.93834308
-3.85835916
-3.03338416
-1.62105788
0.10649996
1.81481356
3.17170728
3.91201888
3.8897406
3.1072764
1.71586696
-0.01317504
-1.74104508
-3.12771884
-3.8989786
-3.90096228
-3.13132336
-1.74060456
-0.0032704
1.736127
3.13115916
3.90263204
3.89479024
3.10723684
1.69593912
-0.05717424
-1.80019896
-3.18177712
-3.9220488
-3.86968328
-3.03330228
-1.58067708
0.1944382
1.93138428
3.27577328
3.95194028
3.81983128
2.9045166
1.39201376
-0.40803456
-2.12544172
-3.40553408
-3.9825748
-3.73532156
-2.71302448
-1.12618832
0.69630288
2.37506824
3.55916988
3.99969464
3.60250796
2.44891224
0.77957248
-1.05524296
-2.66891592
-3.71996084
-3.98456204
-3.40470408
-2.10144972
-0.35022264
1.47698376
2.9904376
3.86587736
3.9143186
3.12336308
1.66087616
-0.16009992
-1.94798468
-3.31674668
-3.9694114
-3.76289376
-2.73991984
-1.12080256
0.74349984
2.44715504
3.61776812
3.99802624
3.50272692
2.2384524
0.48123012
-1.3832774
-2.94419784
-3.85605876
-3.91558804
-3.1075608
-1.6092396
0.2479482
2.05134216
3.39862792
3.98776964
3.68515456
2.55648268
0.85313648
-1.04329856
-2.70623712
-3.76006268
-3.96527184
-3.27343008
-1.83921504
0.0135646
1.86465228
3.29251452
3.970485
3.74192296
2.65700036
0.96234956
-0.95446436
-2.6532732
-3.74237988
-3.96917224
-3.27924904
-1.830101
0.04422016
1.90966868
3.3325638
3.98057528
3.70078588
2.55639568
0.813121
-1.1219598
-2.79517068
-3.81262476
-3.93328408
-3.12663068
-1.58102264
0.33966708
2.18129996
3.50673872
3.999826
3.5412938
2.23826492
0.39990348
-1.53542284
-3.10443652
-3.92994676
-3.81193664
-2.77664916
-1.07148352
0.8935282
2.6439694
3.75555868
3.95730608
3.19815192
1.66056748
-0.28264584
-2.15829864
-3.50790972
-3.9999968
-3.51200944
-2.1615312
-0.27865016
1.67419316
3.21555284
3.96379748
3.73205148
2.57553108
0.77912876
-1.21217028
-2.90319596
-3.87176332
-3.87446076
-2.90845784
-1.21348524
0.78700868
2.5912502
3.7449534
3.95602344
3.1691122
1.58084948
-0.40859708
-2.29588356
-3.6017222
-3.99285824
-3.3676866
-1.88337284
0.08293132
2.02940148
3.4574324
3.99956392
3.51457204
2.12498396
0.18687636
-1.80080488
-3.32446008
-3.98870272
-3.61946904
-2.31035492
-0.39966592
1.61640888
3.21237672
3.97053068
3.69075908
2.44408484
0.55543076
-1.480437
-3.12821228
-3.95289216
-3.73508328
-2.53008844
-0.65467796
1.39553268
3.07672704
3.94120776
3.75707712
2.57116756
0.69795868
-1.36315096
-3.0606382
-3.93850124
-3.759218
-2.56874332
-0.68556928
1.383808
3.08076644
3.94542728
3.7417542
2.52273032
0.61742144
-1.45717692
-3.13608296
-3.96027856
-3.70269792
-2.43154408
-0.49307928
1.58202684
3.22365068
3.97896796
3.63788144
2.29224196
0.31196424
-1.75600628
-3.3384676
-3.9949976
-3.54108928
-2.10080812
-0.0737298
1.97528184
3.473233
3.99944348
3.40429508
1.85260132
-0.22119268
-2.23405032
-3.61807364
-3.9810016
-3.2180442
-1.54298816
0.5708812
2.52395888
3.76028556
3.92615672
2.9720318
1.16818356
-0.97106056
-2.83348524
-3.88416696
-3.81955148
-2.65592992
-0.72630908
1.41412788
3.14735752
3.9710396
3.64464156
2.26051032
0.21865888
-1.88813476
-3.4461224
-3.9995764
-3.38472504
-1.77909104
0.348873
2.37583664
3.70600472
3.94656596
3.02442132
1.20929732
-0.96430024
-2.85396748
-3.89923104
-3.78824424
-2.55164164
-0.55506988
1.60814876
3.29294972
3.99500824
3.50230208
1.96003308
-0.17122652
-2.25239564
-3.65729432
-3.96134584
-3.07062032
-1.25178532
0.9468438
2.8600564
3.90696908
3.76786668
2.48268728
0.44056408
-1.73720244
-3.38579608
-3.99999756
-3.38965968
-1.739507
0.44581884
2.495425
3.77796156
3.89647372
2.81206588
0.85761176
-1.36355264
-3.16339796
-3.98238832
-3.56401504
-2.0360602
0.12743208
2.25248908
3.67491232
3.94818552
2.98441784
1.08359672
-1.15886496
-3.03809336
-3.96132352
-3.6354294
-2.16091788
-0.00196348
2.1589334
3.63640892
3.9598962
3.02427328
1.12503072
-1.13410128
-3.03250088
-3.9625176
-3.62453488
-2.12444096
0.0584936
2.2239498
3.67494708
3.942485
2.93794304
0.98346316
-1.29040092
-3.14756692
-3.9847434
-3.5280182
-1.92346304
0.3085244
2.4412332
3.77801936
3.88024424
2.71207324
0.65405812
-1.61989964
-3.36274052
-3.99981032
-3.3190388
-1.54257076
0.7446728
2.78688912
3.90702564
3.73174388
2.31680608
0.13046604
-2.10061764
-3.6325398
-3.95246828
-2.951147
-0.96128836
1.3519688
3.21281844
3.9950258
3.43333832
1.71448196
-0.58381336
-2.6862358
-3.88126716
-3.7624588
-2.3676364
-0.16803832
2.08997752
3.63780404
3.94649428
2.90837104
0.87570072
-1.45780888
-3.29318512
-3.99983584
-3.33291692
-1.5192588
0.81866544
2.87564284
3.94093736
3.64442408
2.08621676
-0.19595692
-2.41144184
-3.79028364
-3.85120968
-2.57056104
-0.39255708
1.92379564
3.56874596
3.96510476
2.97161968
0.93446876
-1.43227828
-3.2963458
-3.99999936
-3.2928628
-1.42214288
0.9526368
2.99140552
3.9706402
3.54075024
1.8519776
-0.49690596
-2.67003896
-3.89169648
-3.7236952
-2.22360316
0.07373216
2.34592196
3.77708236
3.85118252
2.53909064
0.31117496
-2.03027856
-3.63950916
-3.93305532
-2.80221912
-0.65452844
1.732022
3.49022808
3.97896644
3.01783048
0.95493796
-1.45799608
-3.3389244
-3.997979
-3.19128432
-1.21240752
1.21327196
3.19372172
3.99829376
3.328015
1.4278788
-1.0014646
-3.06126112
-3.98707852
-3.4331836
-1.60283416
0.82504208
2.9468234
3.97037396
3.51141376
1.7389638
-0.68560872
-2.85446932
-3.95305356
-3.56659868
-1.83789812
0.584149
2.78717756
3.9388168
3.60176488
1.901002
-0.52122432
-2.74696488
-3.93019944
-3.61898208
-1.92922772
0.49711792
2.73497832
3.92858852
3.6193082
1.92302228
-0.5119252
-2.75155156
-3.9342332
-3.60276356
-1.88228628
0.5655884
2.7962222
3.94624688
3.56833044
1.80638296
-0.6578754
-2.86770808
-3.96259992
-3.51397784
-1.69419764
0.78830232
2.9638446
3.98010556
3.43671508
1.5442496
-0.95600188
-3.08148768
-3.9944062
-3.33268064
-1.35486004
1.15953848
3.21638976
3.99997112
3.19727616
1.12437952
-1.39667496
-3.36306032
-3.9901194
-3.02535712
-0.851479
1.66409788
3.51462716
3.95708792
2.81149388
0.5355062
-1.95711304
-3.66271908
-3.8921652
-2.5503162
-0.17690504
2.26932868
3.79739668
3.7859162
2.23695248
-0.22230936
-2.59235096
-3.90716296
-3.62852296
-1.86757068
0.65803652
2.91552556
3.97909132
3.41026556
1.4400198
-1.12356396
-3.22576832
-3.99911012
-3.12216156
-0.95455968
1.6090692
3.5075364
3.95248556
2.75677452
0.41465084
-2.1012058
-3.74300068
-3.82453872
-2.30918532
0.17224344
2.5828448
3.9124822
3.60162276
1.77810056
-0.793914
-3.03305804
-3.99521552
-3.27236808
-1.16704172
1.43281796
3.42743872
3.97048928
2.82917344
0.48552752
-2.06576716
-3.73885848
-3.81919304
-2.2698836
0.24987968
2.66403284
3.93874904
3.52576132
1.59954356
-1.01482844
-3.1940168
-3.99896968
-3.08045236
-0.8320634
1.77693472
3.61863076
3.89427424
2.48183
-0.00843204
-2.49625972
-3.89949432
-3.60531748
-1.73923468
0.88684744
3.1267262
3.99999892
3.12204376
0.87494048
-1.75727076
-3.61865216
-3.88918612
-2.447183
0.07438548
2.5643548
3.92249996
3.54625356
1.5994514
-1.057364
-3.24620128
-3.9938018
-2.9653336
-0.61593152
2.00918168
3.73891208
3.79903704
2.16000836
-0.4469802
-2.85486544
-3.9827874
-3.32199908
-1.1668494
1.51469712
3.51480716
3.92989012
2.56993516
0.04714244
-2.49820156
-3.91253448
-3.55236676
-1.57849504
1.11407876
3.30079864
3.98436172
2.85055904
0.41435088
-2.21245944
-3.82786712
-3.69009984
-1.85960584
0.82569376
3.13269124
3.99910268
3.02351648
0.65300432
-2.0201246
-3.7607952
-3.76212596
-2.02079228
0.65843316
3.03326284
3.99959024
3.10566936
0.76493684
-1.93352976
-3.73081788
-3.78577016
-2.06998652
0.61586168
3.01427904
3.99934964
3.106144
0.75180952
-1.95755144
-3.74562412
-3.76740664
-2.00989404
0.6987034
3.07785904
3.999799
3.0249954
0.61340076
-2.09087748
-3.80148296
-3.702051
-1.8372284
0.90548112
3.21674832
3.99024328
2.85319972
0.34780656
-2.32565272
-3.88304596
-3.57367516
-1.5436468
1.23127452
3.4134198
3.94796756
2.57397316
-0.04644428
-2.6455532
-3.96269588
-3.35641548
-1.11848628
1.6646692
3.63827416
3.83880512
2.16571072
-0.5663348
-3.0226072
-3.9999986
-3.0172118
-0.55352668
2.18315352
3.847611
3.61896572
1.60704196
-1.19845428
-3.41345908
-3.94225756
-2.52068244
0.15005436
2.74758596
3.98252584
3.23924528
0.88449228
-1.91170004
-3.75631512
-3.72759232
-1.83709444
0.97274276
3.2969792
3.97042372
2.65287644
0.00286592
-2.6497596
-3.97048984
-3.29222056
-0.95393728
1.86678648
3.74570348
3.73126408
1.8279888
-1.00243784
-3.32561268
-3.96111896
-2.58344508
0.10936404
2.74764992
3.98613544
3.1906478
0.7646408
-2.05349936
-3.82154168
-3.63183876
-1.57885228
1.28583844
3.49076816
3.90033044
2.30093596
-0.48561948
-3.0227224
-3.99909468
-2.907465
-0.31002236
2.44922212
3.938994
3.38376708
1.06921932
-1.8027346
-3.7368562
-3.72325448
-1.76621516
1.11451324
3.41355736
3.92639388
2.38167732
-0.41316972
-2.9922396
-3.99946296
-2.90257188
-0.27631844
2.49675064
3.9532204
3.32170508
0.93319796
-1.95035492
-3.80159244
-3.63703456
-1.54117932
1.3747364
3.5604536
3.85084276
2.08838952
-0.78928788
-3.24655368
-3.96885376
-2.5671054
0.21066488
2.876621
3.99935756
2.97333244
0.347431
-2.46665328
-3.9523898
-3.30628848
-0.87427832
2.03139368
3.83900064
3.56784196
1.36201456
-1.58397716
-3.67063132
-3.7619466
-1.80540744
1.13572804
3.4586072
3.89410196
2.20155584
-0.6960832
-3.21374644
-3.97086244
-2.54955132
0.27261696
2.94607708
3.99940772
2.85012704
0.1288584
-2.66465144
-3.98718124
-3.10531296
-0.50413796
2.3774438
3.9415978
3.31811272
0.85043528
-2.09131668
-3.86981748
-3.49221104
-1.16617628
1.81204136
3.77858044
3.63171764
1.45078796
-1.54435828
-3.6740946
-3.74094956
-1.70449288
1.292066
3.5619686
3.82425148
1.9281158
-1.05812752
-3.447181
-3.88585152
-2.12290748
0.84478528
3.33407812
3.92974952
2.29038792
-0.65367844
-3.22639236
-3.95963308
-2.43221008
0.48595628
3.12727472
3.97881688
2.55004452
-0.34238404
-3.03933552
-3.99020116
-2.64548312
0.2234386
2.96468832
3.99624448
2.71996096
-0.1293914
-2.9049934
-3.9989476
-2.77469468
0.06037832
2.8614968
3.99984444
2.81063564
-0.01645484
-2.83506364
-3.99999808
-2.828436
-0.00236328
2.8262026
3.99999932
2.82842712
-0.0039262
-2.83508136
-3.99996604
-2.81060884
0.03532284
2.86153196
3.99954344
2.77464944
-0.09181992
-2.90504524
-3.99790404
-2.71989644
0.17338592
2.9647558
3.99374856
2.64539828
-0.27993116
-3.0394172
-3.9853084
-2.549938
0.41125964
3.12736876
3.970352
2.43208036
-0.56700656
-3.22649636
-3.94619684
-2.29023336
0.74656176
3.3341892
3.90973084
2.12272644
-0.94898028
-3.44729572
-3.85744628
-1.9279066
1.17288116
3.56208292
3.78549012
1.70425412
-1.41633752
-3.67420388
-3.689736
-1.4505186
1.6767606
3.77867936
3.56588156
1.16587576
-1.9507828
-3.86990012
-3.4095758
-0.85010376
2.23414608
3.94165768
3.21658072
0.50377644
-2.5216032
-3.9872114
-2.98296988
-0.12846904
2.80684148
3.9994008
2.70536544
-0.27303072
-3.08244092
-3.97081092
-2.38121288
0.69651632
3.339879
3.89399852
2.00908996
-1.13617384
-3.56959692
-3.76178432
-1.58904204
1.5844272
3.7611418
3.56761468
1.12293228
-2.03183748
-3.9033994
-3.3059914
-0.61478916
2.46707864
3.98493032
2.97296256
0.07112896
-2.87701388
-3.99441852
-2.56666204
0.49877624
3.24689868
3.92123712
2.08787504
-1.08271892
-3.56073416
-3.75612744
-1.54059952
1.66550332
3.80179172
3.49197816
0.93256256
-2.229062
-3.95332192
-3.12467812
-0.27564148
2.75278264
3.9994516
2.65400308
-0.41386968
-3.21408308
-3.92625704
-2.08447956
1.1152132
3.58926364
3.7229834
1.42615312
-1.80340764
-3.85465124
-3.38335824
-0.69517444
2.44983804
3.98802848
2.90692124
-0.08589632
-3.02324908
-3.9703138
-2.30026776
0.8881708
3.49117304
3.78742444
1.57807864
-1.6770002
-3.82179396
-3.43221592
-0.76378972
2.41311584
3.98620852
2.906352
-0.11025592
-3.0543994
-3.960993
-2.22192108
1.00332588
3.55829452
3.73092888
1.40258524
-1.86762
-3.88481156
-3.29167804
-0.48403064
2.65048436
3.99999956
2.65214276
-0.48650508
