Frequency28,Magnitude28,Phase28,Nyquist_Real28,Nyquist_Imag28
1314.6886578224,4477.7649312697,-0.3075374243,4267.6767599117,-1355.4755079376
1354.5277080595,4455.9119569268,-0.2848302692,4276.3804119826,-1252.0870336741
1394.3667582965,4213.8932510253,-0.3607903516,3942.5948431094,-1487.5625143583
1434.2058085336,4301.788601663,-0.3573087727,4030.0940147362,-1504.5688438171
1474.0448587706,4217.6096624267,-0.3188901773,4004.9744281379,-1322.274969345
1513.8839090077,4063.8901554395,-0.3233239431,3853.317959127,-1291.1792677035
1553.7229592447,4015.6430871648,-0.344124043,3780.211303032,-1354.7663665458
1593.5620094818,4042.3416524591,-0.3215160352,3835.2016913249,-1277.4012768369
1633.4010597188,4049.1819121763,-0.2763985623,3895.4931119669,-1104.9921142315
1673.2401099558,3992.3773662356,-0.291561419,3823.8839356328,-1147.6012727598
1713.0791601929,3928.4714790427,-0.3332416207,3712.3542820931,-1285.034569915
1752.9182104299,4085.7095490886,-0.2944466654,3909.8723452378,-1185.7152961223
1792.757260667,4066.0821058826,-0.2611293299,3928.2379913117,-1049.7475769889
1832.596310904,3871.157651514,-0.3083056549,3688.6289961898,-1174.6819532721
1872.4353611411,3933.5844435076,-0.3099810116,3746.1073004865,-1199.902774164
1912.2744113781,4146.6993709519,-0.2885039243,3975.3188118322,-1179.8118567578
1952.1134616151,4009.978196443,-0.2749938197,3859.3107877846,-1088.8734450055
1991.9525118522,3915.4138674987,-0.3069335791,3732.4251571708,-1182.9912087248
2031.7915620892,3996.2471328053,-0.3185352456,3795.2165696929,-1251.5280003192
2071.6306123263,4139.2709327891,-0.3244711852,3923.2814953145,-1319.6310710025
2111.4696625633,3863.6702395944,-0.3048220706,3685.5564651011,-1159.5780538104
2151.3087128004,3864.8030794229,-0.3139884519,3675.8501000601,-1193.6619641274
2191.1477630374,3845.3831971036,-0.3267636456,3641.9089957662,-1234.2895928929
2230.9868132744,3826.3382127763,-0.3058809641,3648.7273793644,-1152.2380958939
2270.8258635115,3733.9564899327,-0.3179881161,3546.7596892238,-1167.4445492646
2310.6649137485,3756.33529813,-0.2899957272,3599.4898833039,-1074.1170569219
2350.5039639856,3758.7721276428,-0.3169887258,3571.5039324831,-1171.6345709316
2390.3430142226,3625.4583260008,-0.3052237995,3457.8886387195,-1089.47429331
2430.1820644597,3751.7190445287,-0.2779426037,3607.7354846507,-1029.3883921396
2470.0211146967,3707.6556339179,-0.3174905256,3522.3537721281,-1157.4688780688
2509.8601649338,3664.0368290167,-0.2720356401,3529.2952847269,-984.5002171638
2549.6992151708,3734.727739625,-0.2928748496,3575.6949922534,-1078.2377342214
2589.5382654078,3634.6805699222,-0.2832069184,3489.8903357905,-1015.6615034185
2629.3773156449,3799.0064211405,-0.2788128794,3652.2995387335,-1045.5419012329
2669.2163658819,3743.7725712806,-0.2981973478,3578.5511151984,-1099.9113516032
2709.055416119,3752.2559033395,-0.2806565387,3605.4443622553,-1039.3244511834
2748.894466356,3758.9697372908,-0.3100364976,3579.7512145481,-1146.83683574
2788.7335165931,3590.6679359018,-0.2971668865,3433.2885878284,-1051.392266759
2828.5725668301,3654.2920622582,-0.3020879946,3488.8160794105,-1087.2041392168
2868.4116170671,3579.9594017534,-0.3247598413,3392.8255581587,-1142.2977064268
2908.2506673042,3570.3307520319,-0.2828599601,3428.4498882978,-996.4903623896
2948.0897175412,3591.2615753014,-0.3002814311,3430.5644089045,-1062.2558724688
2987.9287677783,3501.1802213328,-0.3107528879,3333.486380646,-1070.5753090276
3027.7678180153,3641.7941939859,-0.2970035573,3482.348098417,-1065.7939166654
3067.6068682524,3647.9082356074,-0.3253737236,3456.5073313335,-1166.1010092826
3107.4459184894,3495.8269248067,-0.2753829437,3364.1081511212,-950.5694271135
3147.2849687264,3615.0520537092,-0.3222617652,3428.9546509611,-1144.9329031342
3187.1240189635,3491.0104530226,-0.3238517696,3309.5363548843,-1110.9109319888
3226.9630692005,3568.9199695125,-0.2905645915,3419.3189694379,-1022.4712876297
3266.8021194376,3544.1974016586,-0.3215759225,3362.5165514873,-1120.1864411327
3306.6411696746,3514.5800800296,-0.2932267857,3364.5643831482,-1015.8639921718
3346.4802199117,3538.5004931421,-0.3057180276,3374.4240748774,-1065.0107524596
3386.3192701487,3493.4705629041,-0.3103776028,3326.5466389879,-1066.9695555711
3426.1583203858,3548.5565815284,-0.2987960443,3391.3256812258,-1044.5879264893
3465.9973706228,3427.3014569294,-0.2834262613,3290.5621792163,-958.4340464432
3505.8364208598,3458.3299869553,-0.2964918823,3307.433809216,-1010.4097665449
3545.6754710969,3505.1618189419,-0.3109249529,3337.0928067089,-1072.3669970582
3585.5145213339,3509.3637451578,-0.2732882239,3379.1263958256,-947.1740583771
3625.353571571,3368.0432753827,-0.3167348662,3200.5082420702,-1049.0293119313
3665.192621808,3427.8037610708,-0.3083626707,3266.1203405874,-1040.3348236085
3705.0316720451,3607.416829092,-0.3274721005,3415.7131726786,-1160.327411038
3744.8707222821,3339.4541635318,-0.3145667881,3175.5888371163,-1033.2422987432
3784.7097725191,3387.1791875569,-0.3212409003,3213.9058060898,-1069.4822664266
3824.5488227562,3532.9856919345,-0.3652457955,3299.9358111241,-1261.9078975401
3864.3878729932,3402.9942072045,-0.3105121819,3240.2534940245,-1039.7725081619
3904.2269232303,3372.1237764574,-0.3210457638,3199.8282710318,-1064.1042240564
3944.0659734673,3434.2182159983,-0.3353140946,3242.956295541,-1130.0837226976
3983.9050237044,3477.4549444427,-0.2950505285,3327.1852503798,-1011.202848238
4023.7440739414,3378.9679783644,-0.301143506,3226.907443334,-1002.2439578107
4063.5831241785,3330.0131548367,-0.3311379417,3149.103493548,-1082.6517437796
4103.4221744155,3366.5949447056,-0.2904968138,3225.5403136623,-964.2879272585
4143.2612246525,3398.8339759942,-0.3013979732,3245.6227873,-1008.962397184
4183.1002748896,3278.3007067238,-0.3177690934,3114.172004775,-1024.2989057796
4222.9393251266,3346.582110013,-0.306991029,3190.119925297,-1011.3093894956
4262.7783753637,3368.3251559661,-0.3294859657,3187.1388626642,-1089.8441294102
4302.6174256007,3265.9663385879,-0.3303767269,3089.3435343719,-1059.4775370077
4342.4564758378,3309.0183712935,-0.3278507242,3132.7688543856,-1065.5336158702
4382.2955260748,3317.3944801655,-0.3348234052,3133.1741037105,-1090.103744086
4422.1345763118,3298.8016505276,-0.3306290025,3120.133052431,-1070.9164601644
4461.9736265489,3416.1213875308,-0.3336451074,3227.7389964046,-1118.7431811788
4501.8126767859,3347.2588435033,-0.3180740802,3179.3586235971,-1046.8144572795
4541.651727023,3349.0310900725,-0.3366098866,3161.0828120965,-1106.14858737
4581.49077726,3393.1369039421,-0.3426788994,3195.8528169956,-1140.1328084899
4621.3298274971,3372.8993016887,-0.3259245085,3195.3334152261,-1079.9509548455
4661.1688777341,3319.4821194522,-0.3124683182,3158.7451198872,-1020.4365776232
4701.0079279711,3330.3025868488,-0.3511042164,3127.132504957,-1145.4071836744
4740.8469782082,3341.4572546057,-0.3386486803,3151.6773597577,-1110.0749543827
4780.6860284452,3397.9451509675,-0.3135704708,3232.2555653927,-1048.1198447558
4820.5250786823,3283.8110197077,-0.3462682769,3088.902941236,-1114.4924552359
4860.3641289193,3403.3404599169,-0.3477507062,3199.6219923593,-1159.8040317733
4900.2031791564,3473.2547118947,-0.3640402805,3245.6380976225,-1236.6614868104
4940.0422293934,3245.8535913257,-0.3346186499,3065.8243249792,-1065.9675157752
4979.8812796305,3389.7556187606,-0.3532603144,3180.4374214356,-1172.7152097809
5019.7203298675,3360.5088580504,-0.3646360126,3139.5675801822,-1198.3885824323
5059.5593801045,3202.8102398975,-0.311886631,3048.2949589941,-982.7976779396
5099.3984303416,3301.5566195704,-0.3477454117,3103.9367253439,-1125.1012920135
5139.2374805786,3248.0459774468,-0.3322486895,3070.4145007511,-1059.4137365478
5179.0765308157,3237.1586423015,-0.3095244091,3083.3241544974,-986.0569120088
5218.9155810527,3201.2250020014,-0.3288881372,3029.6459046421,-1033.9667334708
5258.7546312898,3317.1568216619,-0.3228095927,3145.8186022463,-1052.309223213
5298.5936815268,3299.0216701837,-0.322131914,3129.3286803758,-1044.4357282853
5338.4327317638,3192.9903705715,-0.3178013362,3033.1005771929,-997.7416475192
5378.2717820009,3259.0524248165,-0.3269621617,3086.3955417487,-1046.7020911302
5418.1108322379,3256.7136425014,-0.3257035505,3085.4946650002,-1042.0683382151
5457.949882475,3181.6332791127,-0.3183474737,3021.7687782947,-995.8432473442
5497.788932712,3137.2742079859,-0.3302678585,2967.721829413,-1017.4068012939
5537.6279829491,3154.7620007489,-0.3233083127,2991.3123327805,-1002.2842955591
5577.4670331861,3192.1019073911,-0.3336905099,3016.0256292924,-1045.5161359928
5617.3060834231,3161.0149499377,-0.3276763815,2992.8260097331,-1017.3534239361
5657.1451336602,3113.4598278545,-0.3197451029,2955.6558891136,-978.6369933799
5696.9841838972,3221.0175129226,-0.3388031179,3037.9127649313,-1070.5325082506
5736.8232341343,3219.9607745162,-0.3616459174,3011.6800009181,-1139.2677303833
5776.6622843713,3160.527361045,-0.3363196642,2983.4607830507,-1043.0220304063
5816.5013346084,3211.1730961674,-0.325580701,3042.474579066,-1027.1227235761
5856.3403848454,3169.9194112413,-0.3638796109,2962.3629050993,-1128.1822070286
5896.1794350825,3207.0363675307,-0.3267803618,3037.322375097,-1029.4440501552
5936.0184853195,3193.7695283,-0.3325258876,3018.8174850647,-1042.5472611663
5975.8575355565,3053.0644659625,-0.3382635607,2880.0543980395,-1013.1580812768
6015.6965857936,3213.8255475766,-0.3399602408,3029.8916395214,-1071.6488711394
6055.5356360306,3155.3016951875,-0.3555945892,2957.9049155666,-1098.511400997
6095.3746862677,3089.9086002965,-0.3255753772,2927.585957664,-988.3195933882
6135.2137365047,3207.5813073118,-0.3520531916,3010.8497557041,-1106.0567759353
6175.0527867418,3203.5516836092,-0.3626324357,2995.2126810369,-1136.4173462736
6214.8918369788,3274.3093821109,-0.3450553695,3081.3108650568,-1107.5311655488
6254.7308872158,3212.973392617,-0.3737287048,2991.1899050406,-1173.0221539458
6294.5699374529,3240.6343576187,-0.3401865956,3054.9214510207,-1081.2797824212
6334.4089876899,3309.225437937,-0.3406631335,3119.0552114434,-1105.6525616383
6374.248037927,3212.7984320231,-0.3722035339,2992.8125038637,-1168.395087942
6414.087088164,3156.9882022587,-0.3323521828,2984.2299743605,-1030.0223149665
6453.9261384011,3179.923164298,-0.3242195042,3014.2480764194,-1013.0251056322
6493.7651886381,3124.3062508309,-0.3590777502,2925.0420924599,-1097.9154367796
6533.6042388752,3117.1337123283,-0.3400483276,2938.6421092544,-1039.6658762557
6573.4432891122,3094.33033813,-0.3114146076,2945.4963873025,-948.1198626017
6613.2823393492,3105.285873009,-0.3506384007,2916.3404539975,-1066.6577283677
6653.1213895863,3123.8565615617,-0.3417796893,2943.1716654352,-1047.0054273935
6692.9604398233,3152.4920883222,-0.3249145642,2987.5474078767,-1006.3631812736
6732.7994900604,3051.9565751838,-0.3413799002,2875.8391153457,-1021.7574660628
6772.6385402974,3116.5900168874,-0.3514033788,2926.1369851181,-1072.7794170689
6812.4775905345,3220.4610681637,-0.3491836365,3026.1137432977,-1101.8189979224
6852.3166407715,3106.2668548945,-0.3462900291,2921.8738411956,-1054.299307575
6892.1556910085,3147.4281419287,-0.340284501,2966.9538253014,-1050.470802609
6931.9947412456,3141.1041553291,-0.363124517,2936.277685612,-1115.7099388295
6971.8337914826,3111.1539407432,-0.3590128185,2912.7996026694,-1093.1044404315
7011.6728417197,3143.4227415667,-0.3323846365,2971.3735633794,-1025.6927800512
7051.5118919567,3079.3304635968,-0.3560283268,2886.2212055773,-1073.3141462363
7091.3509421938,3092.7438441907,-0.3602105417,2894.2596921369,-1090.1033530135
7131.1899924308,3085.740322249,-0.3582680355,2889.8129257405,-1082.0233780175
7171.0290426678,3042.0402919216,-0.3407084107,2867.1782891075,-1016.5125656602
7210.8680929049,3031.8278922177,-0.3481368257,2849.9484168918,-1034.2989843779
7250.7071431419,3136.6562535486,-0.3884372514,2902.9818527741,-1187.9851915702
7290.546193379,3142.3774439697,-0.373487789,2925.7433228583,-1146.5435051142
7330.385243616,3033.592350696,-0.3586582625,2840.560745778,-1064.8460920464
7370.2242938531,3157.5999457881,-0.3782465873,2934.4005235678,-1166.0750340034
7410.0633440901,3179.6707644332,-0.3739537343,2959.9247701554,-1161.5298210598
7449.9023943272,3045.4595596396,-0.3603998329,2849.8067452283,-1073.9764635462
7489.7414445642,3056.0128811907,-0.361521072,2858.4719235681,-1080.9037848838
7529.5804948012,3081.9483264409,-0.3751792178,2867.5740550145,-1129.3469466288
7569.4195450383,3072.4690484453,-0.3677542176,2867.0348681179,-1104.6162766545
7609.2585952753,2978.7667772909,-0.377074875,2769.495452942,-1096.7891545895
7649.0976455124,2961.0804477821,-0.3642782233,2766.7777703536,-1054.9588559346
7688.9366957494,3021.7960746507,-0.3677002654,2819.8086455864,-1086.2461595103
7728.7757459865,3031.5354581727,-0.3623566157,2834.679825223,-1074.6150578845
7768.6147962235,2986.0813101963,-0.3489299343,2806.1373574369,-1020.9185679087
7808.4538464605,2999.579096575,-0.378991958,2786.7231660225,-1109.7967167745
7848.2928966976,3054.0164909515,-0.3506587018,2868.1693310551,-1049.1050545101
7888.1319469346,3102.8203218676,-0.3294729575,2935.9289145893,-1003.9000738485
7927.9709971717,3018.3533926446,-0.3727953481,2811.0313406498,-1099.3452618601
7967.8100474087,3015.568581542,-0.3680147014,2813.6564298587,-1084.8923286198
8007.6490976458,3069.6045863187,-0.3563431436,2876.7682794751,-1070.829856959
8047.4881478828,3034.9648290922,-0.3698273414,2829.7701520133,-1097.0015499539
8087.3271981198,3017.0741559565,-0.3570095878,2826.8358113644,-1054.3888078542
8127.1662483569,2993.9028219415,-0.3687789526,2792.6173463638,-1079.2323494121
8167.0052985939,2981.0897735776,-0.3767286019,2772.0351671457,-1096.6846721992
8206.844348831,2971.5238396393,-0.3722096582,2768.0517866038,-1080.6679583592
8246.683399068,2993.1358649764,-0.3880066864,2770.6412798905,-1132.4350773333
8286.5224493051,2986.6462625196,-0.3768702565,2777.046328836,-1099.1221883489
8326.3614995421,3028.7268389855,-0.3720542002,2821.5090675069,-1101.032627658
8366.2005497792,2978.8237769956,-0.3637072761,2783.9622841212,-1059.6910375129
8406.0396000162,2990.3889743301,-0.385836848,2770.5470070143,-1125.3868222611
8445.8786502532,3037.2080094486,-0.3544781383,2848.3779697053,-1054.2179254578
8485.7177004903,2996.7725457851,-0.3295984872,2835.4633960422,-969.9448545543
8525.5567507273,3012.1966191486,-0.3790176337,2798.4167092215,-1114.5368517732
8565.3958009644,2941.1175312839,-0.3839308062,2727.0025525776,-1101.6484970536
8605.2348512014,3030.2894538592,-0.3539629755,2842.4310358354,-1050.3523126503
8645.0739014385,3023.9260182236,-0.3757769539,2812.9248194759,-1109.7668780722
8684.9129516755,3056.046070148,-0.3988464285,2816.175800693,-1186.8325250253
8724.7520019125,3086.3638306766,-0.3585565368,2890.0844962848,-1083.0758512877
8764.5910521496,2996.2495110802,-0.3838011335,2778.2664019461,-1121.9389165485
8804.4301023866,3052.8175288152,-0.3624683158,2854.4590292881,-1082.4779509795
8844.2691526237,3048.7514528009,-0.3649099059,2848.0092072508,-1087.9930957363
8884.1082028607,3015.0053970396,-0.4055828582,2770.4057999053,-1189.5836448225
8923.9472530978,2916.7831965494,-0.3864097741,2701.7231079787,-1099.2344897641
8963.7863033348,2946.6823818302,-0.3730017937,2744.0615819493,-1073.807754609
9003.6253535718,3025.9882763911,-0.3952429223,2792.6938357032,-1165.1035099433
9043.4644038089,2949.9103053597,-0.3854871976,2733.4321735835,-1109.197620844
9083.3034540459,2901.8777015978,-0.3857580211,2688.6288214633,-1091.8650353536
9123.142504283,2957.4198869068,-0.3903880106,2734.907971254,-1125.4380374961
9162.98155452,2997.0847821423,-0.3894156813,2772.6962008887,-1137.8369693969
9202.8206047571,2945.5833254239,-0.3736762877,2742.3134685547,-1075.2571632865
9242.6596549941,2999.1486884637,-0.4008950661,2761.3523970337,-1170.3955719798
9282.4987052312,3049.3803924471,-0.3763991578,2835.9061950898,-1120.8732446142
9322.3377554682,2998.6443867302,-0.3535260372,2813.2016369362,-1038.1544721323
9362.1768057052,2968.5377447218,-0.4116958041,2720.4972426763,-1187.9019717252
9402.0158559423,2972.5620297512,-0.3762211269,2764.6600396593,-1092.1446267913
9441.8549061793,3026.2493498885,-0.354514122,2838.0628349956,-1050.5162884589
9481.6939564164,2956.1251073401,-0.4239875614,2694.3771245771,-1216.1445476595
9521.5330066534,3016.581098171,-0.4137651305,2762.0224062827,-1212.8453112557
9561.3720568905,3046.1312877611,-0.3609240992,2849.8717532279,-1075.7075868612
9601.2111071275,2962.9670301361,-0.3941906159,2735.7303319465,-1137.960092684
9641.0501573645,2992.0810230053,-0.4012446268,2754.4367836312,-1168.6003821701
9680.8892076016,2959.4081685176,-0.3801511478,2748.131761234,-1098.1204536777
9720.7282578386,2846.8890577362,-0.3979840524,2624.3880771811,-1103.3424343364
9760.5673080757,2910.251852741,-0.4230199625,2653.7229220417,-1194.7051935154
9800.4063583127,2914.6701160881,-0.4136217526,2668.8793272586,-1171.4883790072
9840.2454085498,2952.9973924349,-0.381934471,2740.2202388172,-1100.6301115742
9880.0844587868,2970.0293675186,-0.432243666,2696.8702533782,-1244.1725283764
9919.9235090239,2925.7592380454,-0.413115464,2679.6283406268,-1174.5888962177
9959.7625592609,2890.8503259409,-0.353478931,2712.1209399254,-1000.7075567869
9999.6016094979,2951.2734225881,-0.3838107529,2736.5517829053,-1105.1240447806
10039.440659735,2903.6358846383,-0.3909087316,2684.5948526125,-1106.3687576418
10079.279709972,2909.6574694224,-0.3796778267,2702.443559323,-1078.3809150939
10119.1187602091,2919.776505685,-0.3901982783,2700.3075879223,-1110.6006364844
10158.9578104461,2841.1519300875,-0.3727624328,2646.0353986174,-1034.7178161718
10198.7968606831,2937.9351102231,-0.37947146,2728.932028661,-1088.2980726022
10238.6359109202,2898.4113315118,-0.3967713394,2673.2438729593,-1120.0693917441
10278.4749611572,2874.3983271632,-0.369619633,2680.2753323434,-1038.4073796108
10318.3140113943,2924.9154353821,-0.3689847791,2728.0510321246,-1054.9255283007
10358.1530616313,2947.827979539,-0.4178484767,2694.2090416876,-1196.2137921968
10397.9921118684,2880.0594931757,-0.3755313638,2679.3564031004,-1056.3105364411
10437.8311621054,2872.2290192059,-0.3662296151,2681.754695636,-1028.5384247575
10477.6702123425,2949.9360388371,-0.3739376037,2746.0843175052,-1077.5637124469
10517.5092625795,2876.99908172,-0.3742268056,2677.8835392664,-1051.6955197889
10557.3483128165,2818.5058766784,-0.3960142875,2600.369822742,-1087.2222228428
10597.1873630536,2907.5507455959,-0.3777093653,2702.6028486278,-1072.2822300142
10637.0264132906,2895.485662809,-0.3825378749,2686.200816613,-1080.8156162639
10676.8654635277,2866.5548710363,-0.3906687479,2650.5731558658,-1091.6037623908
10716.7045137647,2927.876581838,-0.3799174516,2719.1050779469,-1085.784902068
10756.5435640018,2913.2015876698,-0.380616907,2704.7201671789,-1082.2348671418
10796.3826142388,2821.9970755525,-0.4047697969,2593.9601756407,-1111.3226811402
10836.2216644758,2900.1849691626,-0.3812405416,2691.962647742,-1079.0782911904
10876.0607147129,2892.8117915761,-0.3953065327,2669.7139941706,-1113.996073068
10915.8997649499,2885.4005037723,-0.4284642764,2624.5743670788,-1198.8100178271
10955.738815187,2895.8195092625,-0.3960302027,2671.6820488789,-1117.088026936
10995.577865424,2842.6708763461,-0.4018831773,2616.1839665137,-1111.9168874439
11035.4169156611,2921.0296474017,-0.3907531237,2700.8496436138,-1112.5760214886
11075.2559658981,2865.785278641,-0.4005755238,2638.9203218425,-1117.5082989591
11115.0950161351,2813.9336998003,-0.4168852281,2572.9331936657,-1139.4023204317
11154.9340663722,2862.1398216846,-0.3741032115,2664.1819722006,-1045.9344041928
11194.7731166092,2882.6168678477,-0.3854572527,2671.1094971879,-1083.8145878483
11234.6121668463,2821.2456648532,-0.4037270857,2594.42655416,-1108.3221357178
11274.4512170833,2881.8478864794,-0.3831431232,2672.8972043963,-1077.3429238345
11314.2902673204,2763.0580177994,-0.382102809,2563.7934797517,-1030.2682189161
11354.1293175574,2791.0107764455,-0.3973093889,2573.606198013,-1079.950133934
11393.9683677945,2932.8922899246,-0.3879207469,2714.9712596591,-1109.4089613503
11433.8074180315,2754.2393170717,-0.4164434962,2518.8437483459,-1114.1186593547
11473.6464682685,2784.5589086227,-0.4068168866,2557.2971141744,-1101.8165842939
11513.4855185056,2888.9464476167,-0.3638434164,2699.8243938021,-1028.0855119241
11553.3245687426,2821.3734895821,-0.3938740855,2605.3387782256,-1082.7549207416
11593.1636189797,2829.3294559905,-0.405768227,2599.5862918064,-1116.806286689
11633.0026692167,2865.0621568827,-0.3942146282,2645.3075838062,-1100.4221689238
11672.8417194538,2757.6714350109,-0.3941865154,2546.1836670339,-1059.1036196731
11712.6807696908,2809.3020010844,-0.3968576315,2590.9634440838,-1085.8573408686
11752.5198199278,2876.2094151031,-0.3964773011,2653.0934517303,-1110.7095641587
11792.3588701649,2745.7963521816,-0.3873449172,2542.3746619054,-1037.1734118049
11832.1979204019,2825.6987793385,-0.3949740191,2608.1385147719,-1087.284267944
11872.036970639,2864.5820672655,-0.4057972736,2631.9435262568,-1130.7978133575
11911.876020876,2722.7403203703,-0.3832536443,2525.2133487128,-1018.1416383063
11951.7150711131,2798.3998801859,-0.3928449895,2585.2280926761,-1071.2784877254
11991.5541213501,2832.8010789698,-0.421007059,2585.4347657538,-1157.708523353
12031.3931715872,2680.8831217779,-0.3825631174,2487.0844225442,-1000.7723955884
12071.2322218242,2825.4401908009,-0.4143727792,2586.3204456091,-1137.5670637009
12111.0712720612,2905.0436610808,-0.4291093335,2641.6627636561,-1208.675521345
12150.9103222983,2696.6418899758,-0.3996292814,2484.1607886174,-1049.2009621936
12190.7493725353,2828.7998117102,-0.3923552102,2613.8423459951,-1081.6360594093
12230.5884227724,2894.929951159,-0.4320161253,2628.9537432502,-1212.1145317042
12270.4274730094,2714.0521247471,-0.3958080418,2504.2160586042,-1046.4133350035
12310.2665232465,2843.3482844903,-0.3985148969,2620.5386919196,-1103.3614235899
12350.1055734835,2930.3415468701,-0.4339318561,2658.7564720444,-1232.0371762552
12389.9446237205,2683.7537396602,-0.4010627697,2470.7887875771,-1047.7294031969
12429.7836739576,2829.1421634234,-0.4041695256,2601.1962064704,-1112.5752452324
12469.6227241946,2965.8742026801,-0.4119624424,2717.7397041506,-1187.5608138563
12509.4617744317,2782.3753602163,-0.4061487476,2556.0267950237,-1099.2450446828
12549.3008246687,2869.8426182374,-0.401513581,2641.6055356809,-1121.5689222298
12589.1398749058,2904.6550438435,-0.4107415817,2663.060271361,-1159.7977904896
12628.9789251428,2769.763050412,-0.401859863,2549.1102554115,-1083.3394025805
12668.8179753798,2860.58309586,-0.3881148259,2647.8247601687,-1082.5708696234
12708.6570256169,2880.5230035371,-0.4434140634,2601.9539866767,-1235.8188480208
12748.4960758539,2750.6176154131,-0.4060851072,2526.9217221992,-1086.5375631327
12788.335126091,2741.3635756587,-0.3939706245,2531.353708645,-1052.2939967886
12828.174176328,2909.96434363,-0.4272978725,2648.3261553477,-1205.9274671802
12868.0132265651,2761.8304953845,-0.4090161728,2534.0141172559,-1098.3988978434
12907.8522768021,2765.4075239587,-0.4138580501,2531.9411640997,-1112.0938427601
12947.6913270392,2834.5013650925,-0.4217622134,2586.1110682899,-1160.3566396499
12987.5303772762,2709.9087796174,-0.3867971712,2509.7061178872,-1022.2430218334
13027.3694275132,2799.0517674575,-0.4224870098,2552.9367808147,-1147.6953385244
13067.2084777503,2942.8288875947,-0.4205805879,2686.3673700263,-1201.5291153026
13107.0475279873,2698.5728636794,-0.3891054427,2496.8512770553,-1023.7329734135
13146.8865782244,2757.4402537607,-0.417003172,2521.1464468401,-1116.8246713989
13186.7256284614,2906.8743782179,-0.4025137832,2674.5545699034,-1138.7170427056
13226.5646786985,2740.4939678694,-0.4174322793,2505.1758189548,-1111.03613985
13266.4037289355,2785.8776897092,-0.431443243,2530.5886542415,-1165.0045343447
13306.2427791725,2825.0424480883,-0.4012988047,2600.6053656695,-1103.5019553909
13346.0818294096,2714.4109289124,-0.4032213307,2496.7199824086,-1065.0896771825
13385.9208796466,2804.3099980481,-0.4119336023,2569.7248589813,-1122.7950455385
13425.7599298837,2769.6841056081,-0.421546308,2527.2185519641,-1133.2768573772
13465.5989801207,2687.0110513671,-0.4246890322,2448.3155497655,-1107.1492035608
13505.4380303578,2816.2027707028,-0.3963305035,2597.9013177963,-1087.1553654866
13545.2770805948,2769.7420694899,-0.4176898406,2531.6231742959,-1123.5458312282
13585.1161308318,2737.4474875876,-0.4211316652,2498.2682348349,-1119.0507468897
13624.9551810689,2743.3672746353,-0.3948578675,2532.2685887189,-1055.3102852375
13664.7942313059,2763.9508582404,-0.4233825391,2519.9063072217,-1135.5600158479
