Frequency6,Magnitude6,Phase6,Nyquist_Real6,Nyquist_Imag6
0,30370.3666395663,-3.1415926536,-30370.3666395663,-4.06276800606323E-012
39.839050237,18575.8656771939,-0.1885292044,18246.7189045038,-3481.3840462055
79.6781004741,44528.9770054748,0.0122791948,44525.6200386847,546.7662432729
119.5171507111,23295.1959805317,-0.3645204031,21764.5815293841,-8304.7665001597
159.3562009482,32424.0580378064,-0.2868438197,31099.2634895549,-9173.6225149213
199.1952511852,23127.5775787891,-0.184085902,22736.8136836708,-4233.4558196521
239.0343014223,43792.2975743257,-0.0296994537,43772.9853305429,-1300.416122003
278.8733516593,22720.9402166932,-0.217470819,22185.7773180099,-4902.2861122361
318.7124018963,26372.3186990668,-0.1113556005,26208.9782940291,-2930.6399212901
358.5514521334,17956.1133258769,-0.128610738,17807.8143707089,-2302.9878658185
398.3905023704,22524.4584859902,-0.1707421092,22196.9290680895,-3827.2143960462
438.2295526075,20166.62379079,-0.3363170343,19036.8187495042,-6655.2420705623
478.0686028445,20739.5762958437,-0.2819737886,19920.5310013513,-5770.8291913144
517.9076530816,23991.2765796252,-0.4685922966,21405.1353418173,-10835.1987946024
557.7467033186,22870.9348667298,-0.3336446283,21609.7182265885,-7489.9759576146
597.5857535557,24117.8389361228,-0.6376914166,19378.0153940408,-14358.3660051233
637.4248037927,22504.167061699,-0.2440358279,21837.3852458859,-5437.4755874047
677.2638540297,22819.5812310229,-0.2557955267,22077.0850346467,-5773.6993281803
717.1029042668,22022.000174342,-0.0713431959,21965.9795853881,-1569.7874165103
756.9419545038,20430.8293968525,-0.2620471546,19733.3549980901,-5292.7771880785
796.7810047409,20077.2363004327,-0.3231134571,19038.2680207001,-6374.9328024221
836.6200549779,20211.1920940765,-0.425000004,18413.1788033793,-8333.494598213
876.459105215,19491.1488894723,-0.4236881095,17767.7194514107,-8013.3033467816
916.298155452,20625.5921841771,-0.4102389367,18914.1951045044,-8226.0729693292
956.137205689,18768.7978590615,-0.388767896,17368.2099031607,-7114.2854760028
995.9762559261,25479.8622769333,-0.4093592445,23374.6152994222,-10141.5354486145
1035.8153061631,18207.2332092082,-0.4681401134,16248.2999243858,-8215.6004468146
1075.6543564002,25156.0171330131,-0.4354411369,22808.5596062461,-10611.0700065907
