Frequency33,Magnitude33,Phase33,Nyquist_Real33,Nyquist_Imag33
0,1935.002253482,-3.1415926536,-1935.002253482,-5.80555216017897E-013
39.839050237,5694.966366218,-1.2919330224,1567.6137706651,-5474.9638335222
79.6781004741,8910.8844742262,-0.8962020439,5565.5648506353,-6959.0480675433
119.5171507111,6368.5763316758,-0.6527183366,5059.4247713213,-3867.9433134059
159.3562009482,6244.7703811296,-0.593076911,5178.3189388756,-3490.2965605111
199.1952511852,5082.8751959906,-0.6480518319,4052.3796454539,-3068.1980814685
239.0343014223,5098.8530591878,-0.6140570678,4167.3798796509,-2937.8984764403
278.8733516593,4841.8984341644,-0.5878010225,4029.2443421674,-2684.9898468849
318.7124018963,5279.5360464459,-0.4852706636,4670.0069105716,-2462.6279298618
358.5514521334,5126.2743219822,-0.4741696827,4560.7035028728,-2340.6563146045
398.3905023704,4811.2986100804,-0.4313348997,4370.6243574545,-2011.5260479016
438.2295526075,4676.5641451143,-0.3614603819,4374.3709814562,-1653.8230618669
478.0686028445,4341.8356731694,-0.3772994956,4036.4436320731,-1599.581138268
517.9076530816,4509.4568151729,-0.3507129138,4234.9572391077,-1549.3024078077
557.7467033186,4131.1094066861,-0.4133665687,3783.161274,-1659.4443964524
597.5857535557,4243.2163712823,-0.4170601513,3879.5037626584,-1718.8181198246
637.4248037927,4061.4046637601,-0.333918135,3837.0747672034,-1331.1142226358
677.2638540297,4081.7326340289,-0.3302939334,3861.1029668539,-1323.7919681915
717.1029042668,4013.7223331852,-0.2992260902,3835.3722160665,-1183.1681757614
756.9419545038,3816.0208086946,-0.3182631743,3624.381515828,-1194.0994263941
796.7810047409,3976.704934922,-0.3482833337,3737.9434494538,-1357.1886044757
836.6200549779,3669.4726982876,-0.3403632465,3458.9677654959,-1224.9783184767
876.459105215,3758.128327323,-0.350044526,3530.2258199815,-1288.8111516291
916.298155452,3884.9566157644,-0.3089834341,3700.9774632717,-1181.3778915851
956.137205689,3892.0602938079,-0.3394461897,3669.9762569086,-1295.9195979549
995.9762559261,3758.015873347,-0.3333923982,3551.0905713921,-1229.812610969
1035.8153061631,3483.4588704719,-0.2500856799,3375.0927169525,-862.1106972094
1075.6543564002,3561.7348919791,-0.2583274723,3443.5515440449,-909.8946116158
1115.4934066372,3606.3974327458,-0.2810115209,3464.9379619195,-1000.153669675
1155.3324568743,3452.263800358,-0.3208532798,3276.0832455444,-1088.7625615925
1195.1715071113,3377.4231868456,-0.3035079458,3223.0544947777,-1009.409286036
1235.0105573484,3487.8191643841,-0.2792871357,3352.6738386551,-961.4887701074
1274.8496075854,3521.6314370146,-0.3126280818,3350.9329005101,-1083.1143404316
1314.6886578224,3540.3216522876,-0.2752989374,3407.0072261084,-962.3820254462
1354.5277080595,3348.1689983265,-0.296386544,3202.1824655228,-977.8870583321
1394.3667582965,3388.9754710525,-0.2555352193,3278.9291695462,-856.6085713408
1434.2058085336,3251.9873284013,-0.2727323797,3131.7889597854,-875.9677479504
1474.0448587706,3328.3556473672,-0.2813180008,3197.5192074234,-924.0250177995
1513.8839090077,3323.3810760623,-0.2668539325,3205.7509351164,-876.3690539544
1553.7229592447,3335.2152734551,-0.2832381255,3202.3253787251,-932.07997997
1593.5620094818,3300.2117706315,-0.2645292413,3185.4161813784,-862.8565827687
1633.4010597188,3133.5332485453,-0.2617834983,3026.7735785876,-810.9699893969
1673.2401099558,3208.6905857364,-0.2394068208,3117.1748933137,-760.8652702601
1713.0791601929,3118.884534093,-0.2782403873,2998.9329495416,-856.6457267497
1752.9182104299,3133.9157413816,-0.2905221286,3002.5872506214,-897.7180384094
1792.757260667,3105.113524555,-0.2990066572,2967.33830419,-914.6766580937
1832.596310904,3114.0960090447,-0.2728095174,2998.929598087,-839.0561478627
1872.4353611411,3244.2710111295,-0.2789003604,3118.908320035,-893.1434850413
1912.2744113781,3221.6604904067,-0.277119762,3098.7458336902,-881.4026172156
1952.1134616151,3071.0124286173,-0.2917373198,2941.2487614039,-883.2740572791
1991.9525118522,3014.7813592812,-0.2469612379,2923.3121356391,-736.9890107015
2031.7915620892,2979.5232185426,-0.258029207,2880.8853683148,-760.3013247812
