V_32,I_32
-0.0174023059,3.78449677230274E-006
-0.0164355111,2.81770199107327E-006
-0.0183691007,3.78449677230274E-006
-0.0174023059,0.00000314
-0.0177245708,0.00000314
-0.0154687163,2.395825788193E-007
-0.0186913656,3.78449677230274E-006
-0.0186913656,0.00000314
-0.017080041,1.8509072107358E-006
-0.012568332,-3.30533160271091E-006
-0.021269485,6.362616193284E-006
-0.0251366642,1.02297953367097E-005
-0.0206249552,5.71808633744214E-006
-0.0222362798,7.65167590616278E-006
-0.0232030746,8.94073562063713E-006
-0.0290038434,1.50637692862599E-005
-0.0183691007,5.07355648199819E-006
-0.0177245709,4.10676169957765E-006
-0.0747654646,6.17921853200224E-005
-0.0190136306,5.07355648199819E-006
-0.0167577761,2.17317213741591E-006
-0.0167577761,2.17317213741591E-006
-0.0228808097,8.94073562063713E-006
-0.0174023059,3.78449677230274E-006
-0.0186913656,4.10676169957765E-006
-0.0180468358,0.00000314
-0.0161132462,1.8509072107358E-006
-0.0199804253,5.39582140967045E-006
-0.0222362798,7.0071460495241E-006
-0.0174023059,2.49543706419505E-006
-0.0183691007,4.10676169957765E-006
-0.0157909813,8.84112431289255E-007
-0.0225585447,7.65167590616278E-006
-0.0186913656,3.78449677230274E-006
-0.021269485,5.39582140967045E-006
-0.0190136305,0.000004429
-0.0199804253,0.000004429
-0.0122460671,-0.000001694
-0.0222362798,7.97394083463168E-006
-0.0206249552,6.362616193284E-006
-0.0225585448,8.61847069186881E-006
-0.0219140149,8.29620576320034E-006
-0.0199804253,6.362616193284E-006
-0.0209472201,7.0071460495241E-006
-0.0228808097,8.29620576320034E-006
-0.0673533709,5.43800915959453E-005
-0.0312596979,1.79641536668524E-005
-0.0096679477,-4.91665622674236E-006
-0.0157909813,1.8509072107358E-006
-0.017080041,2.49543706419505E-006
-0.0164355111,2.49543706419505E-006
-0.0199804253,4.75129155442533E-006
-0.0157909813,1.20637735767251E-006
-0.0174023059,2.17317213741591E-006
-0.0196581604,0.000004429
-0.0164355111,8.84112431289255E-007
-0.02159175,6.68488112135425E-006
-0.0283593135,0.000014097
-0.0180468358,4.10676169957765E-006
-0.0177245708,3.78449677230274E-006
-0.0190136306,5.71808633744214E-006
-0.0251366642,1.18411199840517E-005
-0.0196581604,7.0071460495241E-006
-0.030615168,1.76418887352719E-005
0.0051562387,-0.000018774
-0.0093456828,-2.66080175241024E-006
-0.0244921344,1.21633849138207E-005
-0.017402306,5.71808633744214E-006
-0.0109570074,-7.27212199144832E-007
-0.017080041,5.07355648199819E-006
-0.0135351268,1.8509072107358E-006
-0.017402306,6.04035126531331E-006
-0.0280370486,1.69973588724138E-005
-0.0815330291,7.53273131358847E-005
-0.0096679477,-1.04947712493549E-006
-0.0016113246,-1.03951599301283E-005
-0.0154687164,6.362616193284E-006
-0.0190136307,1.0874325195346E-005
-0.0151464515,7.0071460495241E-006
-0.0228808098,0.000015386
-0.0138573918,6.04035126531331E-006
-0.0116015373,4.75129155442533E-006
-0.0125683321,6.04035126531331E-006
-0.0164355113,1.05520602659778E-005
-0.0209472203,0.000015386
-0.013212862,9.58526547847345E-006
-0.0164355113,1.31301797037297E-005
-0.0154687165,1.34524446339001E-005
-0.0109570075,9.90753040754155E-006
-0.008701153,7.65167590616278E-006
-0.0351268775,3.53664601232912E-005
0.008378888,-9.75063008413668E-006
0.0070898283,-7.17251069626582E-006
-0.0041894441,5.71808633744214E-006
-0.0087011531,1.05520602659778E-005
-0.0016113246,3.78449677230274E-006
-0.0077343583,1.05520602659778E-005
-0.0048339739,8.94073562063713E-006
-0.0067675635,1.18411199840517E-005
0.0396385854,-3.42427639605544E-005
-0.0737986715,0.000084673
-0.0232030751,3.2466075693155E-005
0.0051562388,2.81770199107327E-006
0.0006445299,9.58526547847345E-006
-0.0016113246,1.28079147736597E-005
0.0019335896,1.0874325195346E-005
0.0003222649,1.34524446339001E-005
0.0029003844,1.0874325195346E-005
0.0096679479,5.07355648199819E-006
0.0025781194,1.28079147736597E-005
0.004511709,1.21633849138207E-005
0.0051562389,1.21633849138207E-005
0.0035449142,1.50637692862599E-005
0.0003222649,2.05422731231369E-005
0.0064452986,1.47415043555868E-005
0.0025781195,1.98977432584584E-005
0.0090234181,1.47415043555868E-005
-0.0251366652,5.08351772259517E-005
0.0087011532,1.8286418598534E-005
0.0270702541,-4.04947273255507E-007
0.0203026907,7.97394083463168E-006
0.0064452987,2.40871873861234E-005
0.0199804258,1.0874325195346E-005
0.0186913661,1.34524446339001E-005
0.0174023064,0.000015386
0.0203026908,0.000014097
0.0989353311,-6.32466060049579E-005
-0.0215917511,0.000062759
-0.010957008,5.14797071104569E-005
0.0241698701,1.60305640788833E-005
0.0244921351,1.79641536668524E-005
0.0235253404,2.11868029882207E-005
0.0235253404,2.31203925859078E-005
0.0267479898,2.08645380556281E-005
0.0312596988,1.79641536668524E-005
0.0373827326,1.28079147736597E-005
0.0351268781,1.73196238037924E-005
0.0415721768,1.1518855054383E-005
0.0364159379,1.79641536668524E-005
0.0370604678,1.8286418598534E-005
0.0360936731,2.08645380556281E-005
0.0354491433,2.34426575192113E-005
0.0286815797,3.18215458209239E-005
0.0402831174,2.21535977866072E-005
0.0016113247,6.30812451038632E-005
0.0315819644,0.000036011
0.0512401254,1.63528290099593E-005
0.0476952112,2.21535977866072E-005
0.0470506815,2.5698512055186E-005
0.0470506815,2.69875717922719E-005
0.0531737153,2.21535977866072E-005
0.0563963647,0.00002022
0.0544627753,2.40871873861234E-005
0.1469528073,-6.71137848880138E-005
0.0302929051,5.43800915959453E-005
0.0222362816,6.46925698360657E-005
0.0612303393,2.44094523197322E-005
0.0628416641,2.44094523197322E-005
0.0576854253,3.2466075693155E-005
0.0647752541,2.85988964659283E-005
0.0644529892,3.05324860776946E-005
0.0686424335,2.82766315309925E-005
0.0708982882,2.73098367267987E-005
0.0747654676,0.000026343
0.0670311092,3.56887250604886E-005
0.0770213224,2.76321016614277E-005
0.0792771771,2.76321016614277E-005
0.0789549123,2.95656912713503E-005
0.0766990579,3.37551354388519E-005
0.0812107672,0.000031177
0.0837888869,0.000031177
0.0457616239,7.2104663638707E-005
0.0654197858,5.5669151370018E-005
0.0924900407,2.89211614009666E-005
0.0989353397,0.000025054
0.0953904257,3.18215458209239E-005
0.0886228623,0.000040845
0.0947458963,3.66555198727005E-005
0.0989353408,3.53664601232912E-005
0.1011911956,3.56887250604886E-005
0.2004487919,-6.19575463743715E-005
0.0792771801,0.000062759
0.0670311123,0.00007855
0.1105368796,3.40774003755335E-005
0.1124704696,3.47219302492061E-005
0.1111814101,3.85891094999168E-005
0.1082810262,4.60012031055504E-005
0.11569312,4.02004341921132E-005
0.1147263255,4.34230835842986E-005
0.1169821804,4.40676134639853E-005
0.1221384198,4.18117588869054E-005
0.1231052149,4.27785537050289E-005
0.12471654,4.40676134639853E-005
0.1327731637,3.79445796237639E-005
0.1308395744,4.24562887655503E-005
0.1308395747,4.40676134639853E-005
0.1369626091,4.18117588869054E-005
0.1430856432,3.76223146858428E-005
0.1069919698,7.62941079871475E-005
0.1182712436,6.9526544048733E-005
0.1469528236,4.11672290086767E-005
0.1595211569,3.2466075693155E-005
0.1469528246,4.72902628686846E-005
0.1463082952,5.05129122838569E-005
0.1521090646,4.76125278097299E-005
0.1508200054,5.24465019380042E-005
0.1459860318,6.05031255378866E-005
0.2484662802,-3.84322078579763E-005
0.1295505207,8.5962056553611E-005
0.1359958201,8.14503472103847E-005
0.1685445796,4.79347927508799E-005
0.1782125284,4.18117588869054E-005
0.1691891107,5.37355617095429E-005
0.1740230854,5.21242369953831E-005
0.1804683849,4.89015875749591E-005
0.1775680007,5.34132967665E-005
0.1769234714,5.69582111457833E-005
0.1894918049,4.79347927508799E-005
0.1833687716,5.69582111457833E-005
0.1827242423,6.05031255378866E-005
0.1904586018,5.66359462016831E-005
0.1894918076,6.05031255378866E-005
0.1901363383,6.34035100500901E-005
0.195614843,6.08253904832609E-005
0.2043159973,5.5669151370018E-005
0.1766012123,8.5962056553611E-005
0.1824019824,0.000084673
0.2017378797,6.66261595182379E-005
0.2242964266,4.72902628686846E-005
0.2178511285,5.66359462016831E-005
0.2146284797,0.000062759
0.2223628392,5.82472709232438E-005
0.2236518999,6.01808605926188E-005
0.2201069861,6.63038945709415E-005
0.2990618965,-8.46157039098276E-006
0.1827242538,0.0001143214
0.2017378869,9.69190650482558E-005
0.2416987405,5.59914163138005E-005
0.2449213912,5.72804760899894E-005
0.2342866491,7.17823986895832E-005
0.2387983593,7.08156038428584E-005
0.2481440438,6.46925698360657E-005
0.2484663095,6.69484244656414E-005
0.25233349,6.69484244656414E-005
0.2571674652,6.5337099729695E-005
0.2536225514,7.11378687916589E-005
0.2607123817,6.85597492042683E-005
0.2591010576,7.24269285879387E-005
0.264901828,7.08156038428584E-005
0.2565229402,8.20948771152488E-005
0.2671576849,7.56495780861973E-005
0.2784369593,6.79152193084956E-005
0.2468549947,0.0001020753
0.2536225601,9.94971847126431E-005
0.2823041415,7.24269285879387E-005
0.2945502108,6.37257749964237E-005
0.2881049131,0.000073716
0.2842377346,8.01612874019649E-005
0.2916498299,7.69386378885312E-005
0.2942279509,7.82276976926007E-005
0.2987396609,7.56495780861973E-005
0.3564250871,2.21535977866072E-005
0.2371870574,0.000150415
0.283593213,0.0001046534
0.3187200933,7.01710739455804E-005
0.3151751806,7.82276976926007E-005
0.3183978316,7.88722275952871E-005
0.3180755677,8.17726121627622E-005
0.3209759539,8.30616719733634E-005
0.3251653998,8.24171420678444E-005
0.3280657851,8.14503472103847E-005
0.3287103168,8.49952616925434E-005
0.3296771131,8.75733813242498E-005
0.332577499,8.78956462787069E-005
0.3325775004,9.11182958293264E-005
0.3396673306,8.69288514156651E-005
0.3428899822,8.85401761879506E-005
0.3454681031,8.88624411427374E-005
0.3535247287,0.000084673
0.3235540889,0.0001178663
0.3316107149,0.0001143214
0.3599700322,8.78956462787069E-005
0.3709270421,8.01612874019649E-005
0.3654485394,8.88624411427374E-005
0.365126276,9.24073556526594E-005
0.3696379872,9.17628257407722E-005
0.3780168775,8.66065864615374E-005
0.3741496998,9.40186804343105E-005
0.4157218802,5.59914163138005E-005
0.3145306859,0.0001655615
0.3619036369,0.0001178663
0.3915520138,0.000089507
0.394774666,9.14405607849941E-005
0.3925188136,9.82081248795602E-005
0.3915520202,0.0001020753
0.3976750561,9.91749197542055E-005
0.4060539472,9.49854753046285E-005
0.4057316836,9.78858599215675E-005
0.4128215144,9.40186804343105E-005
0.4153996355,9.40186804343105E-005
0.4163664321,9.62745351332698E-005
0.4179777589,9.82081248795602E-005
0.4166887005,0.0001020753
0.4212004119,0.0001011085
0.4192668241,0.000106587
0.4289347751,0.0001007862
0.3979973403,0.0001349463
0.4144328569,0.0001243116
0.4353800803,0.0001046534
0.4463370908,9.69190650482558E-005
0.4485929474,9.78858599215675E-005
0.437958206,0.0001123878
0.4411808576,0.0001123878
0.4489152186,0.0001078761
0.445370306,0.0001146436
0.4511710775,0.0001123878
0.3925188567,0.0001790966
0.4582609105,0.000111421
0.4804971935,9.04737659183217E-005
0.4717960429,0.0001043312
0.4647062156,0.0001143214
0.4705069868,0.000111421
0.4746964332,0.0001101319
0.4746964353,0.0001133546
0.4801749414,0.0001104542
0.4795304136,0.0001143214
0.4879093048,0.0001091651
0.4875870422,0.0001130323
0.485008924,0.0001178663
0.4917764902,0.0001139991
0.4898429029,0.0001194776
0.4914542295,0.0001204444
0.5027335052,0.0001120655
0.467284361,0.0001510596
0.4676066294,0.0001558936
0.5059561619,0.0001188331
0.5175577024,0.0001098097
0.5120792009,0.0001191553
0.5114346728,0.000122378
0.5162686489,0.0001197999
0.5259366,0.0001130323
0.520780362,0.0001201221
0.4763077976,0.0001674951
0.4647062627,0.0001858642
0.5378604099,0.0001094874
0.5481728911,0.0001023976
0.5294815259,0.0001246339
0.5249698185,0.0001320459
0.5368936243,0.0001227003
0.5388272166,0.0001239893
0.5391494835,0.0001262452
0.5443057248,0.0001233448
0.5462393158,0.0001230225
0.5462393178,0.0001256006
0.5430166699,0.0001310792
0.5497842366,0.000127212
0.5484951787,0.0001310792
0.5555850103,0.0001268897
0.5610635166,0.0001236671
0.5629971075,0.0001230225
0.5236807834,0.0001658838
0.5504287788,0.0001420362
0.5758877114,0.0001165772
0.5745986534,0.0001201221
0.5704092115,0.0001275342
0.5694424185,0.0001307569
