Frequency18,Magnitude18,Phase18,Nyquist_Real18,Nyquist_Imag18
0,2368.6240340206,-3.1415926536,-2368.6240340206,-6.33656814778233E-013
39.839050237,26186.0476470829,-0.5697633911,22049.4019135014,-14125.6138497475
79.6781004741,151711.07507014,-1.0845525313,70895.8526684886,-134126.9114434
119.5171507111,95094.5099715587,-0.3666504329,88773.8982018879,-34090.4799727391
159.3562009482,41106.5163843398,-0.5721693879,34559.4126146702,-22257.418740388
199.1952511852,41216.9414331367,-0.2717786904,39704.0711002926,-11064.4927206597
239.0343014223,31268.9257238734,-0.2935183802,29931.6118653747,-9046.7854548269
278.8733516593,38435.8841269658,-0.2548424692,37194.5211499157,-9689.4161356614
318.7124018963,40134.0368740392,-0.3364243253,37884.1660139392,-13248.8067853307
358.5514521334,36852.7905126391,-0.3817239966,34200.2663302608,-13728.4358725854
398.3905023704,37138.3145314288,-0.3692034507,34635.7527090263,-13402.2028232118
438.2295526075,34189.1497529503,-0.3097182751,32562.4120484155,-10420.5221759213
478.0686028445,30842.1053604422,-0.3671271249,28786.8606384778,-11070.3259954473
517.9076530816,32338.5494139162,-0.2246098014,31526.2402576496,-7202.6351714667
557.7467033186,29146.6284933055,-0.3086085387,27769.6579699379,-8852.7989223425
597.5857535557,29855.6158363488,-0.2724975724,28753.9946663558,-8035.2714761123
637.4248037927,28921.8337960589,-0.316040171,27489.4395590886,-8989.0590638881
677.2638540297,29665.7205590337,-0.3998024215,27326.2200339154,-11546.976874694
717.1029042668,27811.6971828635,-0.4057755669,25553.2909451448,-10978.1520332012
756.9419545038,32520.0462822739,-0.32489155,30818.7714391597,-10380.5942595822
796.7810047409,27309.0578664734,-0.4179368941,24958.5194501568,-11084.0853664402
836.6200549779,31006.0095389512,-0.3502859014,29123.1584315834,-10640.2194760458
876.459105215,29105.4848633739,-0.2813960544,27960.7281431694,-8082.5077071329
916.298155452,31772.1466645099,-0.3661377146,29666.1950641699,-11374.8043537349
956.137205689,28171.0481502466,-0.3702112622,26262.485812229,-10192.6342446877
995.9762559261,26048.0935226838,-0.2172493021,25435.8080874087,-5614.5207370706
1035.8153061631,25505.4458420112,-0.4154312625,23336.0126763283,-10293.6038378215
1075.6543564002,28111.4028440347,-0.3075700227,26792.1921412791,-8510.5469932537
1115.4934066372,24061.2426419303,-0.4402982612,21766.391561189,-10255.1253468131
1155.3324568743,26243.1467670559,-0.2763268217,25247.5882261798,-7159.7514620623
1195.1715071113,25495.3951314882,-0.3734785247,23737.8399658642,-9302.157097455
1235.0105573484,26248.1427767926,-0.3750002002,24424.0949905452,-9613.9785273171
1274.8496075854,25005.5401706617,-0.4464160499,22555.00250491,-10795.7816405335
1314.6886578224,26994.6353918638,-0.3799276186,25069.6879178159,-10011.0482789259
1354.5277080595,27561.1494680888,-0.469635688,24577.1925882543,-12473.1136642858
1394.3667582965,26475.833783021,-0.3198055684,25133.4179818987,-8323.5253981306
1434.2058085336,24837.4586741638,-0.3755407623,23106.5217612536,-9109.7752709664
1474.0448587706,25479.0236397974,-0.3388022415,24030.62844132,-8468.1486968863
1513.8839090077,27909.8522558798,-0.4617194938,24987.3504262169,-12433.5100282453
1553.7229592447,26443.0929632711,-0.3548832339,24795.3463416732,-9188.4691467445
1593.5620094818,26645.0572126078,-0.3564277962,24970.395250546,-9297.2272691728
1633.4010597188,26577.6976906769,-0.3389158182,25065.8432180006,-8836.1483864646
1673.2401099558,24180.8612025169,-0.3918141545,22348.3827703802,-9233.841889699
1713.0791601929,20727.7327855505,-0.3314164515,19599.779384728,-6744.4461966256
1752.9182104299,28872.3127288143,-0.3664673162,26955.1622418811,-10345.5145268043
1792.757260667,23970.5105134684,-0.3874624511,22193.5964096067,-9057.0222857069
1832.596310904,25220.9123307561,-0.5228813801,21850.9918482178,-12594.7836045247
1872.4353611411,21711.3038770106,-0.3519920908,20380.1353295455,-7485.3724015114
1912.2744113781,24262.8112123827,-0.3956093976,22388.7975745716,-9350.1738536019
1952.1134616151,24634.5659613757,-0.4758024392,21898.2926094554,-11283.9098231084
1991.9525118522,21317.1454938881,-0.4485515492,19208.372109402,-9244.4109014226
2031.7915620892,24730.2503476774,-0.3887468152,22884.997272871,-9373.4829214911
2071.6306123263,26017.4537650204,-0.3470401043,24466.385226688,-8848.9487711411
2111.4696625633,25977.8313884146,-0.4942452849,22868.9856643509,-12323.0360840425
2151.3087128004,22004.3545109112,-0.4272736136,20026.1392959137,-9118.4078841935
2191.1477630374,21707.8145790786,-0.3854208745,20115.335538906,-8161.0348582077
2230.9868132744,22698.3932065146,-0.4026916347,20882.7370861965,-8895.4115107924
2270.8258635115,20667.7420975875,-0.4541469261,18572.7687199662,-9066.8531193042
2310.6649137485,21297.620417493,-0.4291484401,19366.3609415261,-8861.8677111627
2350.5039639856,21065.7390732816,-0.4096359638,19322.8834838082,-8389.966422743
2390.3430142226,22510.0285603601,-0.5483095763,19210.2129370696,-11733.247832577
2430.1820644597,21496.1907437601,-0.4609948749,19252.2115893604,-9562.3514582248
2470.0211146967,22670.0107329028,-0.5459099726,19375.0423420256,-11770.1793051186
2509.8601649338,23905.537424372,-0.467244015,21343.1757436932,-10767.7095392602
2549.6992151708,21418.790055991,-0.5375267756,18398.2615303993,-10966.7014239309
2589.5382654078,22039.5600193753,-0.4532420452,19814.2740133085,-9650.7383745064
2629.3773156449,21364.0640400802,-0.4870798427,18879.4959515337,-9999.393227825
2669.2163658819,23097.7555489202,-0.5257102627,19978.8131960137,-11591.0885889317
2709.055416119,20570.9528860658,-0.4913807191,18137.0433178557,-9706.2743793366
2748.894466356,20830.3214618482,-0.4384345536,18860.1342438907,-8842.9422991648
2788.7335165931,21087.7441708995,-0.4732903156,18769.6385905445,-9612.1600796933
2828.5725668301,23309.2576421485,-0.5268575626,20148.3221897054,-11720.3500275326
2868.4116170671,20191.4206423865,-0.5097535442,17624.3802450978,-9852.6488080109
2908.2506673042,21323.0353027261,-0.489070666,18823.3325944261,-10017.6835925737
2948.0897175412,21206.7871014506,-0.4880861077,18730.5123351772,-9944.6330665352
2987.9287677783,20708.9022152884,-0.487989692,18291.7007091971,-9709.3931904902
3027.7678180153,21409.1264941755,-0.4758794115,19030.3624979497,-9807.9559766669
3067.6068682524,19632.9558426509,-0.5056409494,17176.1701793484,-9509.5811206142
3107.4459184894,21617.4959758117,-0.4997431947,18973.7983997372,-10359.1074205438
3147.2849687264,20345.8782522999,-0.587778544,16931.3222686609,-11282.0693178228
3187.1240189635,20258.4357420376,-0.5450757211,17322.7459734632,-10503.6513010063
3226.9630692005,19974.5877826932,-0.5521899444,17005.9210563233,-10477.729053312
3266.8021194376,20379.0284709155,-0.5144499651,17741.2383926364,-10027.6249288667
3306.6411696746,21195.3139667185,-0.5480746271,18090.8216854605,-11043.7088377341
3346.4802199117,20501.8209472917,-0.5658173804,17306.6260924612,-10991.1489595287
3386.3192701487,20389.9465438125,-0.5571019557,17306.8021404765,-10780.7476424379
3426.1583203858,19673.4701004175,-0.5748467794,16511.4638019863,-10696.5877226205
3465.9973706228,20769.8302212825,-0.5819804358,17350.6111287822,-11416.7482620349
3505.8364208598,18037.0187608939,-0.5414669858,15456.8868713661,-9296.1655550356
3545.6754710969,22364.4707404134,-0.5170817806,19440.6625652655,-11055.7763419079
3585.5145213339,19044.9336076315,-0.5547672776,16188.6325283589,-10031.832982105
3625.353571571,21430.6338841699,-0.5429911408,18348.2013829917,-11073.1917118107
3665.192621808,17751.4379781981,-0.556089942,15076.7506748092,-9370.4396579591
3705.0316720451,20151.5317560519,-0.5569668436,17105.8772468793,-10652.3798153213
3744.8707222821,18391.4873276652,-0.5793270732,15390.571154567,-10068.6208419961
3784.7097725191,18234.4444538664,-0.6801978746,14176.3375024243,-11468.4968308187
3824.5488227562,17901.6840011592,-0.5773410463,15000.1228752442,-9770.7012954514
3864.3878729932,20734.407569742,-0.551620468,17659.0057018447,-10866.2401450728
3904.2269232303,21741.3513183569,-0.6245892746,17636.6573579253,-12713.5626158587
3944.0659734673,18382.7087867623,-0.5413424176,15754.3072372271,-9472.3695986781
3983.9050237044,19990.832372722,-0.6142165894,16337.0118164951,-11521.086053926
4023.7440739414,17297.6309669795,-0.5352226262,14878.6455627693,-8822.354747305
4063.5831241785,18817.9408686798,-0.6352862627,15146.5955856375,-11166.7157527303
4103.4221744155,16219.0389018187,-0.5752098808,13609.0410503007,-8823.3340971505
4143.2612246525,18536.3660294913,-0.6940769285,14247.8757249062,-11857.2721528566
4183.1002748896,18322.0861099481,-0.6142342798,14973.0835305621,-10559.6216318182
4222.9393251266,19398.6421851265,-0.678135381,15106.5728300051,-12169.5840503412
4262.7783753637,20680.4382904462,-0.6123819281,16922.4131341837,-11887.4918128662
4302.6174256007,18426.2379037532,-0.6356537861,14827.2935373432,-10939.7262142693
4342.4564758378,18200.0389446533,-0.6579225978,14401.0395504262,-11128.857868351
4382.2955260748,16404.4332812576,-0.5614883081,13885.7557200792,-8734.4844931753
4422.1345763118,17854.8738941459,-0.6027282247,14708.7035909784,-10121.7864257547
4461.9736265489,17130.0578785872,-0.6000566955,14137.4984506124,-9673.1597982603
