Frequency1,Magnitude1,Phase1,Nyquist_Real1,Nyquist_Imag1
0,8548.6188744935,-3.1415926536,-8548.6188744935,-1.39046290960149E-012
39.839050237,59481.1448654186,0.1468173876,58841.2272677353,8701.5267699199
79.6781004741,604642.897106374,2.7765517225,-564802.462713436,215849.973671591
119.5171507111,270358.691162852,0.5102629679,235919.347359993,132045.005314573
159.3562009482,116665.171206404,0.4517502034,104961.839859292,50929.1109874499
199.1952511852,188405.577495452,0.564649517,159160.548319696,100819.549145831
239.0343014223,112923.131556335,-0.0606854734,112715.262846829,-6848.5883114469
278.8733516593,53257.8179477206,-0.0624296802,53154.0664118662,-3322.7092011594
318.7124018963,102845.260225839,0.0190959501,102826.509260597,1963.8085957618
358.5514521334,90952.2731000093,-0.4153668899,83218.4496643312,-36701.5751368227
398.3905023704,63251.3190692846,-0.6727261219,49470.4930748161,-39413.1916867819
438.2295526075,88164.8430875428,-0.6612735218,69580.6439995733,-54144.0073993022
478.0686028445,92816.7013802267,-0.4094073873,85146.0398419233,-36947.1508284981
517.9076530816,62325.7271682298,-0.9989734471,33728.5542164612,-52410.6944956452
557.7467033186,111219.186612422,-0.4557375974,99867.7824649112,-48950.3166105178
597.5857535557,95013.6685909139,-0.7926163364,66698.1117767602,-67668.0065061683
637.4248037927,199841.620470565,-1.473297306,19453.5070688956,-198892.519555215
677.2638540297,73868.5361789274,-0.9323310294,44022.9705719197,-59317.2715087385
717.1029042668,123321.983925789,-0.8031917969,85636.4516482813,-88739.5620255374
756.9419545038,178236.552413318,-0.2939461605,170591.630939199,-51640.7210415368
796.7810047409,153063.779333521,-0.8091736883,105628.806628452,-110774.887741355
836.6200549779,103520.295580983,-0.7751398766,73946.9439546452,-72445.1590994359
876.459105215,98385.1443841482,-0.4219488482,89756.0336238372,-40292.5683421435
916.298155452,68266.6926369243,-0.811518043,46994.6642223187,-49516.0868629156
956.137205689,97652.6824740983,-0.7432147143,71901.3872720681,-66077.5067836185
995.9762559261,54841.1243509007,-0.4728072765,48824.6910427219,-24973.9557269909
1035.8153061631,106519.482134928,-0.8655764278,69046.0658906779,-81111.2868798999
1075.6543564002,60751.3317038323,-0.8642356511,39441.0809328131,-46207.4175716448
1115.4934066372,43242.8418806285,-0.9482154261,25216.3610884769,-35129.4535592084
1155.3324568743,80330.3817967005,-1.0092193268,42777.6681132883,-67992.9507404483
1195.1715071113,66985.9343337281,-0.9449774558,39237.7579852102,-54291.0098161436
1235.0105573484,66641.6378259158,-1.2054724895,23807.843728614,-62243.8307715264
1274.8496075854,83458.6421403384,-0.9640057211,47590.9503846854,-68559.8015559517
1314.6886578224,56918.0751690526,-1.0478423457,28427.248137255,-49310.8390142862
1354.5277080595,70249.0662628326,-1.1718166157,27290.2442653231,-64731.5524202752
1394.3667582965,66836.31582459,-0.9447813249,39160.7408878478,-54162.0668560496
1434.2058085336,72257.2838600245,-1.0885397067,33511.4548320001,-64016.3843548741
1474.0448587706,93030.7777201222,-1.0900182011,43023.8720645192,-82484.3744947288
1513.8839090077,50558.4914349482,-1.093624982,23219.9138601342,-44910.9859222182
1553.7229592447,53800.7889639965,-0.9374484687,31841.8147079256,-43366.1588021654
1593.5620094818,59702.809355538,-0.9421468203,35108.4152596474,-48288.9699921201
1633.4010597188,48452.4005881652,-1.0425785934,24419.7573091434,-41848.6627709723
1673.2401099558,62541.8263682148,-1.1045472945,28114.9815409826,-55866.1602262241
1713.0791601929,46479.6213156698,-1.1685209742,18197.3792791215,-42769.2715044325
1752.9182104299,44712.2467095107,-1.1350543154,18872.2878648286,-40534.2047727496
1792.757260667,47650.2516314727,-1.1325733779,20219.4790882103,-43147.6435734803
1832.596310904,49114.9164087977,-1.1296382541,20971.4282287367,-44412.5456587453
1872.4353611411,50054.2824356173,-1.1468700442,20589.4459720538,-45623.5235893549
1912.2744113781,46732.3794449173,-1.2167038346,16203.9525690775,-43833.1747620774
1952.1134616151,46242.7366270332,-1.2188822286,15939.6507277789,-43408.7344371334
1991.9525118522,45458.9724619062,-1.143917868,18821.442103298,-41379.6023959215
2031.7915620892,54192.6005287213,-1.1268680743,23275.1942309996,-48939.7924553712
2071.6306123263,45363.6776332836,-1.1076269287,20267.847888311,-40584.2037052935
2111.4696625633,46359.2506928927,-1.034643469,23681.8104363541,-39854.1337788574
2151.3087128004,36723.5589617123,-1.1605721056,14645.9045490825,-33676.6575353542
2191.1477630374,33074.1095209824,-1.2257772978,11186.1462231691,-31125.0197313965
2230.9868132744,35198.0822637398,-1.0529442984,17423.5766541308,-30583.0667465286
2270.8258635115,37370.3805564025,-1.1575050175,15008.9049460336,-34223.9406739095
2310.6649137485,43386.8801934304,-1.3454780572,9693.3491759245,-42290.1921806071
2350.5039639856,28992.2350747763,-1.1490644561,11867.7160865714,-26451.9755315104
2390.3430142226,34402.3632288112,-1.2947582491,9376.2217628422,-33099.9858184421
2430.1820644597,40870.3546416616,-1.1864771571,15323.4426650141,-37889.0220700828
2470.0211146967,29829.9726493976,-1.3188988261,7434.882782191,-28888.5753591085
2509.8601649338,37240.0440519264,-1.1470713533,15311.5736249772,-33946.672798911
2549.6992151708,38069.3906910395,-1.116863884,16693.5465377251,-34214.0908337459
2589.5382654078,35032.899647113,-1.2436751498,11256.7082882282,-33175.1499800441
2629.3773156449,30778.6539004583,-1.2107878679,10842.7703677739,-28805.5527056142
2669.2163658819,23479.7734445977,-1.1498620772,9594.1483671045,-21430.1674776382
2709.055416119,34080.4995619979,-1.1975638882,12426.6780983627,-31734.1790792674
