Frequency11,Magnitude11,Phase11,Nyquist_Real11,Nyquist_Imag11
0,5865.9062470286,-3.1415926536,-5865.9062470286,-1.06193621669419E-012
39.839050237,436025.160292496,-0.6087722948,357693.550827436,-249345.671918639
79.6781004741,48089.6741315668,0.4136924543,44032.9603787687,19331.7137978523
119.5171507111,82164.7957532266,-0.5542423183,69864.6807671646,-43243.2658626939
159.3562009482,126142.773660658,0.1765627186,124181.664075031,22156.5713584059
199.1952511852,74926.6379184435,-0.0598235183,74792.6021759788,-4479.7019440258
239.0343014223,48103.1946370203,-0.509527427,41992.8916081996,-23463.0430394068
278.8733516593,120165.234608939,-0.4573796314,107813.777901304,-53064.7990976085
318.7124018963,99998.6792452063,-0.2746067606,96251.919347449,-27116.4871013526
358.5514521334,63273.666267105,-0.2816768347,60780.0944001516,-17587.9779278242
398.3905023704,58850.2478776256,-0.456136803,52833.4494864559,-25922.5440614938
438.2295526075,166210.089167415,-0.7487366607,121757.105379717,-113141.508875357
478.0686028445,106947.14257792,-0.5253078036,92527.4192862558,-53631.7814901524
517.9076530816,50613.6992941916,-0.5079709035,44222.8729428842,-24618.7746429504
557.7467033186,146465.147247424,-0.3814663471,135937.194267566,-54526.3108313008
597.5857535557,152657.908549956,-0.8861068689,96545.8214153074,-118251.179317969
637.4248037927,100808.292396074,-0.4186093812,92104.0101286107,-40977.5930728126
677.2638540297,152425.085455026,-0.374648884,141852.297539424,-55779.3183783962
717.1029042668,135782.703346699,-1.0363410832,69163.9515596625,-116847.294931421
756.9419545038,142901.505242675,-0.9150197762,87137.751273701,-113260.109939842
796.7810047409,81978.2990169975,-0.498179187,72014.1688588887,-39171.4308301818
836.6200549779,68073.91232544,-0.9315044219,40614.7566639373,-54630.5691021141
876.459105215,76456.863742346,-1.277268118,22121.365522864,-73186.7283099847
916.298155452,57511.919559192,-0.4993547245,50489.2391726248,-27540.1092799657
956.137205689,49422.4029182367,-0.5074507669,43194.4955547687,-24016.8579123415
995.9762559261,53680.3051046999,-1.0624109029,26129.8278474503,-46891.4411465065
1035.8153061631,54696.3603600433,-0.7174329939,41213.4829883702,-35960.2649684764
1075.6543564002,49569.1168956873,-0.4580828445,44458.6384889839,-21920.9218219525
1115.4934066372,43611.3983228599,-0.9123685442,26684.6831436489,-34494.6626189938
1155.3324568743,57365.2187091367,-0.90506971,35430.523440558,-45115.9209844502
1195.1715071113,64244.3698776634,-0.5943917535,53225.7713013787,-35977.1640120695
1235.0105573484,47929.2144737244,-0.7414072698,35348.7026278041,-32367.8671308344
1274.8496075854,45499.5009835251,-1.0874272406,21146.5715468723,-40286.8105161332
1314.6886578224,63234.9341709381,-1.0808477459,29757.1281272736,-55795.7903897767
1354.5277080595,68938.3568428324,-0.9056909292,42544.7601347578,-54244.2663261807
1394.3667582965,33045.6269386419,-1.2185326202,11401.5142738771,-31016.4300336205
1434.2058085336,34910.7152824892,-1.3543287403,7498.158177287,-34095.9772624779
1474.0448587706,53778.770181114,-1.0655717585,26029.1379751907,-47059.9627970695
1513.8839090077,33412.7985259377,-1.2333604444,11061.9305918082,-31528.5394034821
1553.7229592447,29926.4995651344,-1.3313744414,7096.8012912756,-29072.8531048148
1593.5620094818,45604.629426855,-1.1305372274,19435.5014756816,-41255.8299825557
1633.4010597188,42706.3579649817,-1.1101096741,18985.6785370413,-38254.1111662692
1673.2401099558,29952.462069948,-1.1018445995,13537.0580639979,-26718.8705416906
1713.0791601929,40139.2708785956,-1.1913250222,14868.76750777,-37283.7876223052
1752.9182104299,56435.9914323574,-1.2035278053,20264.3277578922,-52672.3660895715
1792.757260667,41048.7480125496,-0.9929211381,22422.6887819206,-34383.4661019933
1832.596310904,36325.9079566219,-1.1893279416,13523.5436553951,-33714.764656951
1872.4353611411,60083.6922134874,-1.2301313591,20074.7979185389,-56630.8445860991
1912.2744113781,55723.1886538804,-1.0880689084,25866.5181289031,-49355.8202610702
1952.1134616151,32208.8470567856,-1.2261736317,10881.4878050901,-30315.0631184413
1991.9525118522,38372.0081402035,-1.2518484719,12032.2205448695,-36436.7489970149
2031.7915620892,45644.3012467209,-1.2456815253,14579.5920373326,-43253.1817595695
2071.6306123263,30223.1523329852,-1.2065616162,10766.5239683779,-28240.4125072771
2111.4696625633,29510.1073757196,-1.2476417242,9371.2134965053,-27982.6159414987
2151.3087128004,33362.7610479932,-1.3912135124,5959.2267667001,-32826.230991214
2191.1477630374,30470.3679389573,-1.210523588,10741.7028297465,-28514.1919516028
2230.9868132744,24329.6029073424,-1.1755651953,9367.420500128,-22453.9753897332
2270.8258635115,25993.8831936317,-1.2835466967,7364.4731781839,-24928.8286586429
2310.6649137485,30296.166197255,-1.1625666917,12027.1255268559,-27806.5808364305
2350.5039639856,23522.1013713131,-1.151599283,9574.133913307,-21485.4651504778
2390.3430142226,23827.1626902332,-1.2300385551,7963.0708697483,-22457.1410511269
2430.1820644597,32121.5110981953,-1.1275780682,13775.2772420343,-29017.8085343566
2470.0211146967,27838.5058776438,-1.1821350603,10549.398128262,-25762.2322136695
2509.8601649338,23537.2925283525,-1.2007261351,8512.9885020435,-21943.8639790105
2549.6992151708,28818.9170761911,-1.3067173994,7522.3205634572,-27819.8611568241
2589.5382654078,32596.5494225015,-1.2587279481,10008.0458444381,-31022.154222897
2629.3773156449,26927.5217723535,-1.1992552067,9776.0860658009,-25090.2285767712
2669.2163658819,27924.1930229693,-1.4255542299,4041.5237953884,-27630.1762823793
2709.055416119,29994.5400058435,-1.4136222303,4694.9783147541,-29624.8140717564
2748.894466356,24930.1268965233,-1.241796587,8054.8386881962,-23593.0244094286
2788.7335165931,21144.9007921391,-1.4029534335,3532.3813962193,-20847.7603396875
2828.5725668301,25006.4162899607,-1.4017155369,4207.9876652188,-24649.8214086061
2868.4116170671,23899.6881906914,-1.2624024315,7254.2411960562,-22772.1558110276
2908.2506673042,20444.1960794469,-1.3564502105,4348.6553822512,-19976.3447532648
2948.0897175412,21193.6786105334,-1.4114726459,3362.3874861295,-20925.256591968
