reference_wfm
0.9157313086
0.9187740786
0.9217729701
0.9247272751
0.9276362838
0.9304992842
0.9333155627
0.9360844039
0.9388050909
0.941476905
0.9440991264
0.9466710337
0.9491919043
0.9516610146
0.9540776399
0.9564410545
0.958750532
0.9610053453
0.9632047665
0.9653480675
0.9674345196
0.969463394
0.9714339618
0.9733454939
0.9751972615
0.976988536
0.978718589
0.9803866929
0.9819921204
0.9835341452
0.9850120419
0.9864250858
0.9877725539
0.989053724
0.9902678756
0.9914142898
0.9924922494
0.993501039
0.9944399454
0.9953082575
0.9961052665
0.9968302662
0.9974825529
0.9980614259
0.9985661873
0.9989961425
0.9993506
0.999628872
0.9998302742
0.9999541261
0.9999997512
0.9999664772
0.999853636
0.9996605641
0.9993866026
0.9990310976
0.9985934002
0.9980728665
0.9974688585
0.9967807432
0.9960078939
0.9951496896
0.9942055155
0.9931747633
0.9920568312
0.9908511239
0.9895570536
0.9881740391
0.9867015068
0.9851388908
0.9834856328
0.9817411823
0.9799049974
0.9779765441
0.9759552974
0.973840741
0.9716323673
0.9693296783
0.9669321854
0.9644394094
0.9618508813
0.959166142
0.9563847426
0.9535062451
0.9505302217
0.9474562562
0.944283943
0.9410128884
0.9376427099
0.9341730372
0.9306035119
0.9269337879
0.9231635318
0.9192924228
0.9153201532
0.9112464283
0.907070967
0.902793502
0.8984137796
0.8939315604
0.8893466193
0.8846587459
0.8798677444
0.8749734342
0.8699756498
0.8648742413
0.8596690746
0.8543600314
0.8489470096
0.8434299234
0.837808704
0.8320832989
0.8262536731
0.8203198087
0.8142817053
0.8081393805
0.8018928694
0.7955422256
0.7890875212
0.7825288465
0.7758663111
0.7691000432
0.7622301907
0.7552569205
0.7481804197
0.7410008948
0.7337185727
0.7263337005
0.7188465458
0.7112573969
0.7035665631
0.6957743746
0.6878811832
0.6798873618
0.6717933052
0.6635994301
0.6553061751
0.6469140012
0.6384233916
0.6298348522
0.6211489116
0.6123661214
0.6034870562
0.5945123138
0.5854425157
0.5762783066
0.567020355
0.5576693535
0.5482260183
0.5386910902
0.5290653339
0.5193495387
0.5095445184
0.4996511115
0.4896701813
0.4796026158
0.4694493283
0.4592112569
0.4488893653
0.438484642
0.4279981014
0.4174307829
0.406783752
0.3960580992
0.3852549413
0.3743754204
0.3634207047
0.352391988
0.3412904904
0.3301174575
0.3188741611
0.3075618991
0.2961819953
0.2847357994
0.2732246875
0.2616500614
0.250013349
0.2383160044
0.2265595075
0.2147453643
0.2028751066
0.1909502921
0.1789725045
0.1669433531
0.1548644729
0.1427375248
0.1305641948
0.1183461947
0.1060852617
0.093783158
0.081441671
0.0690626133
0.0566478223
0.04419916
0.0317185132
0.019207793
0.0066689348
-0.0058961019
-0.0184853337
-0.0310967533
-0.0437283303
-0.0563780106
-0.0690437173
-0.0817233504
-0.0944147875
-0.1071158837
-0.1198244722
-0.1325383642
-0.1452553494
-0.1579731962
-0.1706896522
-0.1834024442
-0.1961092787
-0.2088078423
-0.2214958017
-0.2341708045
-0.2468304794
-0.2594724364
-0.2720942672
-0.2846935459
-0.2972678291
-0.3098146564
-0.3223315508
-0.3348160193
-0.3472655529
-0.3596776278
-0.3720497049
-0.3843792313
-0.3966636399
-0.4089003506
-0.4210867701
-0.433220293
-0.4452983023
-0.4573181695
-0.4692772555
-0.4811729111
-0.4930024775
-0.504763287
-0.5164526634
-0.5280679227
-0.5396063739
-0.5510653192
-0.5624420552
-0.5737338729
-0.5849380588
-0.5960518954
-0.6070726621
-0.6179976353
-0.6288240899
-0.6395492992
-0.6501705363
-0.6606850743
-0.6710901873
-0.6813831513
-0.6915612443
-0.7016217479
-0.7115619473
-0.7213791329
-0.7310706
-0.7406336509
-0.7500655944
-0.7593637476
-0.7685254362
-0.7775479956
-0.7864287715
-0.7951651207
-0.8037544125
-0.8121940288
-0.8204813655
-0.828613833
-0.8365888577
-0.844403882
-0.8520563658
-0.8595437874
-0.866863644
-0.8740134532
-0.8809907532
-0.8877931044
-0.8944180899
-0.9008633166
-0.9071264159
-0.9132050452
-0.9190968881
-0.924799656
-0.9303110887
-0.9356289554
-0.9407510556
-0.9456752202
-0.9503993126
-0.9549212292
-0.9592389008
-0.9633502933
-0.9672534088
-0.9709462867
-0.9744270042
-0.9776936779
-0.9807444642
-0.9835775606
-0.9861912067
-0.9885836848
-0.9907533214
-0.9926984876
-0.9944176005
-0.995909124
-0.9971715697
-0.9982034978
-0.9990035182
-0.9995702916
-0.9999025297
-0.9999989972
-0.9998585119
-0.9994799458
-0.9988622262
-0.9980043366
-0.9969053174
-0.9955642669
-0.9939803421
-0.9921527598
-0.9900807972
-0.9877637929
-0.9852011477
-0.9823923254
-0.9793368537
-0.976034325
-0.9724843971
-0.9686867941
-0.964641307
-0.9603477948
-0.9558061849
-0.9510164739
-0.9459787285
-0.9406930861
-0.9351597553
-0.9293790168
-0.923351224
-0.9170768037
-0.9105562565
-0.9037901575
-0.8967791571
-0.8895239811
-0.8820254317
-0.8742843879
-0.8663018056
-0.8580787188
-0.8496162393
-0.8409155577
-0.8319779436
-0.8228047459
-0.8133973934
-0.8037573949
-0.7938863394
-0.7837858971
-0.7734578187
-0.7629039364
-0.7521261635
-0.7411264954
-0.7299070087
-0.7184698623
-0.7068172969
-0.6949516353
-0.6828752825
-0.6705907254
-0.6581005333
-0.6454073573
-0.6325139307
-0.6194230685
-0.6061376675
-0.5926607062
-0.5789952442
-0.5651444225
-0.5511114627
-0.5368996672
-0.5225124184
-0.5079531787
-0.4932254899
-0.4783329727
-0.4632793265
-0.4480683285
-0.4327038336
-0.4171897735
-0.4015301561
-0.385729065
-0.3697906587
-0.3537191699
-0.3375189047
-0.3211942418
-0.3047496319
-0.2881895963
-0.2715187267
-0.2547416834
-0.2378631952
-0.2208880575
-0.2038211321
-0.1866673454
-0.1694316874
-0.1521192111
-0.1347350303
-0.1172843193
-0.0997723109
-0.0822042954
-0.0645856192
-0.0469216834
-0.0292179421
-0.0114799015
0.0062868824
0.0240768047
0.0418842136
0.0597034118
0.0775286583
0.0953541702
0.113174124
0.1309826581
0.1487738739
0.1665418382
0.1842805847
0.2019841163
0.2196464067
0.2372614025
0.2548230254
0.2723251742
0.2897617265
0.3071265416
0.3244134618
0.3416163153
0.3587289181
0.375745076
0.3926585876
0.4094632457
0.4261528405
0.4427211613
0.4591619993
0.4754691499
0.4916364151
0.5076576059
0.5235265451
0.5392370695
0.5547830324
0.5701583067
0.5853567867
0.6003723914
0.6151990666
0.6298307878
0.644261563
0.6584854349
0.6724964842
0.6862888317
0.6998566413
0.713194123
0.726295535
0.739155187
0.7517674426
0.7641267225
0.7762275065
0.7880643372
0.7996318222
0.8109246367
0.8219375271
0.8326653128
0.8431028896
0.8532452325
0.8630873979
0.872624527
0.8818518483
0.8907646803
0.8993584342
0.9076286168
0.9155708332
0.9231807892
0.9304542945
0.937387265
0.9439757253
0.950215812
0.9561037754
0.961635983
0.9668089213
0.9716191988
0.9760635483
0.9801388295
0.9838420313
0.9871702745
0.9901208137
0.9926910402
0.9948784837
0.9966808152
0.9980958488
0.999121544
0.999756008
0.9999974974
0.9998444206
0.9992953399
0.998348973
0.9970041952
0.9952600413
0.9931157071
0.9905705516
0.9876240982
0.9842760365
0.980526224
0.9763746874
0.9718216241
0.9668674035
0.9615125684
0.9557578363
0.9496041002
0.9430524302
0.9361040739
0.9287604579
0.9210231884
0.9128940521
0.9043750166
0.8954682313
0.8861760281
0.8765009215
0.8664456091
0.8560129719
0.8452060746
0.8340281656
0.8224826772
0.8105732251
0.798303609
0.7856778116
0.7726999986
0.7593745184
0.7457059013
0.731698859
0.7173582841
0.7026892487
0.6876970042
0.6723869798
0.6567647816
0.6408361913
0.6246071649
0.6080838313
0.5912724909
0.5741796137
0.556811838
0.5391759681
0.5212789728
0.503127983
0.48473029
0.4660933427
0.4472247459
0.4281322573
0.4088237855
0.3893073866
0.3695912624
0.3496837567
0.3295933527
0.3093286701
0.2888984618
0.2683116103
0.247577125
0.2267041381
0.2057019015
0.1845797829
0.1633472622
0.1420139273
0.1205894707
0.099083685
0.077506459
0.0558677732
0.0341776959
0.0124463785
-0.0093159491
-0.0310989828
-0.052892349
-0.0746856096
-0.0964682667
-0.1182297674
-0.139959509
-0.1616468439
-0.1832810848
-0.2048515101
-0.2263473689
-0.2477578864
-0.2690722696
-0.2902797125
-0.3113694017
-0.3323305221
-0.3531522624
-0.3738238212
-0.3943344121
-0.4146732702
-0.4348296575
-0.454792869
-0.4745522387
-0.4940971454
-0.5134170186
-0.5325013451
-0.5513396745
-0.5699216254
-0.5882368917
-0.6062752487
-0.624026559
-0.6414807789
-0.6586279646
-0.675458278
-0.6919619933
-0.708129503
-0.7239513237
-0.7394181029
-0.7545206246
-0.7692498157
-0.7835967516
-0.7975526632
-0.8111089417
-0.8242571457
-0.8369890064
-0.8492964339
-0.8611715228
-0.8726065582
-0.8835940215
-0.8941265957
-0.9041971715
-0.9137988527
-0.9229249615
-0.931569044
-0.939724876
-0.9473864672
-0.9545480677
-0.9612041717
-0.9673495236
-0.9729791223
-0.9780882258
-0.9826723565
-0.986727305
-0.990249135
-0.9932341877
-0.9956790853
-0.9975807359
-0.9989363367
-0.9997433783
-0.9999996478
-0.9997032328
-0.9988525246
-0.9974462211
-0.99548333
-0.9929631719
-0.9898853825
-0.9862499158
-0.9820570456
-0.9773073686
-0.9720018057
-0.9661416042
-0.9597283394
-0.9527639159
-0.9452505689
-0.9371908655
-0.9285877053
-0.9194443213
-0.9097642801
-0.8995514824
-0.8888101631
-0.8775448908
-0.8657605681
-0.8534624301
-0.8406560446
-0.8273473103
-0.8135424563
-0.7992480399
-0.7844709455
-0.7692183826
-0.7534978835
-0.7373173011
-0.7206848064
-0.7036088857
-0.6860983375
-0.6681622691
-0.6498100936
-0.6310515258
-0.6118965784
-0.5923555578
-0.57243906
-0.5521579654
-0.5315234345
-0.5105469028
-0.489240075
-0.4676149202
-0.4456836657
-0.4234587911
-0.4009530223
-0.378179325
-0.3551508979
-0.3318811664
-0.308383775
-0.2846725804
-0.260761644
-0.2366652242
-0.2123977686
-0.1879739059
-0.1634084377
-0.1387163302
-0.1139127053
-0.0890128321
-0.0640321179
-0.0389860988
-0.0138904307
0.0112391202
0.0363866873
0.061536313
0.0866719589
0.1117775158
0.1368368137
0.1618336326
0.1867517125
0.2115747642
0.23628648
0.2608705442
0.2853106446
0.3095904829
0.3336937862
0.3576043177
0.3813058884
0.4047823682
0.428017697
0.4509958967
0.4737010819
0.4961174719
0.5182294022
0.5400213356
0.561477874
0.5825837701
0.6033239386
0.6236834679
0.6436476313
0.663201899
0.6823319488
0.7010236781
0.7192632148
0.7370369287
0.7543314423
0.7711336426
0.7874306913
0.8032100361
0.8184594212
0.8331668983
0.8473208366
0.8609099335
0.8739232247
0.8863500943
0.8981802844
0.9094039053
0.9200114445
0.9299937764
0.939342171
0.9480483033
0.9561042615
0.9635025557
0.9702361261
0.9762983508
0.9816830536
0.9863845112
0.9903974608
0.9937171067
0.9963391266
0.9982596784
0.9994754058
0.999983444
0.9997814253
0.9988674837
0.9972402597
0.9948989048
0.9918430854
0.9880729862
0.9835893136
0.9783932986
0.9724866993
0.9658718029
0.9585514276
0.9505289238
0.9418081751
0.9323935989
0.9222901464
0.9115033024
0.9000390845
0.8879040424
0.8751052558
0.8616503327
0.8475474072
0.8328051363
0.8174326971
0.8014397826
0.7848365983
0.7676338569
0.7498427738
0.7314750616
0.712542924
0.6930590499
0.6730366065
0.6524892321
0.6314310285
0.6098765531
0.5878408103
0.5653392429
0.5423877225
0.51900254
0.4952003954
0.4709983872
0.4464140015
0.421465101
0.3961699127
0.370547016
0.3446153305
0.3183941026
0.2919028927
0.2651615614
0.2381902554
0.2110093934
0.1836396516
0.1561019481
0.1284174285
0.1006074494
0.0726935632
0.0446975017
0.0166411592
-0.0114534234
-0.0395640762
-0.0676685175
-0.0957443708
-0.123769183
-0.1517204419
-0.1795755945
-0.2073120652
-0.2349072739
-0.262338655
-0.289583676
-0.3166198559
-0.3434247846
-0.3699761417
-0.3962517155
-0.4222294222
-0.4478873253
-0.4732036544
-0.4981568244
-0.5227254554
-0.5468883908
-0.5706247175
-0.593913784
-0.6167352203
-0.639068956
-0.6608952398
-0.6821946576
-0.7029481513
-0.7231370371
-0.7427430238
-0.7617482305
-0.7801352046
-0.7978869392
-0.8149868904
-0.8314189944
-0.8471676839
-0.8622179048
-0.8765551324
-0.8901653865
-0.9030352477
-0.9151518715
-0.9265030036
-0.9370769937
-0.9468628094
-0.9558500495
-0.9640289572
-0.9713904318
-0.9779260413
-0.9836280334
-0.9884893467
-0.9925036206
-0.9956652056
-0.997969172
-0.9994113192
-0.9999881832
-0.9996970442
-0.9985359339
-0.9965036409
-0.9935997169
-0.9898244816
-0.9851790265
-0.979665219
-0.9732857051
-0.9660439117
-0.9579440478
-0.948991106
-0.9391908618
-0.9285498736
-0.917075481
-0.904775803
-0.8916597351
-0.8777369455
-0.8630178711
-0.8475137126
-0.8312364282
-0.8141987276
-0.7964140644
-0.7778966282
-0.7586613357
-0.7387238214
-0.718100427
-0.6968081907
-0.6748648354
-0.6522887559
-0.6290990061
-0.6053152848
-0.5809579213
-0.5560478596
-0.5306066429
-0.5046563965
-0.4782198105
-0.4513201217
-0.4239810946
-0.3962270027
-0.3680826077
-0.3395731392
-0.3107242737
-0.2815621123
-0.2521131587
-0.2224042959
-0.1924627632
-0.1623161315
-0.1319922797
-0.1015193687
-0.070925817
-0.040240274
-0.0094915941
0.02129119
0.0520788945
0.0828422116
0.1135517376
0.1441780005
0.1746914888
0.2050626795
0.235262067
0.2652601923
0.2950276718
0.3245352267
0.3537537122
0.3826541471
0.411207743
0.439385934
0.4671604064
0.4945031276
0.5213863757
0.547782769
0.5736652948
0.5990073386
0.6237827129
0.6479656853
0.6715310074
0.6944539425
0.7167102934
0.7382764293
0.7591293136
0.7792465297
0.7986063073
0.8171875481
0.8349698509
0.8519335362
0.86805967
0.8833300874
0.8977274154
0.9112350949
0.9238374022
0.9355194696
0.9462673057
0.9560678142
0.9649088128
0.9727790501
0.979668223
0.9855669924
0.9904669979
0.9943608722
0.9972422539
0.9991057998
0.9999471963
0.9997631689
0.998551492
0.9963109965
0.993041577
0.9887441978
0.9834208975
0.9770747931
0.969710082
0.9613320441
0.9519470416
0.9415625187
0.930186999
0.9178300826
0.904502442
0.890215816
0.8749830033
0.8588178547
0.8417352635
0.8237511558
0.8048824783
0.7851471864
0.7645642295
0.7431535365
0.7209359995
0.6979334561
0.6741686712
0.6496653169
0.6244479522
0.5985420006
0.5719737273
0.5447702147
0.5169593379
0.4885697376
0.4596307934
0.4301725954
0.4002259146
0.3698221733
0.3389934132
0.3077722639
0.2761919098
0.244286056
0.2120888942
0.179635067
0.1469596319
0.1140980243
0.0810860203
0.0479596981
0.0147553996
-0.0184903091
-0.0517406774
-0.0849588106
-0.1181077107
-0.1511503175
-0.18404955
-0.2167683486
-0.2492697163
-0.281516762
-0.3134727422
-0.3451011039
-0.376365527
-0.4072299671
-0.437658698
-0.4676163543
-0.4970679736
-0.5259790391
-0.5543155209
-0.5820439185
-0.6091313014
-0.6355453506
-0.6612543988
-0.6862274704
-0.7104343214
-0.7338454778
-0.7564322739
-0.7781668903
-0.7990223902
-0.8189727556
-0.8379929225
-0.856058815
-0.873147379
-0.8892366139
-0.9043056046
-0.9183345512
-0.9313047983
-0.9431988631
-0.9540004616
-0.9636945344
-0.9722672709
-0.979706132
-0.9859998713
-0.9911385557
-0.9951135831
-0.9979177006
-0.9995450191
-0.9999910277
-0.9992526063
-0.9973280363
-0.9942170096
-0.9899206368
-0.9844414522
-0.9777834187
-0.9699519302
-0.9609538117
-0.9507973193
-0.9394921366
-0.9270493704
-0.9134815448
-0.8988025923
-0.8830278448
-0.8661740213
-0.8482592145
-0.829302876
-0.8093257987
-0.7883500982
-0.7663991924
-0.7434977789
-0.7196718113
-0.6949484727
-0.6693561492
-0.6429243998
-0.6156839262
-0.5876665399
-0.5589051287
-0.5294336202
-0.4992869456
-0.4685010003
-0.4371126039
-0.4051594589
-0.3726801076
-0.3397138876
-0.3063008865
-0.2724818948
-0.2382983582
-0.203792328
-0.1690064113
-0.1339837194
-0.0987678156
-0.063402662
-0.0279325657
0.0075978763
0.0431438325
0.0786602931
0.1141021267
0.1494241377
0.1845811242
0.2195279354
0.2542195311
0.2886110392
0.3226578154
0.3563155016
0.3895400846
0.4222879554
0.4545159675
0.486181495
0.5172424914
0.5476575464
0.577385944
0.6063877181
0.6346237095
0.6620556205
0.6886460697
0.7143586455
0.7391579589
0.7630096949
0.7858806632
0.8077388476
0.8285534539
0.8482949568
0.8669351453
0.8844471662
0.9008055669
0.915986336
0.9299669421
0.942726371
0.9542451617
0.9645054395
0.9734909476
0.9811870772
0.9875808946
0.9926611671
0.9964183859
0.9988447877
0.9999343734
0.9996829245
0.9980880178
0.9951490369
0.9908671818
0.9852454763
0.978288772
0.9700037511
0.9603989254
0.9494846338
0.9372730367
0.923778108
0.9090156245
0.8930031528
0.8757600337
0.8573073639
0.8376679752
0.8168664109
0.7949289003
0.7718833302
0.7477592138
0.7225876576
0.6964013254
0.6692344005
0.6411225445
0.612102855
0.58221382
0.5514952709
0.5199883325
0.4877353715
0.4547799427
0.421166733
0.386941504
0.352151032
0.3168430465
0.2810661677
0.2448698408
0.2083042701
0.1714203512
0.1342696013
0.0969040891
0.0593763626
0.0217393764
-0.0159535823
-0.0536489687
-0.0912930559
-0.1288320113
-0.1662119739
-0.2033791314
-0.2402797984
-0.2768604946
-0.3130680231
-0.3488495486
-0.3841526761
-0.418925529
-0.4531168265
-0.4866759619
-0.5195530789
-0.5516991481
-0.5830660425
-0.6136066122
-0.6432747579
-0.6720255036
-0.6998150681
-0.7266009341
-0.7523419178
-0.7769982351
-0.800531567
-0.8229051229
-0.8440837024
-0.8640337549
-0.8827234364
-0.9001226652
-0.9162031747
-0.9309385637
-0.9443043445
-0.9562779882
-0.9668389672
-0.9759687955
-0.9836510654
-0.9898714817
-0.9946178929
-0.9978803194
-0.9996509781
-0.9999243043
-0.9986969704
-0.9959679009
-0.991738284
-0.9860115807
-0.9787935292
-0.9700921469
-0.9599177283
-0.9482828396
-0.93520231
-0.9206932188
-0.9047748798
-0.8874688217
-0.8687987647
-0.8487905943
-0.827472331
-0.804874097
-0.7810280785
-0.755968486
-0.72973151
-0.7023552739
-0.6738797838
-0.6443468743
-0.613800152
-0.5822849356
-0.5498481927
-0.5165384737
-0.4824058435
-0.4475018095
-0.4118792474
-0.3755923245
-0.3386964202
-0.3012480444
-0.2633047534
-0.2249250642
-0.1861683658
-0.1470948296
-0.1077653176
-0.0682412888
-0.0285847046
0.0111420674
0.0508763513
0.0905552605
0.1301157979
0.1694949555
0.208629815
0.2474576495
0.285916024
0.3239428976
0.3614767247
0.3984565558
0.434822139
0.4705140194
0.5054736394
0.5396434367
0.5729669421
0.6053888758
0.6368552422
0.6673134235
0.696712271
0.725002195
0.7521352524
0.7780652323
0.802747739
0.8261402725
0.8482023068
0.8688953644
0.888183089
0.9060313141
0.922408129
0.9372839413
0.9506315357
0.9624261294
0.9726454234
0.9812696505
0.9882816193
0.9936667531
0.9974131265
0.9995114959
0.999955327
0.998740817
0.9958669133
0.9913353266
0.9851505404
0.9773198152
0.9678531882
0.9567634686
0.9440662278
0.9297797853
0.9139251892
0.8965261928
0.8776092257
0.8572033607
0.8353402758
0.8120542116
0.7873819242
0.7613626331
0.7340379652
0.7054518942
0.675650675
0.644682775
0.6125988001
0.5794514173
0.5452952731
0.5101869079
0.474184667
0.4373486075
0.3997404026
0.3614232411
0.3224617256
0.2829217659
0.2428704708
0.2023760367
0.1615076336
0.1203352892
0.0789297703
0.0373624629
-0.0042947501
-0.0459696118
-0.087589617
-0.1290821374
-0.1703745487
-0.2113943581
-0.2520693322
-0.2923276254
-0.3320979079
-0.3713094937
-0.4098924684
-0.4477778155
-0.484897543
-0.5211848078
-0.5565740392
-0.5910010606
-0.6244032097
-0.6567194565
-0.6878905184
-0.717858974
-0.7465693728
-0.7739683434
-0.8000046969
-0.8246295288
-0.8477963152
-0.8694610074
-0.8895821208
-0.9081208205
-0.9250410023
-0.9403093697
-0.9538955049
-0.9657719368
-0.9759142021
-0.9843009028
-0.9909137575
-0.9957376477
-0.9987606581
-0.9999741119
-0.9993726
-0.9969540041
-0.9927195146
-0.9866736415
-0.9788242203
-0.9691824113
-0.9577626923
-0.9445828463
-0.9296639418
-0.9130303077
-0.8947095016
-0.8747322724
-0.8531325162
-0.8299472265
-0.8052164385
-0.7789831666
-0.7512933375
-0.7221957158
-0.6917418251
-0.6599858633
-0.6269846118
-0.5927973404
-0.5574857062
-0.5211136477
-0.4837472742
-0.4454547505
-0.406306177
-0.3663734656
-0.3257302113
-0.2844515605
-0.2426140749
-0.2002955928
-0.1575750864
-0.1145325172
-0.0712486877
-0.0278050917
0.0157162384
0.0592328852
0.1026622026
0.1459214717
0.1889280594
0.2315995768
0.2738540374
0.3156100167
0.3567868104
0.3973045927
0.4370845729
0.4760491521
0.5141220773
0.5512285939
0.5872955966
0.6222517771
0.65602777
0.6885562945
0.7197722941
0.7496130712
0.7780184196
0.8049307506
0.8302952168
0.8540598296
0.8761755726
0.896596509
0.9152798842
0.9321862226
0.9472794174
0.960526816
0.9718992971
0.9813713429
0.9889211032
0.9945304533
0.998185045
0.9998743493
0.999591693
0.9973342869
0.9931032467
0.9869036065
0.9787443243
0.9686382791
0.9566022613
0.9426569545
0.9268269092
0.9091405094
0.8896299302
0.8683310888
0.8452835869
0.8205306451
0.794119031
0.7660989782
0.7365240988
0.7054512885
0.6729406243
0.6390552552
0.6038612868
0.5674276583
0.5298260137
0.4911305668
0.4514179601
0.4107671181
0.3692590955
0.3269769195
0.2840054281
0.2404311034
0.1963419008
0.1518270744
0.1069769986
0.0618829868
0.0166371071
-0.0286680044
-0.0739393326
-0.119083674
-0.1640078284
-0.2086187923
-0.2528239515
-0.2965312757
-0.3396495109
-0.3820883729
-0.4237587381
-0.4645728345
-0.5044444294
-0.5432890152
-0.5810239935
-0.6175688543
-0.6528453535
-0.6867776852
-0.7192926502
-0.7503198204
-0.7797916969
-0.8076438638
-0.8338151361
-0.8582477005
-0.8808872513
-0.9016831182
-0.9205883879
-0.9375600175
-0.9525589411
-0.9655501678
-0.9765028717
-0.9853904735
-0.9921907136
-0.9968857155
-0.9994620415
-0.9999107377
-0.9982273705
-0.9944120537
-0.988469465
-0.9804088537
-0.9702440379
-0.9579933927
-0.9436798274
-0.9273307534
-0.9089780424
-0.8886579742
-0.8664111751
-0.8422825462
-0.8163211822
-0.7885802811
-0.7591170436
-0.7279925643
-0.695271713
-0.661023008
-0.6253184796
-0.588233527
-0.5498467652
-0.5102398655
-0.4694973882
-0.4277066072
-0.3849573293
-0.3413417061
-0.2969540396
-0.251890583
-0.2062493354
-0.1601298321
-0.1136329303
-0.0668605909
-0.0199156569
0.0270983716
0.0740775645
0.1209177911
0.167514951
0.2137652059
0.2595652123
0.304812354
0.3494049735
0.3932426039
0.4362261971
0.4782583521
0.519243539
0.5590883208
0.5977015711
0.6349946878
0.6708818023
0.7052799831
0.7381094338
0.7692936857
0.7987597823
0.8264384583
0.8522643097
0.8761759572
0.8981161998
0.9180321611
0.935875425
0.9516021632
0.9651732514
0.9765543766
0.9857161333
0.9926341084
0.9972889559
0.9996664602
0.9997575869
