Frequency0,Magnitude0,Phase0,Nyquist_Real0,Nyquist_Imag0
0,6567.9455820877,-3.1415926536,-6567.9455820877,-1.14790839972885E-012
39.839050237,241795.638219502,-2.4622338764,-188111.144273853,-151918.820631144
79.6781004741,62309.2236726215,0.6974987192,47756.9769104013,40021.3756768077
119.5171507111,1493055.38192691,0.7003372379,1141627.30596133,962237.739742298
159.3562009482,135764.313767755,0.4193267545,124002.135702993,55275.8467499676
199.1952511852,180511.459981265,-0.121676059,179176.865963751,-21909.7669539374
239.0343014223,210836.31183561,-0.9256288232,126782.680554699,-168458.013462724
278.8733516593,119112.852595878,-0.2382133753,115749.23782345,-28106.6824228275
318.7124018963,91376.8470661439,-0.756148891,66475.1705200131,-62695.9319580196
358.5514521334,159550.370415653,-0.9365415281,94545.9451383131,-128519.978826933
398.3905023704,98580.1198640407,-0.755311427,71772.0538256526,-67578.1941313635
438.2295526075,72364.1525920798,-0.795280518,50661.0206383327,-51672.3481975827
478.0686028445,131641.197752972,-0.6012038187,108558.610095463,-74460.9503026815
517.9076530816,170805.883931934,-0.7156769207,128898.535145573,-112070.592142162
557.7467033186,83278.4417840782,-1.0857881647,38825.7070584703,-73674.0343499252
597.5857535557,74115.393332745,-0.7675789847,53332.9862769425,-51465.368002677
637.4248037927,87148.0937182097,-0.3541767491,81739.0141709529,-30224.5562594164
677.2638540297,87363.7769126782,-0.6994306001,66851.5379530585,-56243.2341687334
717.1029042668,90055.7085695611,-0.8934686838,56439.0679121711,-70175.9378930632
756.9419545038,86516.3592822278,-0.6646016073,68102.438378775,-53358.5823492031
796.7810047409,62791.9405213467,-0.5551301073,53362.5924781565,-33094.735509542
836.6200549779,139776.132901223,-0.6836059149,108368.476972692,-88281.5978980862
876.459105215,83799.2219657195,-1.0327896415,42940.8404518745,-71961.0576864083
916.298155452,45147.916150728,-0.7287931734,33679.3817884949,-30067.1510971353
956.137205689,96326.3857007187,-0.6496624132,76703.5504246891,-58269.5283523971
995.9762559261,109221.026566683,-1.2604543743,33354.3836293121,-104003.450601357
1035.8153061631,55263.7050900222,-0.7322179412,41099.2578766703,-36944.9333774456
1075.6543564002,72305.9610417023,-0.6895444245,55786.6465876801,-46000.0224420103
1115.4934066372,102201.850551956,-0.937300294,60500.0250059019,-82370.900386784
1155.3324568743,62235.5079852334,-0.5966466277,51482.7324526153,-34968.3673252337
1195.1715071113,83009.5288428806,-0.8599624718,54160.8876204925,-62906.1215691876
1235.0105573484,55518.9620792276,-0.9171784916,33759.0010391306,-44075.9004354386
1274.8496075854,69591.767186013,-0.4478001457,62730.1430648248,-30132.09602963
1314.6886578224,89344.8625455696,-1.1020046015,40366.7858126483,-79705.8784936375
1354.5277080595,43110.9225121405,-1.0776372927,20409.1786774152,-37973.8997939522
1394.3667582965,62615.0127828806,-0.5867159228,52143.4863941659,-34665.4965702459
1434.2058085336,79942.5966394017,-1.2518552236,25066.8999011375,-75910.929956077
1474.0448587706,58768.7671986446,-1.3067378652,15338.6764784412,-56731.7636068032
1513.8839090077,51870.4870882046,-0.688684568,40048.3041055397,-32964.8414077455
1553.7229592447,63661.5653736276,-1.0975110002,29017.7645777392,-56663.6059983086
1593.5620094818,71441.7450554666,-1.1130423277,31572.5686079306,-64086.6276852497
1633.4010597188,80913.5168776444,-0.8786133688,51640.5650173343,-62291.6467770705
1673.2401099558,60216.4291236512,-1.1163916107,26430.6476333504,-54105.8148638885
1713.0791601929,42252.277054749,-0.9682602348,23945.7927899284,-34811.6923457203
1752.9182104299,89401.4236818327,-0.6131548912,73115.7570253556,-51446.0944187964
1792.757260667,53499.5803866915,-1.2149650797,18637.6306816602,-50148.2185538639
1832.596310904,33523.6778054959,-1.074928191,15950.4118414219,-29485.9514972084
1872.4353611411,63405.5685326375,-0.7957569903,44367.6774116833,-45296.5266001688
1912.2744113781,50745.5708790466,-1.4080108955,8224.2047026583,-50074.6984099667
1952.1134616151,37735.8214766591,-1.2134300994,13200.2950644004,-35351.7246075923
1991.9525118522,54077.7667595212,-1.0481528322,26994.1326396191,-46858.5281537078
2031.7915620892,53920.0109442007,-1.2214478576,18456.048928109,-50663.0223948983
2071.6306123263,45878.1625405002,-1.0820506202,21540.6604629232,-40506.8604672544
2111.4696625633,72574.1298357785,-1.1370683446,30499.7502216687,-65854.1536870398
2151.3087128004,44805.2282607061,-1.2488701669,14176.1213031434,-42503.4829666057
2191.1477630374,36616.6241161794,-0.9818677335,20339.4518820982,-30448.051806337
2230.9868132744,69885.0488880096,-1.0553869747,34445.7160961989,-60806.354114513
2270.8258635115,39622.5414848572,-1.2874499643,11077.2792750251,-38042.6034543159
2310.6649137485,27887.4133517487,-1.134688502,11780.0560142997,-25277.2250010014
2350.5039639856,45751.7170245679,-1.0612508933,22316.7943100222,-39939.7083417029
2390.3430142226,45684.3522831033,-1.2940816838,12480.816686432,-43946.436241934
2430.1820644597,33456.2152927417,-1.2668075853,10014.3965988551,-31922.2524655627
2470.0211146967,41678.4700383204,-1.178402262,15937.9142835805,-38510.7485388743
2509.8601649338,39430.2987792637,-1.156724318,15864.4075833367,-36098.0475074729
2549.6992151708,35571.0248155232,-1.0086344776,18959.9464569578,-30096.8143958104
2589.5382654078,46866.0994934793,-1.1550541823,18927.7632276804,-42873.8971978239
2629.3773156449,33557.3399175828,-1.1366530652,14115.3345080025,-30444.2505913906
2669.2163658819,28155.4978465486,-1.0677877817,13572.7409791247,-24668.0514289352
2709.055416119,42948.6355259529,-1.1042596794,19318.1141598578,-38358.7768163669
2748.894466356,33846.2191001902,-1.2049024953,12109.6390742573,-31605.7461368863
2788.7335165931,26664.2810442621,-1.2683946531,7940.9897603008,-25454.3624008577
2828.5725668301,37140.9428584796,-1.2667281477,11120.1554127201,-35437.1525381738
2868.4116170671,35901.4368000205,-1.2904462197,9933.6440845084,-34499.7953545841
2908.2506673042,33741.8055924096,-1.3005388075,9008.374347963,-32517.051469082
2948.0897175412,35919.6585318978,-1.1303023696,15315.6510767291,-32490.8094873616
2987.9287677783,34122.5903092535,-1.1624637939,13549.3812930155,-31317.1747766244
3027.7678180153,30617.7649985342,-1.1085891516,13653.219779339,-27405.0565254394
3067.6068682524,30614.8069212796,-1.0497611139,15239.3849850256,-26552.3548504724
3107.4459184894,25955.3864620344,-1.1437913667,10749.333707985,-23624.8579091587
3147.2849687264,26215.2865793936,-1.2384345746,8553.4303832052,-24780.6391991692
3187.1240189635,28089.2542808028,-1.0662674042,13578.208212701,-24589.3974668786
3226.9630692005,24741.0377821898,-1.2783966323,7131.6262127914,-23690.9024332289
3266.8021194376,30450.9458388732,-1.3856064886,5607.0279401607,-29930.2746422455
3306.6411696746,29546.8762212838,-1.2075811055,10497.4591719881,-27619.2187682474
3346.4802199117,28623.1867742677,-1.2030113647,10291.4498058702,-26709.0412034552
3386.3192701487,28509.5494385806,-1.2282933049,9574.8118838718,-26853.6289275647
3426.1583203858,25400.710031254,-1.1917685642,9398.7049818048,-23597.8900488337
3465.9973706228,23660.9027215625,-1.1763378265,9093.0820129669,-21843.8590250144
3505.8364208598,26284.7720874283,-1.2354853602,8649.3415941335,-24820.9212898321
3545.6754710969,23010.4670648297,-1.1906705759,8537.7403493042,-21367.9335516908
3585.5145213339,20790.7454629606,-1.2471386545,6612.2146866276,-19711.2585555454
3625.353571571,23522.0309632634,-1.2470144291,7483.6332661914,-22299.8021016751
3665.192621808,22358.7380553355,-1.1833993514,8446.6744207523,-20701.856406055
3705.0316720451,22403.2028695164,-1.2702375735,6632.5568804057,-21398.8945518428
3744.8707222821,24510.3741755097,-1.2235761808,8340.5167675994,-23047.6511226825
3784.7097725191,21270.7111014727,-1.2059877657,7588.7613909904,-19870.9298049419
3824.5488227562,22556.3285598035,-1.3158261984,5689.0783068169,-21827.1011844613
3864.3878729932,20832.6024729024,-1.2512812659,6543.6496456194,-19778.2197153678
3904.2269232303,18253.3718936479,-1.2579463623,5617.8678441575,-17367.3586469962
3944.0659734673,19721.674949313,-1.2859270065,5542.4225552374,-18926.8596186889
3983.9050237044,22315.8458228969,-1.2794273738,6410.533500872,-21375.2668995151
4023.7440739414,19599.5848126096,-1.342148791,4442.4510362639,-19089.4828011938
4063.5831241785,19099.2069280951,-1.4032577511,3184.9053772375,-18831.7838512511
4103.4221744155,21176.7395805709,-1.3146222896,5365.7899579445,-20485.6680972464
4143.2612246525,19387.1266106715,-1.3340813429,4546.4845368548,-18846.4892373711
4183.1002748896,19563.0326922637,-1.417452248,2988.13232731,-19333.4764931986
4222.9393251266,18933.510384007,-1.3555291199,4044.3582895485,-18496.5126844782
4262.7783753637,17261.4200113003,-1.3327367311,4070.5430448292,-16774.6028306697
4302.6174256007,20454.2753876447,-1.3162178872,5151.152711867,-19795.0248136402
4342.4564758378,20631.7262005111,-1.4051371688,3402.2232469183,-20349.2752448578
4382.2955260748,16887.7853829445,-1.4937511471,1299.835606837,-16837.6875649714
4422.1345763118,18249.109571375,-1.328476019,4378.9794605922,-17715.9402525455
4461.9736265489,18593.8894938227,-1.2858333256,5227.1503754881,-17844.0361314509
4501.8126767859,18724.0942982285,-1.4882506548,1543.8383205012,-18660.3395073377
4541.651727023,18904.7769856831,-1.3703415257,3764.2255305744,-18526.2300275416
4581.49077726,17940.4289268304,-1.4188509901,2715.4873836718,-17733.7282698189
4621.3298274971,17725.4293913465,-1.4566264878,2019.3158588097,-17610.0315323389
4661.1688777341,18855.6617345368,-1.3260077948,4569.6916132083,-18293.5479884972
4701.0079279711,20395.845117563,-1.3730986161,4005.9970833766,-19998.5620839999
4740.8469782082,18590.8734430458,-1.5266419162,820.602356431,-18572.7538924083
4780.6860284452,16299.4921269402,-1.2995615268,4366.9810759132,-15703.5957627164
4820.5250786823,17095.8795906471,-1.2360612626,5616.3204171437,-16147.0134684368
4860.3641289193,20214.6009453147,-1.4860728094,1710.6039067762,-20142.0933781085
4900.2031791564,16033.7970352081,-1.4260352118,2312.9721865782,-15866.0898469145
4940.0422293934,16946.0157229517,-1.3848696728,3132.5946491006,-16653.9574770369
4979.8812796305,19673.8728889464,-1.3870552716,3594.5921781503,-19342.7035732651
5019.7203298675,17156.0158873345,-1.3791085532,3268.4959690237,-16841.7877681364
5059.5593801045,17557.3332289785,-1.3145072225,4450.6543582258,-16983.8636916633
5099.3984303416,19205.1940713312,-1.3304235279,4572.0792182981,-18653.0311461462
5139.2374805786,14786.8502414695,-1.3678202671,2980.8099169362,-14483.2907967333
5179.0765308157,13661.6622357766,-1.323818671,3339.9273193176,-13247.1091392092
5218.9155810527,17630.5239014159,-1.2999283649,4717.3614190412,-16987.6977333757
5258.7546312898,16018.0978785491,-1.4810875581,1435.0372456847,-15953.6869641558
5298.5936815268,14852.7750779296,-1.4157078394,2294.271409841,-14674.5100842771
5338.4327317638,15998.1979265548,-1.2046100894,5728.2689238827,-14937.5122437741
5378.2717820009,15905.3096481969,-1.4120353964,2514.5474045741,-15705.2833898397
5418.1108322379,14279.8925685364,-1.37774154,2739.7090961483,-14014.6111554129
5457.949882475,14104.4653299252,-1.2473666316,4482.6852937758,-13373.1624831237
5497.788932712,14866.5250011255,-1.4001587285,2524.4953417111,-14650.6139420425
5537.6279829491,13578.2001693482,-1.4014353784,2288.6392450363,-13383.9325403622
5577.4670331861,12550.0829379421,-1.3315579792,2973.9019860021,-12192.6407610033
5617.3060834231,16012.8208013548,-1.4308378311,2233.8207883046,-15856.2440288373
5657.1451336602,14865.1150496358,-1.4084043617,2403.3793408167,-14669.5403194184
5696.9841838972,12645.1087055695,-1.3645413686,2589.6636347499,-12377.0924063176
5736.8232341343,14409.9152094469,-1.288933734,4008.0490800657,-13841.2860282285
5776.6622843713,12762.0313232648,-1.354442847,2739.6195252251,-12464.5067432689
5816.5013346084,11693.8478062946,-1.4277755444,1666.7674008355,-11574.4530301995
5856.3403848454,14059.0485577502,-1.3469617964,3120.6886672976,-13708.3240620791
5896.1794350825,13599.4140270799,-1.4334065534,1862.5479218519,-13471.2648670696
5936.0184853195,12358.4159409677,-1.5602467694,130.373400275,-12357.7282437536
5975.8575355565,12120.856135158,-1.370132488,2415.9277496379,-11877.6448236898
6015.6965857936,13038.577513442,-1.3917118262,2322.5460386385,-12830.0539154144
6055.5356360306,14159.4204621973,-1.4938799032,1088.0184307708,-14117.5565775241
6095.3746862677,11584.0929945381,-1.408429905,1872.6144417122,-11431.7332744776
6135.2137365047,11974.8100155484,-1.4979628097,871.3966335413,-11943.0625392121
6175.0527867418,13606.7266080922,-1.4591707895,1515.7059050662,-13522.0429150595
6214.8918369788,11859.935455786,-1.4664617063,1235.1580866194,-11795.4420653263
6254.7308872158,13649.9921863456,-1.5001718596,963.2222303798,-13615.9645131073
6294.5699374529,14478.2041571826,-1.46756438,1491.9599739959,-14401.126728595
6334.4089876899,11800.4684059247,-1.5101832256,714.8250931813,-11778.797887959
