V_8,I_8
-0.013212862,1.1518855054383E-005
0.0112792723,-1.42623389979043E-005
0.0012890597,-4.27212637742447E-006
0.0038671791,-5.88345099998327E-006
0.0032226492,-5.23892115125408E-006
-0.0006445299,-1.04947712493549E-006
-0.0016113246,-8.26823472674768E-008
0.0009667948,-3.30533160271091E-006
0.0563963605,-5.77681025649043E-005
0.0570408901,-6.29243410974476E-005
0.0254589288,-2.87642603782934E-005
0.0022558545,-4.91665622674236E-006
-0.0029003843,1.20637735767251E-006
-0.0035449142,2.17317213741591E-006
0,-0.000001694
-0.0009667948,-4.04947273255507E-007
0,-1.04947712493549E-006
0.0022558545,-2.98306667760976E-006
-0.0006445299,-4.04947273255507E-007
0.0019335896,-2.98306667760976E-006
0.0012890597,-2.66080175241024E-006
0.0003222649,-1.37174205062753E-006
0.0009667948,-2.01627190171589E-006
0.004511709,-4.91665622674236E-006
0.0012890597,-2.98306667760976E-006
-0.004511709,2.81770199107327E-006
0.0319042271,-3.39204990447082E-005
0.0222362796,-2.52193462810174E-005
0.0112792723,-1.3295544232272E-005
0.004189444,-0.000006528
0.0006445299,-2.98306667760976E-006
0.0019335896,-3.62759652771371E-006
0.0012890597,-2.66080175241024E-006
-0.0051562388,3.46223184512707E-006
0.1089255395,-0.0001106195
0.0612303342,-6.19575463743715E-005
0.0290038429,-2.9731055130096E-005
0.0119238022,-1.36178091542465E-005
-0.0009667948,-7.27212199144832E-007
-0.0054785038,4.10676169957765E-006
-0.0064452985,5.71808633744214E-006
-0.0006445299,-4.04947273255507E-007
-0.0003222649,-4.04947273255507E-007
0.0058007686,-6.85024577234206E-006
0.0035449142,-4.91665622674236E-006
0.0061230336,-7.17251069626582E-006
0.0019335896,-2.98306667760976E-006
0.0006445299,-2.01627190171589E-006
-0.0003222649,-1.04947712493549E-006
0.0032226493,-4.27212637742447E-006
-0.0006445299,-4.04947273255507E-007
-0.0080566232,6.362616193284E-006
0.0277147832,-2.9731055130096E-005
0.0145019216,-1.49068688411744E-005
0.0061230336,-6.85024577234206E-006
0.004189444,-4.91665622674236E-006
-0.0022558545,5.61847505004863E-007
-0.0051562388,4.10676169957765E-006
0.0019335896,-2.66080175241024E-006
0.0012890597,-2.33853682711229E-006
-0.0679979016,0.000067593
-0.0596190133,6.30812451038632E-005
-0.0222362802,2.44094523197322E-005
-0.0083788881,8.29620576320034E-006
-0.004511709,0.000004429
0.0035449142,-2.66080175241024E-006
0.0006445299,5.61847505004863E-007
0.0019335896,-7.27212199144832E-007
0.004189444,-3.30533160271091E-006
0.0029003843,-0.000001694
-0.0070898284,8.61847069186881E-006
0.0083788881,-6.20571592420083E-006
0.0022558545,2.395825788193E-007
0.0064452985,-3.94986145261822E-006
0.0012890597,1.52864228415468E-006
0.0016113246,8.84112431289255E-007
0.0035449142,-8.26823472674768E-008
0.0035449142,8.84112431289255E-007
-0.0406053817,4.6323468046177E-005
-0.0196581608,2.53762471211697E-005
-0.0070898284,1.3774709564171E-005
-0.0006445299,7.65167590616278E-006
0.0006445299,6.68488112135425E-006
0.0003222649,7.0071460495241E-006
0.0038671791,0.000004429
0.0087011531,1.52864228415468E-006
0.0338378169,-2.61861410359645E-005
0.0251366641,-1.8451782972242E-005
0.0067675635,0.00000314
0.0077343583,3.78449677230274E-006
0.0112792725,1.8509072107358E-006
0.0038671792,1.02297953367097E-005
0.0109570076,3.78449677230274E-006
0.0138573919,2.17317213741591E-006
0.0132128621,3.46223184512707E-006
0.0174023061,-4.04947273255507E-007
0.0183691009,-8.26823472674768E-008
0.0161132465,0.00000314
0.0148241868,4.75129155442533E-006
0.0190136309,2.81770199107327E-006
0.0193358958,0.00000314
0.0219140152,1.20637735767251E-006
0.0215917503,2.49543706419505E-006
0.0331932877,-7.17251069626582E-006
0.0570408917,-3.23091744640594E-005
0.0386717914,-1.16842196209426E-005
0.0296483736,-7.27212199144832E-007
0.0335155528,-2.66080175241024E-006
0.0257811946,6.68488112135425E-006
0.0235253401,9.58526547847345E-006
0.0296483738,5.07355648199819E-006
0.0312596985,5.07355648199819E-006
0.0257811948,0.000015386
0.0299706389,1.28079147736597E-005
0.0354491427,6.04035126531331E-006
0.0415721763,8.84112431289255E-007
0.0422167062,8.84112431289255E-007
0.0415721764,2.81770199107327E-006
0.0431835011,2.49543706419505E-006
0.0454393556,1.52864228415468E-006
0.0409276467,6.68488112135425E-006
0.0464061506,3.78449677230274E-006
0.0377049975,1.3774709564171E-005
0.0518846545,1.20637735767251E-006
0.0489842702,6.04035126531331E-006
0.0493065352,7.0071460495241E-006
0.0496288002,8.29620576320034E-006
0.05091786,0.000009263
0.0596190132,1.8509072107358E-006
0.0148241874,4.82570576921348E-005
0.02803705,3.89113744381486E-005
0.0415721774,2.66653068578473E-005
0.0541405098,1.50637692862599E-005
0.0612303384,9.90753040754155E-006
0.0557518347,1.69973588724138E-005
0.0683201671,7.0071460495241E-006
0.0676756373,8.94073562063713E-006
0.1163376408,-3.68208832839277E-005
0.1202048193,-0.000044233
0.1024802494,-2.1996697091642E-005
0.084755679,-7.27212199144832E-007
0.0795994404,6.68488112135425E-006
0.0857224743,3.46223184512707E-006
0.0857224744,4.75129155442533E-006
0.0863670043,5.39582140967045E-006
0.0870115344,7.65167590616278E-006
0.0873337996,9.58526547847345E-006
0.0883005945,1.05520602659778E-005
0.0876560648,1.31301797037297E-005
0.0844334158,1.95754783262712E-005
0.0915232445,1.47415043555868E-005
0.0886228602,1.86086835303166E-005
0.095712689,1.44192394250143E-005
0.0986130736,0.000014097
0.1005466635,1.50637692862599E-005
0.1272946526,-1.00728950071813E-005
0.1289059777,-0.000007817
0.1218161497,1.8509072107358E-006
0.117626706,8.61847069186881E-006
0.117948971,0.000009263
0.1218161506,8.61847069186881E-006
0.121493886,1.1518855054383E-005
0.1269723901,8.61847069186881E-006
0.0051562396,0.0001349463
0.0596190181,8.14503472103847E-005
0.1011911962,4.14894939477391E-005
0.1211716226,2.40871873861234E-005
0.1350290149,1.248564984369E-005
0.1382516648,1.28079147736597E-005
0.1392184598,1.3774709564171E-005
0.1417965798,1.47415043555868E-005
0.1537203825,5.07355648199819E-006
0.1488864091,1.28079147736597E-005
0.151142264,1.34524446339001E-005
0.1524313241,1.44192394250143E-005
0.1559762388,1.3774709564171E-005
0.1498532057,2.34426575192113E-005
0.1575875645,1.86086835303166E-005
0.163066069,1.66750939411361E-005
0.1633883342,1.79641536668524E-005
0.1759566671,8.94073562063713E-006
0.1875582049,-7.27212199144832E-007
0.1891695301,5.61847505004863E-007
0.1849800868,8.61847069186881E-006
0.1940035056,3.46223184512707E-006
0.1891695323,1.11965901248144E-005
0.1952925664,7.65167590616278E-006
0.1965816268,9.58526547847345E-006
0.1936812432,1.57082991479081E-005
0.1698336393,4.6323468046177E-005
0.1914253907,2.7954366596159E-005
0.1978706895,2.21535977866072E-005
0.2136616718,0.000009263
0.2091499632,1.57082991479081E-005
0.2081831691,1.95754783262712E-005
0.2143062039,1.79641536668524E-005
0.2184956487,1.69973588724138E-005
0.210761291,2.76321016614277E-005
0.2239741542,1.79641536668524E-005
0.2271968044,1.86086835303166E-005
0.22880813,2.05422731231369E-005
0.2323530451,0.00002022
0.2362202251,1.95754783262712E-005
0.2429877897,1.66750939411361E-005
0.2507221489,1.21633849138207E-005
0.2507221499,1.57082991479081E-005
0.2049605293,0.000064048
0.2346089049,3.79445796237639E-005
0.2500776226,2.53762471211697E-005
0.2558783927,2.40871873861234E-005
0.2652240769,1.86086835303166E-005
0.2777924104,9.90753040754155E-006
0.2687689934,2.24758627196058E-005
0.2781146774,1.60305640788833E-005
0.3880070151,-8.93500632154595E-005
0.3367668969,-3.26314393803783E-005
0.3113079694,-3.94986145261822E-006
0.3003509625,8.94073562063713E-006
0.2968060495,1.60305640788833E-005
0.2948724612,2.18313328537102E-005
0.2997064367,2.11868029882207E-005
0.3058294716,1.86086835303166E-005
0.3061517379,2.21535977866072E-005
0.2993841757,3.27883406294248E-005
0.3119525095,2.40871873861234E-005
0.3164642204,2.44094523197322E-005
0.3222649904,2.18313328537102E-005
0.3312884101,1.69973588724138E-005
0.3322552065,0.00002022
0.3367669168,1.89309484622003E-005
0.3454680717,1.44192394250143E-005
0.3454680732,1.8286418598534E-005
0.3013177782,6.66261595182379E-005
0.3270989753,4.50344082842978E-005
0.3428899588,3.31106055657976E-005
0.3528801733,2.66653068578473E-005
0.3609367985,2.31203925859078E-005
0.3615813298,2.5698512055186E-005
0.3706047499,2.11868029882207E-005
0.3754387255,1.98977432584584E-005
0.4862978583,-8.7738738713134E-005
0.4331241514,-2.87642603782934E-005
0.4092765491,-1.04947712493549E-006
0.4005753981,1.18411199840517E-005
0.397997281,1.92532133941851E-005
0.3950968983,2.5698512055186E-005
0.3934855758,3.18215458209239E-005
0.4005754061,2.82766315309925E-005
0.4047648524,2.82766315309925E-005
0.4124992136,2.60207769893044E-005
0.41604413,2.66653068578473E-005
0.4231339605,2.34426575192113E-005
0.4279679369,2.31203925859078E-005
0.430223794,2.5698512055186E-005
0.4366690943,2.21535977866072E-005
0.4382804212,2.47317172534428E-005
0.4476261067,1.98977432584584E-005
0.4141105554,5.76027410343015E-005
0.4286124812,4.92238525165286E-005
0.4405362861,4.11672290086767E-005
0.4521378257,3.27883406294248E-005
0.4531046225,3.53664601232912E-005
0.4669620176,0.000026343
0.4698624049,2.82766315309925E-005
0.4717959974,0.000031177
0.5978015821,-9.16059175150426E-005
0.5552626172,-4.51997710434041E-005
0.5259365136,-1.00728950071813E-005
0.5059560911,1.44192394250143E-005
0.5011221194,2.2798127652706E-005
0.5037002422,2.53762471211697E-005
0.5107900739,2.31203925859078E-005
0.5146572557,2.31203925859078E-005
0.5175576431,2.47317172534428E-005
0.516268586,0.000029888
0.5252920079,0.000026343
0.5275478651,2.7954366596159E-005
0.5327041071,2.73098367267987E-005
0.5385048793,0.000026343
0.5452724459,2.37649224526165E-005
0.548817363,2.40871873861234E-005
0.5552626649,2.21535977866072E-005
0.5510732241,3.08547510133479E-005
0.5175576742,7.01710739455804E-005
0.5426943429,4.92238525165286E-005
0.5633193016,3.2143810756988E-005
0.5623525102,3.76223146858428E-005
0.5697646072,3.47219302492061E-005
0.5778212341,0.000031177
0.5778212373,3.53664601232912E-005
0.5862001292,3.14992808849625E-005
0.6883581127,-6.64692550750759E-005
0.6396961159,-1.16842196209426E-005
0.6229383436,9.58526547847345E-006
0.6113368095,2.53762471211697E-005
0.6142371974,2.66653068578473E-005
0.6193934396,2.53762471211697E-005
0.6255164771,2.37649224526165E-005
0.6297059254,2.44094523197322E-005
0.6351844326,2.2798127652706E-005
0.6384070861,2.44094523197322E-005
0.6393738846,2.76321016614277E-005
0.6451746571,2.60207769893044E-005
0.6506531647,2.47317172534428E-005
0.6416297503,3.79445796237639E-005
0.6574207368,2.73098367267987E-005
0.6596765949,2.89211614009666E-005
0.6690222818,2.37649224526165E-005
0.6213270739,7.53273131358847E-005
0.6448524203,5.76027410343015E-005
0.6638660548,4.18117588869054E-005
0.678367981,3.14992808849625E-005
0.6854578126,2.76321016614277E-005
0.6896472621,2.89211614009666E-005
0.6928699155,0.000029888
0.6993152183,2.76321016614277E-005
0.7602232942,-0.000028442
0.7192956571,2.05422731231369E-005
0.7244518986,1.79641536668524E-005
0.7221960471,2.31203925859078E-005
0.7183288712,3.0210221142144E-005
0.7247741745,2.82766315309925E-005
0.7289636223,2.76321016614277E-005
0.7289636264,3.14992808849625E-005
0.7360534604,2.95656912713503E-005
0.748299532,2.11868029882207E-005
0.7444323566,2.85988964659283E-005
0.7550671032,2.15090679209147E-005
0.755711638,2.53762471211697E-005
0.7563561721,2.85988964659283E-005
0.7624792094,2.5698512055186E-005
0.7631237439,2.92434263361072E-005
0.7631237481,3.31106055657976E-005
0.774080761,2.66653068578473E-005
0.7492663636,5.40578266526913E-005
0.7695690588,0.0000373
0.7843932513,2.73098367267987E-005
0.7911608194,2.44094523197322E-005
0.7847155252,3.47219302492061E-005
0.7947057431,2.89211614009666E-005
0.801151047,2.69875717922719E-005
0.7972838716,3.40774003755335E-005
0.7302527718,0.0001094874
0.7763366625,6.5337099729695E-005
0.7943835013,4.89015875749591E-005
0.81887564,2.73098367267987E-005
0.8227428224,2.60207769893044E-005
0.8301549214,2.31203925859078E-005
0.8314439843,2.44094523197322E-005
0.8298326636,2.92434263361072E-005
0.8401451459,2.24758627196058E-005
0.8401451503,2.60207769893044E-005
0.8462681873,2.24758627196058E-005
0.8443346022,2.7954366596159E-005
0.8478795202,2.73098367267987E-005
0.8511021744,2.7954366596159E-005
0.8549693574,2.69875717922719E-005
0.8569029511,2.82766315309925E-005
0.8604478688,2.73098367267987E-005
0.8933188954,-2.66080175241024E-006
0.8936411625,-1.37174205062753E-006
0.8736607416,2.21535977866072E-005
0.8784947207,2.11868029882207E-005
0.879139254,2.31203925859078E-005
0.8820396431,2.37649224526165E-005
0.8833287063,0.000025054
0.8855845656,0.000026343
0.7930945291,0.0001220557
0.8356335029,7.88722275952871E-005
0.8704381226,4.82570576921348E-005
0.8830064587,3.82668445617885E-005
0.891707616,3.2466075693155E-005
0.8962193273,2.95656912713503E-005
0.9049204841,2.34426575192113E-005
0.9052427521,2.53762471211697E-005
0.9091099354,2.44094523197322E-005
0.9107212618,2.40871873861234E-005
0.9152329745,2.21535977866072E-005
0.9165220383,2.37649224526165E-005
0.9203892198,2.15090679209147E-005
0.9171665727,0.000026343
0.927156788,1.79641536668524E-005
0.9226450826,0.000025054
0.9245786745,2.47317172534428E-005
0.947137221,0.00000314
0.9539047896,-8.26823472674768E-008
0.9374692806,1.79641536668524E-005
0.9400474014,1.63528290099593E-005
0.9332798392,2.40871873861234E-005
0.923934158,3.47219302492061E-005
0.9387583487,2.24758627196058E-005
0.9397251444,2.21535977866072E-005
1.0057894551,-4.29439166528395E-005
1.0028890665,-4.29439166528395E-005
0.9742074931,-0.000011362
0.9629282241,2.17317213741591E-006
0.9487485692,1.76418887352719E-005
0.948748571,1.89309484622003E-005
0.9497153668,1.86086835303166E-005
0.9484263075,0.00002022
0.9474595151,2.2798127652706E-005
0.9477817796,2.21535977866072E-005
0.9484263109,2.24758627196058E-005
0.9490708407,2.18313328537102E-005
0.952293492,1.98977432584584E-005
0.9545493465,1.76418887352719E-005
0.9564829365,1.60305640788833E-005
0.956482937,1.63528290099593E-005
0.9545493484,1.89309484622003E-005
0.9600278508,1.248564984369E-005
0.9149107605,5.82472709232438E-005
0.9268345648,4.72902628686846E-005
0.941981016,3.14992808849625E-005
0.9493931076,2.2798127652706E-005
0.9477817824,2.40871873861234E-005
0.9529380218,1.92532133941851E-005
0.9497153701,2.08645380556281E-005
0.9548716081,1.50637692862599E-005
0.9848422481,-1.36178091542465E-005
0.9674399446,5.39582140967045E-006
0.9580942569,1.1518855054383E-005
0.9584165194,9.58526547847345E-006
0.9609946355,4.75129155442533E-006
0.9551938644,8.94073562063713E-006
0.9519712142,1.1518855054383E-005
0.9455259128,1.60305640788833E-005
0.9452036464,0.000015386
0.9474594986,1.1518855054383E-005
0.9452036422,1.248564984369E-005
0.9387583408,1.69973588724138E-005
0.9345688948,1.98977432584584E-005
0.9390806015,1.3774709564171E-005
0.930701711,2.05422731231369E-005
0.9410141864,8.61847069186881E-006
0.9358579448,1.18411199840517E-005
0.9403696501,4.75129155442533E-006
0.9497153264,-9.10610023775493E-006
0.9381137877,1.52864228415468E-006
0.9387583148,-1.04947712493549E-006
0.9307016871,3.78449677230274E-006
0.9265122398,5.71808633744214E-006
0.9226450575,7.3294109777936E-006
0.9220005227,0.000004429
0.8188757389,0.0001062647
0.8556139348,0.000062759
0.8788170076,0.0000373
0.8923521336,2.2798127652706E-005
0.8949302487,1.69973588724138E-005
0.9071763107,8.84112431289255E-007
0.8971860927,7.0071460495241E-006
0.8965415585,0.000004429
0.8978306139,-8.26823472674768E-008
0.889129454,3.46223184512707E-006
0.8772056473,1.21633849138207E-005
0.8804282915,5.07355648199819E-006
0.880428286,8.84112431289255E-007
0.8736607167,0.00000314
0.8672154136,6.04035126531331E-006
0.8630259641,6.04035126531331E-006
0.8601255736,4.10676169957765E-006
0.8749497544,-1.52291337626641E-005
0.8739829567,-1.6518193447655E-005
0.8527134644,-1.04947712493549E-006
0.8546470475,-8.13930546745016E-006
0.8436900325,-3.30533160271091E-006
0.8395005822,-4.27212637742447E-006
0.8369224569,-0.000006528
0.8311216812,-0.000006528
0.9413362727,-0.0001222211
0.8865512307,-7.48481426151951E-005
0.8475571716,-4.00435324296773E-005
0.8266099455,-2.45748164439082E-005
0.8027623342,-6.85024577234206E-006
0.7992174145,-8.13930546745016E-006
0.7908385195,-5.88345099998327E-006
0.7785924459,5.61847505004863E-007
0.7792369693,-5.88345099998327E-006
0.7715026048,-3.94986145261822E-006
0.7711803325,-1.03951599301283E-005
0.7686022065,-1.39400740761239E-005
0.7557116023,-0.000007817
0.7502330915,-9.10610023775493E-006
0.7479772296,-1.39400740761239E-005
0.7383092747,-0.000011362
0.7341198238,-1.39400740761239E-005
0.7286413133,-1.52291337626641E-005
0.6809460968,0.000025054
0.6938366866,0.000004429
0.7012487734,-9.75063008413668E-006
0.6928698784,-8.78383531441767E-006
0.6861023078,-9.75063008413668E-006
0.6832019163,-1.45846039195878E-005
0.6745007566,-1.3295544232272E-005
0.6413074621,1.18411199840517E-005
0.5581631045,9.20850906966606E-005
0.6113368116,2.7954366596159E-005
0.6171375729,1.31301797037297E-005
0.6326062832,-9.75063008413668E-006
0.6306726859,-1.71627232895702E-005
0.6219715262,-1.68404583686609E-005
0.6181043411,-2.03853724933576E-005
0.6061805317,-1.78072531310991E-005
0.6000574919,-1.97408426533709E-005
0.5929676572,-2.10299023329596E-005
0.5865223522,-2.32857567685416E-005
0.5771766624,-0.000023608
0.568475503,-2.39302866064163E-005
0.5658973777,-2.9731055130096E-005
0.5523622439,-2.65084059540892E-005
0.5404384357,-0.000023608
0.5352821908,-2.77974656256346E-005
0.5678309407,-6.9369639230455E-005
0.5484950404,-5.87348972915346E-005
0.5204579864,-4.10103271715732E-005
0.499833026,-2.9731055130096E-005
0.4917763973,-3.13423797145343E-005
0.4772744703,-2.65084059540892E-005
0.4563272447,-1.5873663605353E-005
0.4627725385,-3.06978498810437E-005
0.5549402931,-0.0001354339
0.4988661956,-8.93500632154595E-005
0.4485928648,-4.90669499880581E-005
0.428934701,-3.74654131138292E-005
0.4192667481,-3.87544727725041E-005
0.4057316166,-3.58540885383696E-005
0.3934855449,-3.42427639605544E-005
0.3799504139,-3.10201147978364E-005
0.3731828461,-3.48872937919635E-005
0.3673820732,-3.97212675155246E-005
0.3486907035,-3.23091744640594E-005
0.3409563417,-0.000034565
0.3325774498,-3.71431481989255E-005
0.3183977894,-3.42427639605544E-005
0.3203313755,-4.58443008684417E-005
0.303573596,-4.10103271715732E-005
0.2951947048,-4.32661815660569E-005
0.2381538106,2.17317213741591E-006
0.24943308,-2.00631075734124E-005
0.2394428646,-2.13521672526165E-005
0.2520111934,-4.48775061307458E-005
0.2352534149,-4.00435324296773E-005
0.22461867,-4.06880622577015E-005
0.2139839254,-4.10103271715732E-005
0.2027046509,-4.16548569990358E-005
0.0728318819,7.88722275952871E-005
0.1031247856,3.76223146858428E-005
0.1405075158,-1.29732793102004E-005
0.1579098196,-4.22993868261245E-005
0.1517867844,-4.81001552531469E-005
0.1395407159,-4.90669499880581E-005
0.1298727671,-5.10005394553825E-005
0.1150485796,-4.87446850765137E-005
0.1115036644,-0.000056479
0.0915232388,-4.84224201648766E-005
0.0828220852,-5.19673341877979E-005
0.0728318721,-5.39009236501406E-005
0.0557518311,-4.90669499880581E-005
0.0499510621,-5.55122481995639E-005
0.0319042267,-4.97114798108694E-005
0.0203026896,-0.000050356
0.0019335895,-4.35884464791811E-005
0.0190136295,-7.32368180929596E-005
0.0132128611,-7.83930565562618E-005
-0.0180468347,-5.93794271088314E-005
-0.0290038414,-6.09907516504771E-005
-0.0454393513,-5.71235727466935E-005
-0.0644529804,-5.06782745443928E-005
-0.074120927,-5.32563938297279E-005
-0.0860447279,-5.39009236501406E-005
0.0170800387,-0.0001692718
-0.0399608458,-0.0001264105
-0.0870115199,-9.03168579158048E-005
-0.1231051881,-6.679151998159E-005
-0.1443746707,-5.74458376558446E-005
-0.1598433849,-5.4223188560209E-005
-0.1701558605,-5.58345131091731E-005
-0.1865913691,-5.19673341877979E-005
-0.1936811952,-5.80903674738724E-005
-0.2043159355,-5.90571622002286E-005
-0.2162397351,-5.97016920173429E-005
-0.2288080644,-0.000060024
-0.2491107516,-5.1645069277085E-005
-0.2549115178,-5.77681025649043E-005
-0.2726360855,-5.22895990984186E-005
-0.2826262954,-5.39009236501406E-005
