Frequency24,Magnitude24,Phase24,Nyquist_Real24,Nyquist_Imag24
0,2160.8748179346,-3.1415926536,-2160.8748179346,-6.08215713776179E-013
39.839050237,6823.6555024323,-0.0836916414,6799.7720139984,-570.4164912749
79.6781004741,7942.029605967,-0.2620623722,7670.8706671784,-2057.5659089025
119.5171507111,7657.9890844108,-0.2227153352,7468.8466007701,-1691.4867043875
159.3562009482,7210.3654208023,-0.2097358009,7052.3571522346,-1501.2088791461
199.1952511852,7050.7236866304,-0.150797803,6970.7088385547,-1059.2085693126
239.0343014223,6822.3500023586,-0.1959415166,6691.8029728546,-1328.2441519454
278.8733516593,6502.5948511455,-0.2379550024,6319.3650243658,-1532.7640023717
318.7124018963,7141.7728492137,-0.1658406656,7043.7871938408,-1178.9747230751
358.5514521334,5965.7608645604,-0.1858409079,5863.0377467899,-1102.3116949564
398.3905023704,6284.9759042071,-0.1786033845,6184.9993386334,-1116.5595808412
438.2295526075,6752.2243160873,-0.2288808746,6576.1325223626,-1531.9968221525
478.0686028445,5841.5278590682,-0.1576393394,5769.0965848527,-917.0454312146
517.9076530816,6180.5535076653,-0.176281681,6084.77086836,-1083.8842838014
557.7467033186,6204.1031233696,-0.288956164,5946.8924273376,-1767.8704768956
597.5857535557,6315.2854521485,-0.1485204173,6245.7611164532,-934.5043704126
637.4248037927,5832.2671893207,-0.196009739,5720.5881133695,-1135.8750832739
677.2638540297,5811.1613179701,-0.2854144144,5576.0711039577,-1636.1622496198
717.1029042668,6293.4858236491,-0.165564949,6207.4249459473,-1037.2267605992
756.9419545038,5639.5205319186,-0.2072651249,5518.8199504638,-1160.5249606514
796.7810047409,5529.7513321785,-0.2107927342,5407.3522446961,-1157.0183652428
836.6200549779,5929.3778446501,-0.2047060253,5805.5770946454,-1205.3199669616
876.459105215,5707.1760672552,-0.2070165122,5585.3192891445,-1173.0588650876
916.298155452,5493.5417935225,-0.1992090789,5384.8982316599,-1087.1395825026
956.137205689,5582.6292465166,-0.2427671836,5418.9269618045,-1342.0059190224
995.9762559261,5498.8392866517,-0.2318031029,5351.7659316775,-1263.2635959926
1035.8153061631,5501.9910447805,-0.2102552983,5380.8243459624,-1148.3182549902
1075.6543564002,5375.4141840465,-0.2722477634,5177.4318366812,-1445.433231446
1115.4934066372,5319.0605110513,-0.228954251,5180.2557432093,-1207.209656676
1155.3324568743,5467.8298461329,-0.2311499227,5322.4052278968,-1252.6634888585
1195.1715071113,5246.6029347678,-0.2339436687,5103.6842013276,-1216.2441893932
1235.0105573484,5226.7194557161,-0.2087007449,5113.3045135524,-1082.9188429635
1274.8496075854,5156.6639459218,-0.2064821715,5047.1270586316,-1057.2093005641
1314.6886578224,5288.0942572534,-0.1868017516,5196.0984945161,-982.0902753229
1354.5277080595,5200.5954188327,-0.2016514526,5095.216526416,-1041.614736513
1394.3667582965,4920.7983061283,-0.2064454488,4816.3086770414,-1008.6757145142
1434.2058085336,5195.132480207,-0.1822357743,5109.1060967519,-941.5075034402
1474.0448587706,5240.9862788944,-0.1955776259,5141.0699221943,-1018.497535917
1513.8839090077,4928.1882796744,-0.2254758621,4803.4451344085,-1101.796061278
1553.7229592447,5201.2249116946,-0.2392741891,5053.0432942167,-1232.677593211
1593.5620094818,5121.2996004847,-0.2275312167,4989.3045271417,-1155.2272215319
1633.4010597188,4890.5153540864,-0.2011746964,4791.8860105826,-977.2250969649
1673.2401099558,5236.0398153465,-0.2687182238,5048.1287899744,-1390.1469950066
1713.0791601929,4870.563257018,-0.2342572255,4737.5336741398,-1130.5578830849
1752.9182104299,4923.1177365001,-0.1940153616,4830.7501223236,-949.1793840533
1792.757260667,4957.8447480333,-0.2585936474,4792.999227364,-1267.8260732804
1832.596310904,4710.4669257885,-0.2128076182,4604.2071997726,-994.8742234625
1872.4353611411,4826.3944816383,-0.223504701,4706.3457757742,-1069.7631192189
1912.2744113781,4776.4585823333,-0.2353813486,4644.7500118198,-1113.9362263816
1952.1134616151,4785.4661314607,-0.1988138143,4691.1998517907,-945.1613861748
1991.9525118522,4875.8381287288,-0.2179526616,4760.4864943821,-1054.3082065366
2031.7915620892,4679.9257469335,-0.2373439453,4548.7282362459,-1100.3528659438
2071.6306123263,4959.6085181037,-0.2047613434,4856.0000111974,-1008.454532489
2111.4696625633,4792.2031071257,-0.1881619417,4707.6193313712,-896.3988235407
2151.3087128004,4699.9987570831,-0.2425932118,4562.3747860538,-1129.0370357804
2191.1477630374,4996.8922942784,-0.2218904687,4874.3842326205,-1099.6867523979
2230.9868132744,4681.2838801041,-0.2051830593,4583.0878802734,-953.7946570483
2270.8258635115,4665.1192809139,-0.2374087119,4534.265806077,-1097.1652131727
2310.6649137485,4667.5716183131,-0.2259257204,4548.9553457343,-1045.5764317339
2350.5039639856,4803.4665155451,-0.2371736569,4668.9979064951,-1128.6049420004
2390.3430142226,4600.5293400287,-0.2054819926,4503.7468676283,-938.6875735799
2430.1820644597,4522.7762816924,-0.2586296262,4372.3549255349,-1156.7271499323
2470.0211146967,4887.0834932792,-0.2293861816,4759.0719533131,-1111.2241958625
2509.8601649338,4603.5676637382,-0.1951245896,4516.2081570174,-892.5800340056
2549.6992151708,4581.7112051395,-0.2547828678,4433.8046031972,-1154.7529207445
2589.5382654078,4763.4143237175,-0.2469388807,4618.9171695149,-1164.3539842147
2629.3773156449,4648.9186269829,-0.2268014536,4529.8626558647,-1045.3653520711
2669.2163658819,4419.8735496995,-0.2204583876,4312.9007338131,-966.5244205954
2709.055416119,4620.9161723714,-0.2700220676,4453.4773210652,-1232.6418875087
2748.894466356,4800.8858219257,-0.2623967956,4636.5564615103,-1245.3308212658
2788.7335165931,4387.358400909,-0.2122140012,4288.9367354371,-924.0862608246
2828.5725668301,4594.9243216401,-0.2865830756,4407.5219727878,-1298.8762762454
2868.4116170671,4686.4730948372,-0.2626521614,4525.7493801976,-1216.8083728649
2908.2506673042,4522.1568866696,-0.2270997103,4406.0437247675,-1018.1756248756
2948.0897175412,4527.553180004,-0.2754334816,4356.8979136561,-1231.331948641
2987.9287677783,4569.2217106984,-0.2398221885,4438.4516169105,-1085.3268106257
3027.7678180153,4639.0065782024,-0.2635131995,4478.8719718833,-1208.3409668153
3067.6068682524,4518.0700173877,-0.2488459321,4378.9012501951,-1112.7356033924
3107.4459184894,4472.377889092,-0.2758007694,4303.3552910076,-1217.9069021051
3147.2849687264,4663.3570054105,-0.2599226697,4506.7141690808,-1198.5098907049
3187.1240189635,4520.0956140851,-0.2831636537,4340.0888484383,-1262.8907902636
3226.9630692005,4525.9055522707,-0.2714517819,4360.1788619061,-1213.5325954676
3266.8021194376,4543.5347861055,-0.2570568367,4394.2452354614,-1155.1264706409
3306.6411696746,4577.8485898175,-0.3118228084,4357.0860743737,-1404.4567105444
3346.4802199117,4475.0471782266,-0.2614669805,4322.9484077727,-1156.7905216976
3386.3192701487,4444.7440586383,-0.2844718187,4266.1098878484,-1247.4198056797
3426.1583203858,4591.7838554884,-0.3265960077,4349.0617036286,-1473.1399368541
3465.9973706228,4363.6027104115,-0.2530394524,4224.6480356271,-1092.4182300669
3505.8364208598,4557.8317835982,-0.2985466607,4356.2159633389,-1340.6017485925
3545.6754710969,4521.01807863,-0.3149609385,4298.622327726,-1400.5179580694
3585.5145213339,4421.674233515,-0.2501075669,4284.097393174,-1094.4005451068
3625.353571571,4604.0442669816,-0.3032116396,4394.0190906906,-1374.707184448
3665.192621808,4463.8608380303,-0.3029064671,4260.6370358115,-1331.5500855662
3705.0316720451,4503.2676233716,-0.2450925175,4368.6869305331,-1092.7002291096
3744.8707222821,4510.1228547828,-0.3062755452,4300.2358952747,-1359.8453626147
3784.7097725191,4430.2645658961,-0.3157760317,4211.2130816685,-1375.8373830576
3824.5488227562,4519.8518763278,-0.2576621238,4370.6441493523,-1151.7511465922
3864.3878729932,4504.3401847885,-0.3263180536,4266.6418168437,-1443.9003106381
3904.2269232303,4567.4434401376,-0.3152751005,4342.3192332746,-1416.2638367158
3944.0659734673,4492.1186212147,-0.2712223761,4327.9053181473,-1203.4804793666
3983.9050237044,4497.7300357305,-0.3131677706,4278.971410061,-1385.6331210653
4023.7440739414,4436.8177216211,-0.3057170111,4231.0886681851,-1335.3801619189
4063.5831241785,4492.5853393046,-0.2645344603,4336.3077278047,-1174.6311424083
4103.4221744155,4410.5097748104,-0.3197726247,4186.9274420807,-1386.4469223342
4143.2612246525,4267.9092731572,-0.2919615843,4087.2961024556,-1228.4380874723
4183.1002748896,4428.6400696518,-0.2614744496,4278.1100422529,-1144.8263330741
4222.9393251266,4328.2970406542,-0.3046168625,4129.0306250178,-1298.1761705567
4262.7783753637,4288.7205122896,-0.2812446793,4120.2197704049,-1190.34141157
4302.6174256007,4430.6601332412,-0.2757416145,4263.2855215327,-1206.2942336686
4342.4564758378,4351.8620661398,-0.2903682862,4169.6865847674,-1245.960363542
4382.2955260748,4371.8701655998,-0.2706079863,4212.771467545,-1168.6767333615
4422.1345763118,4426.0206586649,-0.2914949037,4239.310455125,-1271.9692354755
4461.9736265489,4267.9393942373,-0.2976885691,4080.2226628373,-1251.8345316179
4501.8126767859,4430.5500664906,-0.2838896364,4253.209537835,-1240.960321263
4541.651727023,4328.6907940292,-0.2819137948,4157.8148186793,-1204.2175567078
4581.49077726,4239.2459477167,-0.3221493478,4021.1668977809,-1342.1709970877
4621.3298274971,4404.758029653,-0.2919144215,4218.4133615141,-1267.6284988876
4661.1688777341,4302.1560848499,-0.2930401979,4118.7555885689,-1242.7386612008
4701.0079279711,4268.3008759828,-0.2921138711,4087.4839937108,-1229.1732868372
4740.8469782082,4451.9014396323,-0.3284828121,4213.871129745,-1436.2160457611
4780.6860284452,4348.6411074362,-0.2803890449,4178.8173262268,-1203.3973721555
4820.5250786823,4226.0203877005,-0.3031151046,4033.3615233996,-1261.4448615854
4860.3641289193,4512.3806810991,-0.3265093304,4273.9812525433,-1447.2952926286
4900.2031791564,4347.7037377312,-0.2955601467,4159.1835439571,-1266.38068477
4940.0422293934,4353.3230092337,-0.3183895753,4134.5283586177,-1362.7532698583
4979.8812796305,4435.3876055209,-0.3015961463,4235.1900827671,-1317.5083202925
5019.7203298675,4384.7582677052,-0.3309636856,4146.7958083307,-1424.8472164481
5059.5593801045,4304.9951133186,-0.2839369751,4132.6230562307,-1205.9890550113
5099.3984303416,4426.0213876639,-0.3173641294,4204.9915285984,-1381.1993225
5139.2374805786,4263.9814534027,-0.3200901895,4047.4012293939,-1341.6710190141
5179.0765308157,4301.4406489657,-0.3117415012,4094.1149349752,-1319.3235220321
5218.9155810527,4375.9978598516,-0.3133243837,4162.9488045426,-1348.7826067172
5258.7546312898,4165.0024236985,-0.3389155293,3928.079459739,-1384.7154752476
5298.5936815268,4397.3688410969,-0.3293385237,4161.0387754967,-1422.1845989402
5338.4327317638,4254.6298473708,-0.2946848028,4071.2286464899,-1235.707265552
5378.2717820009,4207.4977072152,-0.3429148266,3962.5313210451,-1414.7022605333
5418.1108322379,4288.0389739488,-0.2894367969,4109.6770182382,-1223.859897157
5457.949882475,4129.1460870479,-0.2986628372,3946.3520665633,-1214.9702773791
5497.788932712,4128.7617867519,-0.3288624216,3907.502911097,-1333.4522456808
5537.6279829491,4181.8835015377,-0.2950737373,4001.1454295241,-1216.1352195508
5577.4670331861,4075.8638198812,-0.3102786262,3881.235353742,-1244.4589214113
5617.3060834231,4155.076354905,-0.324565193,3938.137635066,-1325.0401814162
5657.1451336602,4210.393185264,-0.2962582979,4026.969711883,-1229.1971827557
5696.9841838972,4102.0190111034,-0.3105020227,3905.8617070256,-1253.3173153854
5736.8232341343,4135.9586050274,-0.3454970135,3891.553429204,-1400.7017848745
5776.6622843713,4166.0685805743,-0.2825668047,4000.8544745944,-1161.5898119243
5816.5013346084,4124.4030385684,-0.3133122234,3923.6185423336,-1271.1876174698
5856.3403848454,4209.0451401533,-0.3591191645,3940.5364974621,-1479.2677594058
5896.1794350825,4199.22284172,-0.312744058,3995.5306643252,-1291.9780125297
5936.0184853195,4093.9499940559,-0.3307196084,3872.0943999922,-1329.402689699
5975.8575355565,4163.5533644796,-0.3644003779,3890.1645742708,-1483.8450741092
6015.6965857936,4187.5007628676,-0.3092439752,3988.8621819086,-1274.4179584251
6055.5356360306,4159.0239707793,-0.3292664465,3935.6003374546,-1344.8161113491
6095.3746862677,4153.7180992115,-0.3664818762,3877.8853856325,-1488.4149232035
6135.2137365047,4159.5777064519,-0.3302355407,3934.8190511739,-1348.8090044668
6175.0527867418,4166.0009978831,-0.3221320537,3951.7126896038,-1318.9128603464
6214.8918369788,4156.1633331283,-0.341396915,3916.3023890682,-1391.4989216737
6254.7308872158,4261.4008186015,-0.3124819746,4055.0360475542,-1310.0456441716
6294.5699374529,4080.7501101436,-0.3434243652,3842.4635164479,-1374.0435168524
6334.4089876899,4129.712960232,-0.3176028863,3923.1725602787,-1289.6690258298
6374.248037927,4126.2053534031,-0.300150193,3941.7313493196,-1219.9690931508
6414.087088164,4147.3522653592,-0.3611527314,3879.8070865897,-1465.4786876063
6453.9261384011,4162.0856191768,-0.3119320118,3961.2334227975,-1277.3356925532
6493.7651886381,4070.9121202118,-0.3336042794,3846.4756496341,-1333.0230932957
6533.6042388752,4122.7926419067,-0.3503133382,3872.3957533591,-1414.9099962635
6573.4432891122,4201.9182621862,-0.3165176938,3993.1882982136,-1307.8854296551
6613.2823393492,4146.3480115029,-0.3177327114,3938.8074993214,-1295.3753571008
6653.1213895863,4124.5883958891,-0.3757438811,3836.8360792593,-1513.5779915144
6692.9604398233,4150.4721050065,-0.3292638481,3927.5113668204,-1342.0406692546
6732.7994900604,4102.6558274597,-0.3473091765,3857.6944058289,-1396.4163812508
6772.6385402974,4216.034733278,-0.3748909096,3923.2208895487,-1543.7897279147
6812.4775905345,4047.2820444008,-0.3662726906,3778.8206408826,-1449.484912294
6852.3166407715,4195.9854502728,-0.3491093541,3942.8741281918,-1435.2830759599
6892.1556910085,4176.0041368004,-0.3600240335,3908.2736505108,-1471.1925853869
6931.9947412456,4078.1143800484,-0.3756444789,3793.7530666869,-1496.1465722853
6971.8337914826,4159.3180164135,-0.3510933021,3905.5882234486,-1430.4918701347
7011.6728417197,4098.0170528405,-0.3479738325,3852.4046651376,-1397.3983188043
7051.5118919567,4030.4066796536,-0.3649142622,3765.0219795401,-1438.3280213416
7091.3509421938,4093.8213741299,-0.3503185905,3845.1766696066,-1404.9874813664
7131.1899924308,4064.9142752469,-0.3666418012,3794.7456936424,-1457.2004617375
7171.0290426678,3985.3839740721,-0.3591800352,3731.0581364725,-1400.889218694
7210.8680929049,4055.9315769678,-0.3419902453,3821.0488384633,-1360.2083410722
7250.7071431419,4144.2225856189,-0.3624334668,3875.0006489072,-1469.3368606696
7290.546193379,3993.476831038,-0.3622442146,3734.3157135588,-1415.1831512229
