Frequency12,Magnitude12,Phase12,Nyquist_Real12,Nyquist_Imag12
0,5598.4674284396,-3.1415926536,-5598.4674284396,-1.0291854890439E-012
39.839050237,20144.5056539111,-0.1376124944,19954.0662188866,-2763.3945380178
79.6781004741,52191.5590662353,0.2308530358,50806.9988288154,11941.8469163309
119.5171507111,22887.0811583636,0.1170642185,22730.4375307124,2673.1430212216
159.3562009482,22147.2550504402,-0.1331060937,21951.3505173816,-2939.2374406126
199.1952511852,18546.7939291996,-0.1952213896,18194.4928974192,-3597.7761545099
239.0343014223,20306.1466052912,-0.3236563514,19251.8293327305,-6458.0691618314
278.8733516593,27182.5376250485,-0.2404235103,26400.6922272131,-6472.5421328214
318.7124018963,25905.2361442185,-0.3439389276,24388.0642274811,-8735.19220876
358.5514521334,20768.8539524112,-0.1437420707,20554.6623565845,-2975.0882177493
398.3905023704,19068.7777192949,-0.1197499913,18932.217314361,-2278.0323241097
438.2295526075,25167.0602179454,-0.0799459826,25086.6771720056,-2009.8628016016
478.0686028445,18471.2270228732,-0.2556790858,17870.7602426534,-4671.4190649227
517.9076530816,16914.0829096644,-0.3572010464,15846.4517149721,-5914.0653293704
557.7467033186,16288.8727349109,-0.2634449073,15726.8842604827,-4241.7551121563
597.5857535557,19343.0178306251,-0.4723195256,17225.2554420489,-8800.1655525361
637.4248037927,27356.3477318215,-0.3167898758,25995.1047097423,-8521.9887557933
677.2638540297,20559.6619500674,-0.5170580516,17872.0457383094,-10163.1530849843
717.1029042668,20845.1877740939,-0.2360014434,20267.3732319442,-4873.95482276
756.9419545038,16829.8819573352,-0.2403529181,16346.0905881647,-4006.2762237958
796.7810047409,20358.7264729336,-0.214490766,19892.2044498671,-4333.3527117478
836.6200549779,15457.0528426155,-0.3971745623,14253.8386495601,-5979.0104809838
876.459105215,16633.9364790157,-0.5338096326,14319.7386992035,-8463.6237141348
916.298155452,15113.1724703503,-0.400628874,13916.4497643553,-5894.0994286429
956.137205689,21002.9606218348,-0.480554296,18624.1406063664,-9709.0546170386
995.9762559261,23388.3342754913,-0.4014646019,21528.7199466719,-9139.3871588796
1035.8153061631,18887.4630617116,-0.5088805142,16494.2414595011,-9201.9704185134
1075.6543564002,18672.7092107123,-0.3521482687,17526.8380412654,-6440.4982371762
1115.4934066372,15654.0058104561,-0.2829080212,15031.7235094483,-4369.8039142843
1155.3324568743,16998.8553202872,-0.4068131808,15611.518552741,-6726.1854477467
1195.1715071113,15005.8942096442,-0.4561513138,13471.6086617135,-6610.0394171804
1235.0105573484,14902.791378291,-0.6337889289,12008.5126057225,-8825.4640593608
1274.8496075854,14969.8122114077,-0.4577243003,13428.8267629484,-6615.2769719439
1314.6886578224,18647.7115539322,-0.5858337215,15538.2320517892,-10310.2129417102
1354.5277080595,19099.8312085365,-0.4442385624,17245.9666483877,-8208.5435101048
1394.3667582965,17514.4396264708,-0.5788281663,14661.4121697266,-9581.1579998811
1434.2058085336,17622.6519088643,-0.4230801393,16068.8389334958,-7235.3490330715
1474.0448587706,15096.6854967132,-0.4502752918,13591.9584813401,-6570.2798744192
1513.8839090077,16640.0137868141,-0.4816816262,14746.6652454344,-7708.8211137931
1553.7229592447,14558.6272398889,-0.5623284897,12316.8309090306,-7762.0424804546
1593.5620094818,14567.96539014,-0.6956524892,11182.8902190664,-9336.4116209936
1633.4010597188,14025.4083839645,-0.5577546676,11899.7969275593,-7423.403088869
1673.2401099558,16542.1152697535,-0.6690992352,12975.3161225519,-10260.7382345355
1713.0791601929,17698.4424444303,-0.6191584109,14413.0303317596,-10271.2911366871
1752.9182104299,16077.3751922117,-0.6093341834,13183.9180943317,-9201.4290603742
1792.757260667,16714.1462646864,-0.5138478987,14555.6746408927,-8215.5353511382
1832.596310904,14277.3901220599,-0.5407107021,12240.6214397404,-7349.2214190662
1872.4353611411,15698.3573490029,-0.586280706,13076.7975620497,-8685.3778834409
1912.2744113781,13387.4551450707,-0.6285529783,10828.8335700439,-7871.4877103106
1952.1134616151,14880.0138792216,-0.7276120352,11111.8696571527,-9896.5229130375
1991.9525118522,14044.8915556224,-0.7348006312,10420.8099972319,-9416.2464820535
2031.7915620892,15520.9536138667,-0.7033901632,11837.1141464204,-10039.0602034462
2071.6306123263,16604.8972330406,-0.6305309399,13412.0178266619,-9789.8105158958
2111.4696625633,14736.1853976912,-0.636086629,11854.1803625077,-8754.0600870833
2151.3087128004,14675.0179431894,-0.5697692924,12356.7385871756,-7916.2594147196
2191.1477630374,12867.0352116398,-0.5684081593,10843.8086518779,-6926.2117394025
2230.9868132744,14112.2107955631,-0.5956426364,11681.9205073564,-7917.5265580998
2270.8258635115,12901.5022501657,-0.7411144045,9517.6532890881,-8709.9389308847
2310.6649137485,14044.5027437934,-0.7915982249,9869.2000642343,-9992.3444402472
2350.5039639856,13041.7312056529,-0.757413677,9476.3221877106,-8960.249473938
2390.3430142226,14642.7285230777,-0.684124241,11347.7166034573,-9254.1248364269
2430.1820644597,14517.1290883644,-0.6835775038,11255.3949490609,-9168.5943038662
2470.0211146967,13794.54822719,-0.6666876447,10840.7807722055,-8530.3594907396
2509.8601649338,13733.3552040827,-0.6548134599,10892.7692582313,-8363.7684717139
2549.6992151708,11979.8908117335,-0.7342971929,8892.695275157,-8027.3130376396
