Frequency30,Magnitude30,Phase30,Nyquist_Real30,Nyquist_Imag30
0,1995.8347207267,-3.1415926536,-1995.8347207267,-5.8800479860855E-013
39.839050237,7105.9992245539,-0.2170448405,6939.2789138329,-1530.2395679747
79.6781004741,4894.629456236,-0.0255320998,4893.0341674999,-124.9565905901
119.5171507111,5332.6487542481,-0.0842266753,5313.7446745803,-448.6204069733
159.3562009482,5215.7549338247,-0.1137359769,5182.0561140332,-591.9408422536
199.1952511852,4629.4015994152,-0.152350952,4575.7793514839,-702.5684985834
239.0343014223,4788.3701370041,-0.1532267559,4732.2683038799,-730.8387435315
278.8733516593,4766.38596308,-0.1701962513,4697.5190531802,-807.31028363
318.7124018963,4425.6769707306,-0.1684232085,4363.0549997469,-741.8677230065
358.5514521334,4703.1009646862,-0.1893017536,4619.0841377485,-884.99740815
398.3905023704,4595.4065442977,-0.2288687848,4475.5751774643,-1042.5872329161
438.2295526075,4284.4683689797,-0.1503366309,4236.1426352673,-641.6890044705
478.0686028445,4727.5069215674,-0.1604510738,4666.7836016737,-755.2830652263
517.9076530816,4399.1203501358,-0.2193217848,4293.7404406741,-957.1065160671
557.7467033186,4250.5842322735,-0.1628436396,4194.3500609748,-689.1254469636
597.5857535557,4415.4627909555,-0.1557055037,4362.0461521602,-684.7371939195
637.4248037927,4244.2264206111,-0.1969561687,4162.1717417418,-830.5325409995
677.2638540297,4279.0730772685,-0.1758539759,4213.0790543692,-748.619584462
717.1029042668,4322.1813472505,-0.1975295847,4238.1338617434,-848.2175242614
756.9419545038,4136.0902662951,-0.1796871399,4069.4977895792,-739.2093286418
796.7810047409,4280.6167053909,-0.1684992916,4219.9926868898,-717.8726217573
836.6200549779,4308.0601558962,-0.2135791471,4210.1747534037,-913.1324398039
876.459105215,4152.7492221035,-0.1720003557,4091.4727927409,-710.7576858128
916.298155452,4090.0847622962,-0.1609915065,4037.1951936192,-655.6281959961
956.137205689,4172.6359702662,-0.170611148,4112.0542505924,-708.4495610446
995.9762559261,4127.3353846382,-0.1531506394,4079.0263500603,-629.6359367127
1035.8153061631,4032.5943821219,-0.180656931,3966.9674186019,-724.5598322238
1075.6543564002,4073.1000866085,-0.1728273454,4012.421042567,-700.4439254467
1115.4934066372,4187.4480886588,-0.173577912,4124.5238932939,-723.2040852069
1155.3324568743,4181.4471425894,-0.1670004798,4123.27400662,-695.062351592
1195.1715071113,4109.0375980683,-0.1678623804,4051.2816327469,-686.5181093796
1235.0105573484,4137.7582926865,-0.1501147012,4091.2247762055,-618.8081441437
1274.8496075854,4129.1467042767,-0.1701556267,4069.5153253019,-699.2120726731
1314.6886578224,4107.2304558488,-0.1646923526,4051.6548652934,-673.3757272105
1354.5277080595,4026.7302328183,-0.1433279103,3985.4406515446,-575.1688281786
1394.3667582965,3945.8321651069,-0.1850563706,3878.4605528189,-726.0407808243
1434.2058085336,3856.5064885553,-0.1811973863,3793.3701553112,-694.9713383035
1474.0448587706,3904.9517882721,-0.1696886442,3848.8665083812,-659.450581462
1513.8839090077,3950.736263506,-0.1801991588,3886.7660128575,-708.072725839
1553.7229592447,3909.1782698814,-0.1905942471,3838.3902164692,-740.5641713092
1593.5620094818,3950.1708825208,-0.1577087423,3901.1481981536,-620.3972414171
1633.4010597188,3969.8773717677,-0.166572241,3914.9298703993,-658.217636294
1673.2401099558,4017.1885612902,-0.1754582572,3955.5112561246,-701.2379336801
1713.0791601929,3898.7058171748,-0.1289999371,3866.3116270347,-501.5390827526
1752.9182104299,3896.4320755564,-0.178417369,3834.5793268765,-691.5087167317
1792.757260667,3797.2843506888,-0.1782746953,3737.1016045852,-673.3795638363
1832.596310904,3807.6581690772,-0.1552378545,3761.8702526607,-588.7214406547
1872.4353611411,3907.5493250933,-0.1953818379,3833.202770115,-758.6160103901
1912.2744113781,3771.8960371244,-0.2006947015,3696.1877675401,-751.9279898778
1952.1134616151,3910.9432287437,-0.1644442383,3858.1826027986,-640.2374105893
1991.9525118522,3807.0455625109,-0.2073981383,3725.4605283698,-783.9258680465
2031.7915620892,3757.6266135771,-0.1876045959,3691.6945857294,-700.8201286768
2071.6306123263,3795.8827559212,-0.170566888,3740.7995666791,-644.317079266
2111.4696625633,3713.0335226695,-0.1907170154,3645.7109077277,-703.8536195426
2151.3087128004,3728.5013086287,-0.1575003465,3682.3515564264,-584.8153754217
2191.1477630374,3714.1476416112,-0.1887820804,3648.1603181328,-697.0071713314
2230.9868132744,3708.1606897279,-0.1902376691,3641.262954745,-701.1845657492
2270.8258635115,3753.96193252,-0.1678320317,3701.2158859509,-627.0814591379
2310.6649137485,3728.8152029323,-0.2078031101,3648.5954028815,-769.2947443542
2350.5039639856,3731.8527540931,-0.1902520955,3664.5174175871,-705.7174182586
2390.3430142226,3832.0930530135,-0.1809519786,3769.5257595504,-689.6468045605
2430.1820644597,3702.466855064,-0.1836686861,3640.1923624531,-676.2103054415
2470.0211146967,3764.1366906005,-0.1815236005,3702.2911020128,-679.5333851119
2509.8601649338,3816.1940987768,-0.1834946322,3752.1280000906,-696.3281341977
2549.6992151708,3615.6452095377,-0.1838997289,3554.6783687682,-661.1746939082
2589.5382654078,3648.9283695488,-0.1853785601,3586.4096209035,-672.5654445394
2629.3773156449,3723.2622243827,-0.2158640175,3636.851614035,-797.49102127
2669.2163658819,3651.9417039212,-0.2075127236,3573.5943572331,-752.397221413
2709.055416119,3715.0274051173,-0.182568894,3653.2856520555,-674.4868903525
2748.894466356,3787.4737252724,-0.2007225144,3711.4317842846,-755.1366301742
2788.7335165931,3707.0384229412,-0.1977375554,3634.8013948128,-728.2531767384
2828.5725668301,3742.7974438255,-0.1791277814,3682.9107065098,-666.8593805162
2868.4116170671,3646.7211624285,-0.1969363503,3576.2323423672,-713.5386954542
2908.2506673042,3486.8079248282,-0.195468186,3420.4080949457,-677.2281511238
2948.0897175412,3711.3862872257,-0.1831889755,3649.2865190142,-676.0888071461
2987.9287677783,3645.2046102981,-0.2234801179,3554.5559405406,-807.8667690321
3027.7678180153,3524.3798635542,-0.2379303266,3425.0905438985,-830.6673153094
3067.6068682524,3807.970040252,-0.1958685416,3735.1578650429,-741.101579181
3107.4459184894,3707.797355349,-0.19169541,3639.8802618077,-706.4226129135
3147.2849687264,3618.231748357,-0.215076681,3534.867803365,-772.2114979412
3187.1240189635,3722.9875556945,-0.2125988158,3639.1677064717,-785.5537817551
3226.9630692005,3551.5278372707,-0.2153714694,3469.4771551995,-758.9981873872
3266.8021194376,3559.1226060808,-0.2083944074,3482.1186950456,-736.3444294141
3306.6411696746,3672.0215738898,-0.2069977306,3593.6325746937,-754.6836139816
3346.4802199117,3612.6728060086,-0.2161769057,3528.5865020074,-774.9078016931
3386.3192701487,3660.8064387,-0.2295443923,3564.7840797912,-832.9575295861
3426.1583203858,3703.7386039513,-0.1930262138,3634.9535558327,-710.4873632506
3465.9973706228,3609.3900732524,-0.1929637362,3542.40049793,-692.167185843
3505.8364208598,3734.0105381014,-0.2063863263,3654.7667439197,-765.1893531613
3545.6754710969,3648.4200747482,-0.1868562231,3584.912433824,-677.7697866085
3585.5145213339,3574.0800490117,-0.2297725161,3480.1469028792,-814.0182621558
3625.353571571,3689.1179232355,-0.1938354812,3620.0305172908,-710.6124861136
3665.192621808,3718.6326739567,-0.1915400057,3650.6271636843,-707.9196815942
3705.0316720451,3656.1680542076,-0.2330689302,3557.3131814168,-844.4452438887
3744.8707222821,3653.7006148345,-0.2064625726,3576.104072788,-749.0045683647
3784.7097725191,3697.8239520872,-0.1984409264,3625.2546255468,-728.9930593507
3824.5488227562,3594.1046380733,-0.2255062102,3503.1056589166,-803.6410217793
3864.3878729932,3710.7745675539,-0.1747149006,3654.2822439692,-645.0342414294
3904.2269232303,3632.975554823,-0.2134498985,3550.5285550891,-769.5832387974
3944.0659734673,3489.7230713402,-0.2440459415,3386.3166314149,-843.2240428538
3983.9050237044,3652.6897761464,-0.1994722033,3580.2616803669,-723.7878838864
4023.7440739414,3660.6675891265,-0.2229853355,3570.0353640622,-809.5274531644
4063.5831241785,3668.2681045317,-0.2221142224,3578.1529996586,-808.0915775819
4103.4221744155,3540.1662237675,-0.2247264288,3451.1491195277,-788.889502204
4143.2612246525,3558.3086013554,-0.2240818543,3469.345692311,-790.6962562978
4183.1002748896,3549.626316374,-0.2029959173,3476.7417808488,-715.6211114797
4222.9393251266,3637.9460985008,-0.2253538415,3545.9610015713,-812.9036787544
4262.7783753637,3565.828935946,-0.2339352902,3468.7018185714,-826.5855637916
4302.6174256007,3469.0471895056,-0.2098479105,3392.9453413457,-722.6412067248
4342.4564758378,3540.3176504961,-0.2364858988,3441.7810044562,-829.4531835965
4382.2955260748,3482.4463525818,-0.2104948593,3405.5805313533,-727.6357901294
4422.1345763118,3501.4356093097,-0.2143798755,3421.2825251806,-744.9008048293
4461.9736265489,3567.0726899399,-0.2450887391,3460.473565305,-865.5231245555
4501.8126767859,3552.0032393845,-0.2379887371,3451.8868042583,-837.3795454781
4541.651727023,3561.103985596,-0.217658119,3477.0827303939,-768.9975827167
4581.49077726,3504.322601901,-0.2339185851,3408.8843820775,-812.2709940793
4621.3298274971,3615.1780322083,-0.2055139612,3539.1010557252,-737.7505824643
4661.1688777341,3519.7814520957,-0.2240595381,3431.7992314606,-782.058505141
4701.0079279711,3454.7158712364,-0.2535275376,3344.2812781396,-866.5128294825
4740.8469782082,3610.8970804604,-0.214352245,3528.2594840423,-768.090319522
4780.6860284452,3546.99117656,-0.2330969211,3451.0652779576,-819.3258532907
4820.5250786823,3504.270595551,-0.2637388217,3383.1000935097,-913.5349824379
4860.3641289193,3658.4479068131,-0.2149250407,3574.2757416187,-780.2525294679
4900.2031791564,3533.1881194303,-0.2283422214,3441.4771312816,-799.7833720132
4940.0422293934,3444.6651699366,-0.26243138,3326.726936665,-893.6475937649
4979.8812796305,3498.4085534834,-0.2269237789,3408.7201899231,-787.076282133
5019.7203298675,3450.9302718071,-0.2422460215,3350.1687676748,-827.8218219948
5059.5593801045,3495.122152482,-0.259839317,3377.7953550377,-897.9851893299
5099.3984303416,3470.136202353,-0.2296618274,3379.0223458636,-789.9704102279
5139.2374805786,3475.2479743955,-0.2301978544,3383.5753449858,-792.9478976228
5179.0765308157,3517.7183247503,-0.2510549106,3407.4409986095,-873.8924723781
5218.9155810527,3474.8954115415,-0.2416545093,3373.9266416975,-831.5750943816
5258.7546312898,3439.2697210129,-0.2408801343,3339.972461562,-820.4633872903
5298.5936815268,3470.2743221812,-0.2451018752,3366.5568782792,-842.0799584966
5338.4327317638,3435.5592232139,-0.249757224,3328.9622613807,-849.162786816
5378.2717820009,3452.7965775578,-0.2491041009,3346.2214597646,-851.2380091407
5418.1108322379,3482.796126837,-0.2351918279,3386.9135571983,-811.5943673888
