Frequency26,Magnitude26,Phase26,Nyquist_Real26,Nyquist_Imag26
0,1620.1715903349,3.1415926536,-1620.1715903349,1.98407242380659E-013
39.839050237,6315.0639731981,0.3500540223,5932.0817866862,2165.7420579678
79.6781004741,9475.2074401084,-0.0869590846,9439.4048077127,-822.9173161478
119.5171507111,8916.404594942,-0.1649823052,8795.3310694666,-1464.3846076695
159.3562009482,7141.6077534275,-0.0024188294,7141.586861608,-17.2743140099
199.1952511852,7782.6231570397,-0.2057051683,7618.5436072945,-1589.6592428074
239.0343014223,7378.2251435794,-0.242852706,7161.7179716752,-1774.2609626354
278.8733516593,7296.8480064469,-0.1223611969,7242.2909656755,-890.6247232605
318.7124018963,6844.965650905,-0.2226917434,6675.9394674641,-1511.74964489
358.5514521334,6652.8735800361,-0.2422326648,6458.6418983321,-1595.8294711689
398.3905023704,7495.3076770563,-0.2367982974,7286.143981791,-1758.3353065754
438.2295526075,6383.0816377033,-0.2348494067,6207.8621843781,-1485.3209395122
478.0686028445,6178.9533965867,-0.2277334829,6019.4165804158,-1395.0229778056
517.9076530816,6710.8762903779,-0.2989087149,6413.3054124532,-1976.2019814168
557.7467033186,6058.3222736951,-0.2069490139,5929.0520345028,-1244.8336210547
597.5857535557,5898.7919203779,-0.2356957183,5735.7027871276,-1377.4830879735
637.4248037927,6028.7277378364,-0.2613897153,5823.9425652007,-1557.9637782059
677.2638540297,5829.7939955883,-0.2038101128,5709.131912064,-1179.9622204331
717.1029042668,5796.2066603517,-0.2530226736,5611.6564555974,-1450.9732850254
756.9419545038,5758.1230434962,-0.2318794789,5604.013770391,-1323.2575884193
796.7810047409,5627.6577032225,-0.1806427038,5536.0868578557,-1011.0754308735
836.6200549779,5707.3557383449,-0.2597024287,5515.9677544579,-1465.6088345118
876.459105215,5615.5305751364,-0.2521588639,5437.9453323695,-1401.0475375419
916.298155452,5660.3801845656,-0.1817972553,5567.0990557906,-1023.3825955324
956.137205689,5598.9804234495,-0.2378206683,5441.3898443097,-1319.0369003231
995.9762559261,5537.9144271884,-0.2750302504,5329.7828938656,-1503.9649288193
1035.8153061631,5777.5571370198,-0.2328887094,5621.5848911066,-1333.3978339604
1075.6543564002,5417.3896352116,-0.2370006216,5265.9549845252,-1271.9388981598
1115.4934066372,5305.3345206283,-0.277443195,5102.452606344,-1453.1179497149
1155.3324568743,5889.8148299517,-0.2380854238,5723.6707756439,-1389.0686027545
1195.1715071113,5510.7135017828,-0.2404045052,5352.2349891063,-1312.0761868571
1235.0105573484,5277.3838741113,-0.2686137485,5088.1354479481,-1400.5920955311
1274.8496075854,5527.2712620305,-0.244822641,5362.4498529007,-1339.7235458081
1314.6886578224,5426.3468439506,-0.2547177573,5251.2627870359,-1367.2890010329
1354.5277080595,5127.580307066,-0.2389498094,4981.8907381951,-1213.608041378
1394.3667582965,5318.468527939,-0.2574462613,5143.1895836777,-1354.1448921838
1434.2058085336,5237.0231365244,-0.2329960753,5095.5134723871,-1209.1955115753
1474.0448587706,5004.2356293866,-0.2277138701,4875.0514688494,-1129.7112066768
1513.8839090077,5316.9671552261,-0.2814444782,5107.7723910127,-1476.7535106991
1553.7229592447,5210.3792962456,-0.2376296998,5063.9607200063,-1226.5211930405
1593.5620094818,4973.880857092,-0.2313975163,4841.3112246832,-1140.6999633132
1633.4010597188,5320.0204707957,-0.2953416943,5089.6781735589,-1548.4811588404
