V_7,I_7
-0.0025781194,1.8509072107358E-006
-0.0029003843,2.17317213741591E-006
-0.0006445299,-4.04947273255507E-007
-0.0061230336,5.07355648199819E-006
-0.0035449142,1.52864228415468E-006
-0.0019335896,8.84112431289255E-007
-0.0077343582,6.362616193284E-006
-0.0019335896,-7.27212199144832E-007
0.0012890597,-3.94986145261822E-006
0.0012890597,-3.62759652771371E-006
-0.0022558545,-8.26823472674768E-008
0.0070898283,-8.46157039098276E-006
0.0012890597,-2.01627190171589E-006
0.0035449142,-4.27212637742447E-006
0.0048339739,-5.5611860756677E-006
0.0058007687,-5.88345099998327E-006
0.0051562388,-4.91665622674236E-006
0.004511709,-4.27212637742447E-006
-0.0009667948,8.84112431289255E-007
0.0006445299,-1.04947712493549E-006
-0.013535127,1.31301797037297E-005
0,-8.26823472674768E-008
-0.004189444,3.46223184512707E-006
-0.0029003843,1.8509072107358E-006
-0.0012890597,1.20637735767251E-006
-0.0051562388,0.000004429
-0.0016113246,2.395825788193E-007
0.0022558545,-3.62759652771371E-006
-0.0032226493,1.8509072107358E-006
-0.0048339739,2.81770199107327E-006
-0.0022558545,1.20637735767251E-006
-0.0029003843,1.52864228415468E-006
-0.0006445299,-7.27212199144832E-007
0.0035449142,-5.23892115125408E-006
0.0019335896,-2.98306667760976E-006
-0.0019335896,2.395825788193E-007
0.0009667948,-0.000001694
0.0051562388,-6.85024577234206E-006
0.0054785037,-0.000006528
0.0032226493,-3.62759652771371E-006
0.0009667948,-1.04947712493549E-006
0.0022558545,-2.33853682711229E-006
-0.0003222649,-4.04947273255507E-007
0.0032226493,-2.66080175241024E-006
0.0032226493,-2.98306667760976E-006
0.0032226493,-3.62759652771371E-006
-0.0125683322,1.1518855054383E-005
-0.0016113246,8.84112431289255E-007
-0.0038671791,2.49543706419505E-006
-0.0061230336,4.75129155442533E-006
-0.0051562388,3.46223184512707E-006
-0.0035449142,1.8509072107358E-006
-0.0029003843,1.20637735767251E-006
0.0025781194,-4.27212637742447E-006
0.0009667948,-2.33853682711229E-006
0.0038671791,-5.23892115125408E-006
0.0019335896,-2.98306667760976E-006
0.0035449142,-3.94986145261822E-006
-0.0019335896,1.20637735767251E-006
0.0009667948,-0.000001694
0.0022558545,-2.66080175241024E-006
0.0048339739,-4.27212637742447E-006
-0.0016113246,2.49543706419505E-006
0.0006445299,5.61847505004863E-007
0.0032226493,-2.01627190171589E-006
-0.0006445299,1.52864228415468E-006
0.0019335896,-4.04947273255507E-007
0.0009667948,8.84112431289255E-007
0.0038671791,-1.37174205062753E-006
0,2.17317213741591E-006
0.0025781194,2.395825788193E-007
0.0083788881,-5.5611860756677E-006
0.0006445299,5.61847505004863E-007
-0.0032226493,6.362616193284E-006
-0.0003222649,0.00000314
-0.0022558545,6.04035126531331E-006
0,3.46223184512707E-006
0.0077343582,-2.98306667760976E-006
0.0051562388,2.395825788193E-007
0.0035449142,1.8509072107358E-006
0.0041894441,1.8509072107358E-006
0.0080566232,-4.04947273255507E-007
0.008701153,-7.27212199144832E-007
0.0099902127,-1.37174205062753E-006
0.0116015374,-2.33853682711229E-006
0.0125683322,-1.37174205062753E-006
0.0087011531,2.81770199107327E-006
0.0157909815,-2.98306667760976E-006
0.0157909815,-2.33853682711229E-006
0.0096679479,0.000004429
0.0077343583,6.68488112135425E-006
0.0070898285,8.29620576320034E-006
0.009345683,6.04035126531331E-006
0.0103124777,6.04035126531331E-006
0.0112792725,5.71808633744214E-006
0.0145019218,0.00000314
0.0206249554,-1.37174205062753E-006
0.0228808099,-2.98306667760976E-006
0.0135351271,7.65167590616278E-006
0.0167577764,5.39582140967045E-006
0.0199804257,3.46223184512707E-006
0.0235253399,1.20637735767251E-006
0.0209472205,5.07355648199819E-006
0.0228808101,4.10676169957765E-006
0.0241698698,4.10676169957765E-006
0.0277147841,1.8509072107358E-006
0.0241698699,6.68488112135425E-006
0.0277147841,3.78449677230274E-006
0.028359314,0.000004429
0.0293261088,5.71808633744214E-006
0.033193288,2.49543706419505E-006
0.0380272619,-1.04947712493549E-006
0.0370604672,2.17317213741591E-006
0.0370604673,0.00000314
0.0377049972,3.78449677230274E-006
0.0357714077,7.3294109777936E-006
0.0360936727,8.61847069186881E-006
0.0412499115,0.000004429
0.039316322,7.65167590616278E-006
