Frequency17,Magnitude17,Phase17,Nyquist_Real17,Nyquist_Imag17
0,10374.2897090937,-3.1415926536,-10374.2897090937,-1.61403572000545E-012
39.839050237,68749.0873048098,-0.4612862502,61563.4827556145,-30600.2384997817
79.6781004741,75578.8172081462,0.9776537203,42246.2605354998,62669.0600005223
119.5171507111,94433.1694881913,0.4768149457,83900.2083045289,43340.2647204897
159.3562009482,101903.769666788,0.0609685797,101714.431626794,6209.0797337569
199.1952511852,132361.88940742,-0.0899385516,131826.916273881,-11888.3940556011
239.0343014223,210280.585144741,-0.344824669,197902.36267006,-71081.4978628264
278.8733516593,150266.688922874,-0.3537383233,140962.820051254,-52053.4452562126
318.7124018963,100096.613103073,-0.0837009461,99746.1869137438,-8368.4019307637
358.5514521334,73409.8773687054,-0.6989844165,56194.9711251111,-47234.8951045336
398.3905023704,103048.156160876,-0.3769300256,95814.0698647215,-37928.7029057758
438.2295526075,99018.5359313385,-0.8576528327,64779.3572798886,-74888.6194851416
478.0686028445,96888.8963913515,0.0746041336,96619.3904432272,7221.6088452125
517.9076530816,116301.810187536,-0.6436822009,93028.809822164,-69797.934037974
557.7467033186,72468.2999398051,-0.4711250473,64573.4733040754,-32892.5681820896
597.5857535557,63390.0714677456,-0.8646553594,41133.9683399997,-48231.7095829061
637.4248037927,68392.6854130523,-0.5603626666,57932.8730566627,-36350.2632371396
677.2638540297,90639.891971024,-0.6941379195,69666.3176840671,-57984.4306418675
717.1029042668,120903.330414758,-0.7315320595,89970.4363020805,-80764.6946195758
756.9419545038,58137.631850838,-0.6228982134,47218.8658253931,-33917.0008607349
796.7810047409,121240.673833328,-0.8786917422,77370.8179368614,-93343.7599593061
836.6200549779,41106.9850528658,-0.8836566569,26075.3347638704,-31778.3123700523
876.459105215,93067.1994594694,-0.8938809505,58296.5042629318,-72546.6829424381
916.298155452,47121.2566614655,-1.0008808955,25424.7852176367,-39673.5822178027
956.137205689,121488.720483721,-0.8655632046,78750.3687834096,-92508.8569881219
995.9762559261,60980.9900747218,-1.025831187,31611.8305767144,-52147.6108568976
1035.8153061631,67834.5863438928,-0.919007406,41149.1090790958,-53928.489005754
1075.6543564002,42525.6706823267,-0.828120512,28758.4738619981,-31327.0306302796
1115.4934066372,55891.9624447645,-0.9077675487,34401.8800030499,-44050.2226802852
1155.3324568743,46538.3650481986,-1.1473853644,19121.3384394831,-42428.6912082159
1195.1715071113,45731.0834177947,-1.3341375702,10721.9190759526,-44456.4105826598
1235.0105573484,49431.6728780932,-0.8182907327,33785.0621875571,-36084.0665184748
1274.8496075854,58716.6185323197,-1.138206058,24615.4078758785,-53307.8135639991
1314.6886578224,33021.9961950268,-0.8128828565,22699.5696557101,-23982.9474867024
1354.5277080595,49595.575375554,-1.2565398016,15330.4631341114,-47166.7043254658
1394.3667582965,37367.6445951035,-1.0077084119,19946.8454307971,-31598.4844564713
1434.2058085336,47816.5880376078,-1.3694480619,9562.8652237072,-46850.589113388
1474.0448587706,41848.169627904,-1.1008861143,18949.1119993242,-37312.2025032414
1513.8839090077,52161.7630999122,-1.2113161653,18349.8651311052,-48827.5739655536
1553.7229592447,43077.3567631895,-0.9741465005,24204.0593416353,-35634.564359477
1593.5620094818,29907.6161205674,-1.1565492594,12037.8392717448,-27378.0190606052
1633.4010597188,38808.6478756604,-1.1770814894,14887.838335317,-35839.4115414646
1673.2401099558,29285.2140958261,-1.3574124471,6201.6782164511,-28621.0229016709
1713.0791601929,47446.096100881,-1.0075652144,25332.466925793,-40117.3049277695
1752.9182104299,33697.2503028358,-1.3192254767,8388.1105929273,-32636.5482037054
1792.757260667,35948.5997466672,-0.870065471,23178.8124866666,-27478.0726298995
1832.596310904,30847.709221538,-1.2501006782,9724.0252424235,-29274.9807395542
1872.4353611411,27713.3737926046,-1.215548607,9639.3385073979,-25982.9605724294
1912.2744113781,26904.1823429868,-1.442068072,3453.7712465753,-26681.5758852623
1952.1134616151,34698.1356166606,-1.2792190475,9974.4401183226,-33233.584814133
1991.9525118522,31576.6038944988,-1.2261307869,10669.1631135846,-29719.5368733398
2031.7915620892,35035.4480633313,-1.1025542742,15812.1373267108,-31264.3396565419
2071.6306123263,25552.9066137415,-1.2048029259,9144.7995421012,-23860.5045576447
2111.4696625633,32187.9853714764,-1.2094182497,11380.5011538496,-30108.9786568991
2151.3087128004,22211.595094509,-1.3359637737,5168.1970065076,-21601.9604745575
2191.1477630374,33220.4619347853,-1.1931599889,12249.1944273206,-30879.707366525
2230.9868132744,25592.6039062447,-1.2697337676,7589.1064137923,-24441.498287586
2270.8258635115,30903.095671664,-1.0532150022,15290.224826199,-26855.3597417035
2310.6649137485,24294.3637179872,-1.3518663523,5276.377778153,-23714.4670191861
2350.5039639856,25262.1755514687,-1.2999152879,6759.6643708085,-24341.0034958965
2390.3430142226,22512.0364298255,-1.3608384877,4691.9285790521,-22017.6654172703
2430.1820644597,27248.9617769721,-1.3546150556,5844.9391766421,-26614.7065350013
2470.0211146967,24867.9536449326,-1.2159709635,8639.7888921236,-23318.8585995554
2509.8601649338,26596.4474397204,-1.2453611045,8503.4479411866,-25200.4442326984
2549.6992151708,19563.3814468707,-1.2606812579,5970.1222627315,-18630.1780400458
2589.5382654078,23091.7926130798,-1.358343816,4869.0869409294,-22572.6134607217
2629.3773156449,18373.7605559147,-1.3774837104,3529.7988708675,-18031.5167664096
2669.2163658819,24293.2344760813,-1.170409758,9468.880082027,-22371.8919920077
2709.055416119,23056.8263409911,-1.3538593454,4962.737744628,-22516.4045752573
2748.894466356,22925.0955012724,-1.2002200386,8302.3843431757,-21368.9124187604
2788.7335165931,21839.0083660428,-1.3221253616,5374.92988067,-21167.2486447807
2828.5725668301,19035.663224912,-1.3437083834,4285.7118574618,-18546.9444461097
2868.4116170671,20280.2267937383,-1.3349029672,4739.7262288357,-19718.5849918585
2908.2506673042,23055.6907262834,-1.3501304004,5046.4169183059,-22496.6342183152
2948.0897175412,18575.2136595711,-1.3025228849,4923.6767811193,-17910.7780248035
2987.9287677783,19769.9257371925,-1.3251928728,4806.8936256246,-19176.6456223719
3027.7678180153,16373.2055315365,-1.387548259,2983.5945165807,-16099.0690146532
3067.6068682524,19214.8826731131,-1.311014339,4935.72424061,-18570.1465358289
3107.4459184894,16747.8194596211,-1.4218303965,2485.6375821608,-16562.3386773189
3147.2849687264,18467.7561417621,-1.2719643823,5436.9834821814,-17649.2840513738
3187.1240189635,19556.3845972756,-1.3229936538,4796.6794473278,-18959.0095942837
3226.9630692005,17765.2628831873,-1.286446994,4983.7419849564,-17051.8879053357
3266.8021194376,16157.9089212726,-1.348028052,3569.7722435245,-15758.6403867054
3306.6411696746,16349.034232443,-1.4241493311,2388.9526798427,-16173.5532715315
3346.4802199117,16473.0451152357,-1.3765250979,3180.146470572,-16163.1644115346
3386.3192701487,18029.1746149717,-1.3247808216,4390.8500487864,-17486.3253185514
3426.1583203858,15479.049447776,-1.3263197849,3746.6801636935,-15018.7669120231
3465.9973706228,16130.3660784279,-1.3452413272,3607.5134362358,-15721.7860509382
3505.8364208598,14997.5817883925,-1.4326556697,2065.1928589192,-14854.7109684097
3545.6754710969,14780.9879029677,-1.3502526245,3233.4916994957,-14422.9724681486
3585.5145213339,15830.770304089,-1.4159093755,2442.1876833463,-15641.2597875023
3625.353571571,14706.8511769078,-1.3724750009,2897.6002828457,-14418.577743334
3665.192621808,15945.9821467553,-1.3570466292,3382.5533570407,-15583.0895335749
3705.0316720451,14397.7871806477,-1.3464750082,3202.7119713305,-14037.0549520874
3744.8707222821,14447.378540847,-1.3674406085,2917.7497098867,-14149.6813862709
3784.7097725191,14773.755839291,-1.3955967687,2575.1342562325,-14547.5958550327
3824.5488227562,14137.1661884458,-1.4171948275,2162.9611766704,-13970.7217704724
3864.3878729932,13945.0564364471,-1.355837214,2974.5848793647,-13624.1125880239
3904.2269232303,14172.9179699745,-1.4094471098,2276.8799097838,-13988.832033449
3944.0659734673,14341.1618686067,-1.3419660413,3253.1270178772,-13967.3221609275
3983.9050237044,13482.1028020291,-1.4013870227,2273.0844019024,-13289.1001676679
4023.7440739414,13566.8837835127,-1.3597795431,2841.6413016422,-13265.9492803244
4063.5831241785,13536.0834216235,-1.4633689122,1451.3510934939,-13458.0509138792
4103.4221744155,13614.4477619516,-1.4146024236,2117.8577635793,-13448.7124423179
4143.2612246525,13326.7172146781,-1.416170091,2052.4584485903,-13167.7183307059
4183.1002748896,12784.9234774744,-1.3574997025,2706.3504676685,-12495.196495895
4222.9393251266,12537.8233532366,-1.3958254587,2182.5774002518,-12346.3909839627
4262.7783753637,12781.1294643367,-1.4257389178,1847.5024998922,-12646.8970461939
4302.6174256007,12837.7871483815,-1.4445733374,1616.1244658975,-12735.6554828511
4342.4564758378,12600.2553504495,-1.3989307641,2154.9047898179,-12414.6212283481
4382.2955260748,11733.0407975372,-1.3730081407,2305.5556774086,-11504.2887383376
4422.1345763118,11879.1251990134,-1.3408723755,2707.2939347682,-11566.5109278729
4461.9736265489,11661.0782060796,-1.431835585,1615.2219966371,-11548.671041721
4501.8126767859,11674.7555093961,-1.4049299586,1927.5823484173,-11514.5274542313
4541.651727023,12712.5223119486,-1.4798095189,1155.0765485522,-12659.937665675
4581.49077726,10915.1824005366,-1.3977189881,1879.7529120661,-10752.1037860766
4621.3298274971,11565.8020337417,-1.3845685245,2141.4457887158,-11365.8253821575
4661.1688777341,10086.577397731,-1.3847376868,1865.8857521285,-9912.4928227173
4701.0079279711,11413.7615114745,-1.361049112,2376.4896616979,-11163.6127095426
4740.8469782082,11358.2445886995,-1.4147876346,1764.8056547938,-11220.3021856601
4780.6860284452,11595.6747191043,-1.3936019998,2043.9525219985,-11414.1110157161
4820.5250786823,10752.0001754,-1.3927907713,1903.824383159,-10582.1056737254
4860.3641289193,10972.5482590378,-1.4605578698,1207.1483367756,-10905.9437092776
4900.2031791564,9460.6992313641,-1.4081861582,1531.6350830492,-9335.8943823667
4940.0422293934,11037.8101939768,-1.39176781,1965.5437174659,-10861.394559309
4979.8812796305,10002.5372182186,-1.449876871,1206.5560545005,-9929.5001530388
5019.7203298675,11682.2838060505,-1.3565905437,2483.3197739536,-11415.2914034378
5059.5593801045,10748.7029213129,-1.4826467082,946.2674783983,-10706.969335436
