V_13,I_13
-0.0035449142,0.000004429
-0.0016113246,2.17317213741591E-006
-0.0022558545,2.17317213741591E-006
0.0019335896,-7.27212199144832E-007
0.0035449142,-2.33853682711229E-006
0.0061230336,-5.5611860756677E-006
0.0029003843,-2.66080175241024E-006
0.0054785037,-5.23892115125408E-006
0.0035449142,-3.30533160271091E-006
0.0070898284,-0.000006528
0.0022558545,-2.98306667760976E-006
0.0009667948,-1.04947712493549E-006
-0.0035449142,2.81770199107327E-006
-0.0025781194,1.52864228415468E-006
-0.0012890597,2.395825788193E-007
-0.0022558545,1.8509072107358E-006
0.0006445299,-0.000001694
-0.0006445299,-4.04947273255507E-007
-0.0099902127,8.61847069186881E-006
-0.0009667948,8.84112431289255E-007
0.0016113246,-0.000001694
-0.0003222649,2.395825788193E-007
-0.0009667948,5.61847505004863E-007
-0.0003222649,5.61847505004863E-007
0,2.395825788193E-007
-0.0012890597,1.52864228415468E-006
0.004511709,-3.94986145261822E-006
0.0009667948,-8.26823472674768E-008
0.0003222649,-8.26823472674768E-008
-0.0022558545,0.00000314
0.0035449142,-2.66080175241024E-006
0.008701153,-8.46157039098276E-006
0.0012890597,-2.01627190171589E-006
-0.0035449142,0.00000314
0.0061230336,-6.20571592420083E-006
0.0051562388,-6.20571592420083E-006
0.0003222649,-7.27212199144832E-007
0.0080566231,-0.000007817
0.0035449142,-3.62759652771371E-006
-0.0003222649,-8.26823472674768E-008
-0.0029003843,2.81770199107327E-006
-0.0003222649,-4.04947273255507E-007
0.0003222649,-8.26823472674768E-008
-0.0016113246,1.52864228415468E-006
0.0022558545,-2.01627190171589E-006
0.0003222649,2.395825788193E-007
0.0025781194,-0.000001694
-0.0006445299,1.52864228415468E-006
0.0051562388,-4.5943913021325E-006
0.004189444,-3.62759652771371E-006
0.004189444,-3.62759652771371E-006
0.0058007687,-5.23892115125408E-006
0.0035449142,-2.98306667760976E-006
0.0025781194,-2.66080175241024E-006
0.0048339739,-4.91665622674236E-006
0.0061230336,-6.20571592420083E-006
0.0022558545,-2.01627190171589E-006
0.0016113246,-0.000001694
0.0003222649,-8.26823472674768E-008
-0.0016113246,1.20637735767251E-006
-0.0022558545,2.49543706419505E-006
0.0025781194,-2.01627190171589E-006
0.0009667948,-4.04947273255507E-007
-0.0070898284,7.3294109777936E-006
0.0058007687,-4.91665622674236E-006
0.0019335896,-4.04947273255507E-007
0.0019335896,-1.04947712493549E-006
0.0035449142,-2.01627190171589E-006
0.0109570075,-8.46157039098276E-006
-0.0019335896,0.000004429
0.0019335896,8.84112431289255E-007
0.0035449142,2.395825788193E-007
0.0035449142,2.395825788193E-007
0.0019335896,1.8509072107358E-006
0.004189444,2.395825788193E-007
0.0012890597,3.78449677230274E-006
0.0058007687,-8.26823472674768E-008
0.0070898284,-1.04947712493549E-006
0.008701153,-2.33853682711229E-006
0.004511709,2.17317213741591E-006
0.0067675635,5.61847505004863E-007
0.004511709,3.46223184512707E-006
0.0080566232,-8.26823472674768E-008
0.008701153,-8.26823472674768E-008
0.0112792725,-0.000001694
0.0116015374,-0.000001694
0.0106347426,-8.26823472674768E-008
0.0087011531,2.81770199107327E-006
0.0093456829,2.81770199107327E-006
0.0093456829,3.46223184512707E-006
0.013535127,1.52864228415468E-006
0.0096679479,5.71808633744214E-006
0.0099902128,6.362616193284E-006
0.0154687166,2.17317213741591E-006
0.0125683323,5.39582140967045E-006
0.0199804256,-7.27212199144832E-007
0.0222362801,-2.33853682711229E-006
0.0151464517,5.71808633744214E-006
0.018369101,0.00000314
0.02288081,-8.26823472674768E-008
0.0222362802,1.52864228415468E-006
0.0235253399,8.84112431289255E-007
0.0209472205,0.000004429
0.0209472205,6.362616193284E-006
0.0215917504,5.07355648199819E-006
0.0244921348,0.000004429
0.0244921348,6.04035126531331E-006
0.032548758,-1.37174205062753E-006
0.032871023,-8.26823472674768E-008
0.023847605,9.58526547847345E-006
0.0267479894,7.3294109777936E-006
0.0267479895,9.90753040754155E-006
0.0306151687,7.97394083463168E-006
0.0325487583,7.3294109777936E-006
0.0312596986,9.58526547847345E-006
0.0315819636,1.05520602659778E-005
0.0364159376,7.97394083463168E-006
0.0431835011,2.49543706419505E-006
0.0470506803,-4.04947273255507E-007
0.0428612363,5.39582140967045E-006
0.0438280311,5.71808633744214E-006
0.0451170909,6.04035126531331E-006
0.0467284156,5.71808633744214E-006
0.0528514493,1.20637735767251E-006
0.0512401247,0.000004429
0.0557518338,1.8509072107358E-006
0.0486620055,1.02297953367097E-005
0.051240125,9.58526547847345E-006
0.0512401251,1.1518855054383E-005
0.0554295693,0.000009263
0.0609080731,5.07355648199819E-006
0.0580076889,9.90753040754155E-006
0.0605858084,0.000009263
0.0589744839,1.28079147736597E-005
0.0628416632,1.05520602659778E-005
0.0696092268,5.07355648199819E-006
0.0712205516,6.04035126531331E-006
0.0696092271,9.58526547847345E-006
0.074765466,6.04035126531331E-006
0.0760545259,7.0071460495241E-006
0.0737986716,1.11965901248144E-005
0.077343586,1.05520602659778E-005
0.0805662354,8.61847069186881E-006
0.0770213213,0.000014097
0.0831443552,1.05520602659778E-005
0.0834666203,1.248564984369E-005
0.0918455087,6.04035126531331E-006
0.0931345686,7.3294109777936E-006
0.0944236284,7.3294109777936E-006
0.0963572183,7.97394083463168E-006
0.1002243976,6.04035126531331E-006
0.0976462784,1.05520602659778E-005
0.1037693122,6.68488112135425E-006
0.1066696969,6.362616193284E-006
0.0950681596,0.00002022
0.103769313,0.000014097
0.1073142275,1.31301797037297E-005
0.1011911941,2.11868029882207E-005
0.1105368774,1.44192394250143E-005
0.1173044413,1.11965901248144E-005
0.1185935014,1.28079147736597E-005
0.1202048262,1.28079147736597E-005
0.123427476,1.31301797037297E-005
0.1260055957,1.248564984369E-005
0.1359958088,4.75129155442533E-006
0.1327731599,1.0874325195346E-005
0.1334176901,1.248564984369E-005
0.1340622202,0.000014097
0.1392184596,1.21633849138207E-005
0.1353512807,1.79641536668524E-005
0.1398629902,1.66750939411361E-005
