V_34,I_34
0.0509178587,-1.71627232895702E-005
0.0547850377,-2.16744321721772E-005
0.0522069183,-1.97408426533709E-005
0.0464061498,-1.36178091542465E-005
0.0560740974,-2.39302866064163E-005
0.049306534,-0.000017485
0.0547850377,-0.000022319
0.0515623885,-1.97408426533709E-005
0.0528514482,-2.10299023329596E-005
0.0467284147,-1.42623389979043E-005
0.0541405078,-2.1996697091642E-005
0.0447948252,-1.23287494657659E-005
0.0486620042,-1.5551398684057E-005
0.0464061498,-1.42623389979043E-005
0.0441502953,-0.000011362
0.0489842692,-1.5873663605353E-005
0.0493065341,-1.68404583686609E-005
0.0486620043,-1.52291337626641E-005
0.0486620042,-1.5551398684057E-005
0.0528514482,-1.94185777332332E-005
0.0522069184,-1.94185777332332E-005
0.0489842691,-1.71627232895702E-005
0.0525291833,-2.00631075734124E-005
0.0551073026,-2.32857567685416E-005
0.0518846534,-1.97408426533709E-005
0.0531737131,-2.07076374132067E-005
0.049306534,-1.78072531310991E-005
0.0473729445,-1.52291337626641E-005
0.0489842691,-1.68404583686609E-005
0.0493065341,-1.68404583686609E-005
0.0483397393,-1.5873663605353E-005
0.0483397393,-1.5551398684057E-005
0.0522069184,-1.94185777332332E-005
0.0473729445,-1.49068688411744E-005
0.0467284147,-1.39400740761239E-005
0.0493065341,-1.6518193447655E-005
0.0486620042,-1.5551398684057E-005
0.0480174744,-1.52291337626641E-005
0.0489842691,-1.6518193447655E-005
0.0499510639,-1.71627232895702E-005
0.0528514482,-2.00631075734124E-005
0.0493065341,-1.6518193447655E-005
0.0476952095,-1.52291337626641E-005
0.0493065341,-1.61959285265524E-005
0.0499510639,-1.68404583686609E-005
0.0502733289,-1.71627232895702E-005
0.0560740973,-2.42525515252101E-005
0.0551073026,-2.32857567685416E-005
0.0505955937,-0.000018774
0.0499510639,-1.78072531310991E-005
0.049306534,-0.000017485
0.049306534,-0.000017485
0.0518846534,-1.94185777332332E-005
0.049306534,-0.000017485
0.0464061498,-1.42623389979043E-005
0.0476952095,-1.52291337626641E-005
0.0473729445,-1.52291337626641E-005
0.0464061498,-1.39400740761239E-005
0.0457616199,-1.29732793102004E-005
0.0470506796,-1.39400740761239E-005
0.0505955938,-1.71627232895702E-005
0.0509178588,-1.6518193447655E-005
0.049951064,-1.61959285265524E-005
0.0554295676,-2.10299023329596E-005
0.0525291834,-0.000017485
0.0515623886,-1.71627232895702E-005
0.0560740975,-2.13521672526165E-005
0.0538182431,-1.81295180517188E-005
0.0554295677,-1.90963128129991E-005
0.0534959782,-1.78072531310991E-005
0.0541405081,-1.78072531310991E-005
0.0547850379,-1.8451782972242E-005
0.0528514484,-1.5551398684057E-005
0.0551073029,-1.81295180517188E-005
0.0551073029,-1.78072531310991E-005
0.0567186275,-1.8451782972242E-005
0.0534959783,-1.52291337626641E-005
0.0534959783,-1.49068688411744E-005
0.0557518328,-1.61959285265524E-005
