V_18,I_18
0.0215917501,-7.49477562009173E-006
0.0251366643,-1.03951599301283E-005
0.0193358956,-5.5611860756677E-006
0.0203026904,-6.85024577234206E-006
0.0209472203,-7.49477562009173E-006
0.0203026904,-7.49477562009173E-006
0.0193358956,-0.000006528
0.0264257239,-1.42623389979043E-005
0.013535127,-4.04947273255507E-007
0.0183691008,-6.20571592420083E-006
0.021914015,-9.75063008413668E-006
0.0244921344,-1.20064845434029E-005
0.0244921344,-1.10396897757302E-005
0.0228808098,-1.00728950071813E-005
0.0167577762,-3.30533160271091E-006
0.0254589292,-1.16842196209426E-005
0.0228808098,-9.42836516099459E-006
0.0241698695,-1.03951599301283E-005
0.0257811941,-0.000012651
0.0228808098,-9.10610023775493E-006
0.0251366643,-1.0717424852978E-005
0.0251366643,-1.10396897757302E-005
0.0235253396,-1.00728950071813E-005
0.0232030747,-9.42836516099459E-006
0.0087011531,5.07355648199819E-006
0.0238476046,-1.00728950071813E-005
0.0183691009,-4.5943913021325E-006
0.021914015,-0.000007817
0.0199804255,-0.000006528
0.0138573919,-1.37174205062753E-006
0.0112792725,1.20637735767251E-006
0.0112792725,5.61847505004863E-007
0.0099902128,8.84112431289255E-007
0.0164355113,-4.91665622674236E-006
0.0190136307,-7.49477562009173E-006
0.0238476046,-1.03951599301283E-005
0.0235253396,-1.03951599301283E-005
0.0212694852,-0.000007817
0.0254589292,-1.20064845434029E-005
0.0235253397,-9.42836516099459E-006
0.026103459,-1.3295544232272E-005
0.0315819627,-0.000017485
0.0261034591,-0.000011362
0.021914015,-0.000007817
0.0241698695,-9.42836516099459E-006
0.0225585449,-8.46157039098276E-006
0.0267479889,-1.29732793102004E-005
0.0212694852,-7.17251069626582E-006
0.0193358956,-5.23892115125408E-006
0.0203026904,-6.85024577234206E-006
0.0119238023,1.20637735767251E-006
0.0122460673,-7.27212199144832E-007
0.0215917501,-8.78383531441767E-006
0.0174023061,-4.5943913021325E-006
0.017724571,-4.5943913021325E-006
0.0164355113,-3.94986145261822E-006
0.0148241867,-2.33853682711229E-006
0.0209472202,-8.13930546745016E-006
0.0286815784,-1.52291337626641E-005
0.0212694852,-7.17251069626582E-006
0.0209472203,-6.85024577234206E-006
0.0248143994,-1.00728950071813E-005
0.0290038434,-1.39400740761239E-005
0.0296483732,-1.36178091542465E-005
0.0302929031,-1.36178091542465E-005
0.0296483733,-1.20064845434029E-005
0.0273925188,-1.00728950071813E-005
0.0373827314,-1.97408426533709E-005
0.0215917502,-3.62759652771371E-006
0.0238476047,-6.20571592420083E-006
0.0209472203,-3.62759652771371E-006
0.0167577763,-8.26823472674768E-008
0.0154687166,1.20637735767251E-006
0.0212694852,-4.27212637742447E-006
0.0251366643,-0.000007817
0.0132128621,5.07355648199819E-006
0.0299706382,-1.0717424852978E-005
0.0261034592,-4.91665622674236E-006
0.0280370488,-7.17251069626582E-006
0.0309374331,-8.78383531441767E-006
0.0309374331,-8.13930546745016E-006
0.0309374331,-7.49477562009173E-006
0.0306151682,-6.85024577234206E-006
0.0328710227,-0.000007817
0.0290038436,-3.62759652771371E-006
0.0331932877,-7.49477562009173E-006
0.0331932877,-6.20571592420083E-006
0.0344823475,-6.20571592420083E-006
0.0383495266,-9.10610023775493E-006
0.0425389706,-1.20064845434029E-005
0.0393163214,-0.000007817
0.0393163215,-7.17251069626582E-006
0.0418944409,-8.13930546745016E-006
0.0389940566,-4.27212637742447E-006
0.0344823476,-4.04947273255507E-007
0.0344823477,8.84112431289255E-007
0.0360936723,-4.04947273255507E-007
0.0406053813,-4.27212637742447E-006
0.0380272619,-7.27212199144832E-007
0.0393163217,-1.04947712493549E-006
0.0431835008,-4.27212637742447E-006
0.0435057658,-4.27212637742447E-006
0.042861236,-1.04947712493549E-006
0.0467284152,-2.98306667760976E-006
0.0528514488,-8.13930546745016E-006
0.0528514489,-6.85024577234206E-006
0.0580076878,-9.10610023775493E-006
0.0515623894,-2.01627190171589E-006
0.0538182439,-2.66080175241024E-006
0.0544627738,-2.33853682711229E-006
0.0576854231,-4.27212637742447E-006
0.0596190128,-4.5943913021325E-006
0.0618748673,-5.88345099998327E-006
0.0609080726,-3.94986145261822E-006
0.063808457,-5.23892115125408E-006
0.064452987,-3.62759652771371E-006
0.0657420468,-3.62759652771371E-006
0.0670311065,-4.5943913021325E-006
0.0667088417,-2.33853682711229E-006
0.0683201665,-2.33853682711229E-006
0.0721873457,-4.27212637742447E-006
0.0650975174,3.46223184512707E-006
0.0686424316,8.84112431289255E-007
0.0692869616,1.8509072107358E-006
0.0689646967,0.00000314
0.0705760215,3.46223184512707E-006
0.0837888836,-0.000007817
0.0841111486,-6.85024577234206E-006
0.0821775593,-2.66080175241024E-006
0.0883005931,-5.5611860756677E-006
0.089911918,-4.27212637742447E-006
0.094423627,-7.49477562009173E-006
0.0908787131,-0.000001694
0.0973240118,-5.23892115125408E-006
0.0941013627,-7.27212199144832E-007
0.0999021315,-5.23892115125408E-006
0.0963572176,8.84112431289255E-007
0.0982908071,-1.04947712493549E-006
0.0979685424,1.52864228415468E-006
0.096034953,5.07355648199819E-006
0.101191192,8.84112431289255E-007
0.102157987,2.49543706419505E-006
0.1050583715,1.52864228415468E-006
0.1082810211,8.84112431289255E-007
0.1118259356,-8.26823472674768E-008
0.1089255514,0.000004429
0.1166599099,-7.27212199144832E-007
0.1214938841,-3.62759652771371E-006
0.1205270896,-8.26823472674768E-008
0.1214938847,1.8509072107358E-006
0.1243942692,2.395825788193E-007
0.1295505083,-2.98306667760976E-006
0.1205270906,8.29620576320034E-006
0.1272946545,4.10676169957765E-006
0.1340622182,-7.27212199144832E-007
0.1305173043,5.07355648199819E-006
0.1343844837,3.46223184512707E-006
0.1492086708,-8.13930546745016E-006
0.1469528166,-3.94986145261822E-006
0.1475973471,-4.04947273255507E-007
0.1504977318,-7.27212199144832E-007
0.1524313218,2.395825788193E-007
0.1479196132,6.68488112135425E-006
0.1511422628,6.04035126531331E-006
0.1540426475,5.07355648199819E-006
