Frequency20,Magnitude20,Phase20,Nyquist_Real20,Nyquist_Imag20
0,3078.5796150292,-3.1415926536,-3078.5796150292,-7.20598426321712E-013
39.839050237,17859.6805341482,-0.0378825407,17846.8669699213,-676.408264117
79.6781004741,34814.4604155906,-0.5763780825,29189.9077904551,-18973.5588968821
119.5171507111,27427.5731525447,-0.6534069634,21777.9685233744,-16673.0877774066
159.3562009482,18097.6583503202,-0.3963375896,16694.7463961195,-6986.4640938151
199.1952511852,23036.7561628841,-0.3469178037,21664.3443528658,-7832.516726355
239.0343014223,18510.3623106985,-0.5446148414,15832.4108226467,-9590.0094064744
278.8733516593,16043.2330547482,-0.4190457791,14655.1343175335,-6527.8147173473
318.7124018963,18648.4561061773,-0.3233461165,17682.0470423763,-5925.3799485951
358.5514521334,15338.1736085693,-0.3964504816,14148.5055428066,-5922.7831761583
398.3905023704,16712.8219646378,-0.3352968401,15782.1296354258,-5499.345614916
438.2295526075,14701.436408283,-0.3622403095,13747.3906973157,-5209.7486966403
478.0686028445,14696.3401626963,-0.2920261494,14074.1342587903,-4230.9761336158
517.9076530816,14861.5286950535,-0.261034946,14358.070574622,-3835.4718781491
557.7467033186,15096.503029864,-0.3408555252,14227.9863243606,-5046.6631435532
597.5857535557,14654.2656598876,-0.2409108778,14231.0659112953,-3496.3216469496
637.4248037927,14944.4205628232,-0.3010254327,14272.4140683597,-4431.0159805423
677.2638540297,14606.0950858272,-0.2345592886,14206.1343895931,-3394.6663107064
717.1029042668,15103.1476995174,-0.3215561357,14329.0322500841,-4773.2489155175
756.9419545038,14024.9739208324,-0.3683639315,13084.1467656631,-5050.247211238
796.7810047409,13646.3595007558,-0.1775730348,13431.7745016481,-2410.5106016657
836.6200549779,13543.9733776945,-0.3366565524,12783.6741797817,-4474.0238399992
876.459105215,13455.8540085513,-0.3485403487,12646.7834219419,-4595.5278454104
916.298155452,14054.7317536037,-0.2130825841,13736.8653554417,-2972.2070708853
956.137205689,12576.3730005725,-0.3424795385,11845.9985567045,-4223.4436238789
995.9762559261,12289.7779204202,-0.2999123352,11741.1916335031,-3630.8484350915
1035.8153061631,14446.220864434,-0.2560318447,13975.3102160196,-3658.4151801053
1075.6543564002,12673.0152117633,-0.2907899009,12140.9729191415,-3633.4681964008
1115.4934066372,12490.1476954693,-0.252054105,12095.4863102274,-3114.9639442118
1155.3324568743,12964.246511466,-0.2603034147,12527.5060887033,-3336.6568309552
1195.1715071113,12868.2032564211,-0.32396469,12198.8096441273,-4096.3030057497
1235.0105573484,12008.2217131223,-0.214550683,11732.8990814944,-2556.6516882381
1274.8496075854,12588.3783250623,-0.2840054835,12084.0978814528,-3527.3002773178
1314.6886578224,12420.670751968,-0.3539429415,11650.7554565873,-4304.9923599925
1354.5277080595,12105.5432967011,-0.2806271961,11631.9976869324,-3352.7314714282
1394.3667582965,12770.6480162935,-0.3148149207,12143.0179591743,-3954.3097500363
1434.2058085336,11957.5772068302,-0.3811601045,11099.4261846626,-4448.1896349562
1474.0448587706,12610.5844337524,-0.3139820902,11994.0687429516,-3894.7599091791
1513.8839090077,13002.4253159186,-0.2560536016,12578.5071455946,-3293.0566475948
1553.7229592447,11093.5503573176,-0.3597833325,10383.2650295837,-3905.7223218969
1593.5620094818,12779.8601963517,-0.2608874275,12347.4083513382,-3296.4122381156
1633.4010597188,12816.0535990018,-0.2666232877,12363.212127881,-3376.7167090982
1673.2401099558,10470.8180119646,-0.2807160659,10060.9619561396,-2900.8747571715
1713.0791601929,12219.9130627907,-0.280482366,11742.3835682812,-3382.7065195674
1752.9182104299,12453.1526440883,-0.2976347145,11905.622463364,-3652.0082881624
1792.757260667,10924.9520830739,-0.2589408445,10560.733018595,-2797.4088237898
1832.596310904,11790.8230066322,-0.3271928294,11165.2993172337,-3789.4060656401
1872.4353611411,12393.53360559,-0.3509667791,11638.0333087262,-4260.9688966089
1912.2744113781,11268.9279436284,-0.2658309878,10873.1014887815,-2960.4731063374
1952.1134616151,12128.2604560098,-0.3281337024,11481.1626541108,-3908.6578001486
